Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Madagascar	193.0	0.0	101.0	92.0	7.35e-06	0.0	965.0	386.0	241.25	3.675e-05	1.47e-05	9.1875e-06
Swaziland	172.0	2.0	27.0	143.0	0.00015138	1.76e-06	666.666666667	307.692307692	200.0	0.000586666666667	0.000270769230769	0.000176
Liberia	199.0	20.0	79.0	100.0	4.13e-05	4.15e-06	6666.66666667	3076.92307692	2000.0	0.00138333333333	0.000638461538462	0.000415
Sudan	1365.0	70.0	149.0	1146.0	3.265e-05	1.67e-06	23333.3333333	10769.2307692	7000.0	0.000556666666667	0.000256923076923	0.000167
Guinea	2146.0	11.0	714.0	1421.0	0.00017286	8.9e-07	3666.66666667	1692.30769231	1100.0	0.000296666666667	0.000136923076923	8.9e-05
United Republic of Tanzania	509.0	21.0	183.0	305.0	9.04e-06	3.7e-07	7000.0	3230.76923077	2100.0	0.000123333333333	5.69230769231e-05	3.7e-05
Sao Tome and Principe	208.0	5.0	4.0	199.0	0.00098565	2.369e-05	1666.66666667	769.230769231	500.0	0.00789666666667	0.00364461538462	0.002369
Republic of the Congo	274.0	10.0	33.0	231.0	5.225e-05	1.91e-06	3333.33333333	1538.46153846	1000.0	0.000636666666667	0.000293846153846	0.000191
Democratic Republic of the Congo	991.0	41.0	136.0	814.0	1.179e-05	4.9e-07	13666.6666667	6307.69230769	4100.0	0.000163333333333	7.53846153846e-05	4.9e-05
Rwanda	284.0	0.0	140.0	144.0	2.309e-05	0.0	1420.0	568.0	355.0	0.00011545	4.618e-05	2.88625e-05
Somalia	1054.0	51.0	118.0	885.0	7.023e-05	3.4e-06	17000.0	7846.15384615	5100.0	0.00113333333333	0.000523076923077	0.00034
Ivory Coast	1700.0	21.0	794.0	885.0	6.781e-05	8.4e-07	7000.0	3230.76923077	2100.0	0.00028	0.000129230769231	8.4e-05
Nigeria	4399.0	143.0	778.0	3478.0	2.246e-05	7.3e-07	47666.6666667	22000.0	14300.0	0.000243333333333	0.000112307692308	7.3e-05
Cameroon	2579.0	114.0	1465.0	1000.0	0.00010228	4.52e-06	38000.0	17538.4615385	11400.0	0.00150666666667	0.000695384615385	0.000452
Burkina Faso	751.0	49.0	577.0	125.0	3.802e-05	2.48e-06	16333.3333333	7538.46153846	4900.0	0.000826666666667	0.000381538461538	0.000248
Benin	319.0	2.0	62.0	255.0	2.778e-05	1.7e-07	666.666666667	307.692307692	200.0	5.66666666667e-05	2.61538461538e-05	1.7e-05
Ghana	4263.0	22.0	378.0	3863.0	0.00014321	7.4e-07	7333.33333333	3384.61538462	2200.0	0.000246666666667	0.000113846153846	7.4e-05
Algeria	5723.0	502.0	2678.0	2543.0	0.00013552	1.189e-05	167333.333333	77230.7692308	50200.0	0.00396333333333	0.00182923076923	0.001189
Zambia	267.0	7.0	117.0	143.0	1.539e-05	4e-07	2333.33333333	1076.92307692	700.0	0.000133333333333	6.15384615385e-05	4e-05
Cape Verde	246.0	2.0	56.0	188.0	0.0004524	3.68e-06	666.666666667	307.692307692	200.0	0.00122666666667	0.000566153846154	0.000368
South Africa	10015.0	194.0	4173.0	5648.0	0.00017333	3.36e-06	64666.6666667	29846.1538462	19400.0	0.00112	0.000516923076923	0.000336
