Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Ghana	287	5	31	251	9.64e-6	1.7e-7	1666.66666667	769.230769231	500	5.66666666667e-5	2.61538461538e-5	1.7e-5	NA	NA
Algeria	1468	193	113	1162	3.476e-5	4.57e-6	64333.3333333	29692.3076923	19300	0.00152333333333	7.03076923077e-4	4.57e-4	3359	7.7e-5
Zambia	39	1	7	31	2.25e-6	6e-8	333.333333333	153.846153846	100	2e-5	9.23076923077e-6	6e-6	619	3.4e-5
Cape Verde	7	1	1	5	1.287e-5	1.84e-6	333.333333333	153.846153846	100	6.13333333333e-4	2.83076923077e-4	1.84e-4	NA	NA
Malawi	8	1	0	7	4.4e-7	6e-8	333.333333333	153.846153846	100	2e-5	9.23076923077e-6	6e-6	NA	NA
Togo	65	3	23	39	8.24e-6	3.8e-7	1000	461.538461538	300	1.26666666667e-4	5.84615384615e-5	3.8e-5	1617	1.95e-4
Zimbabwe	11	2	0	9	7.6e-7	1.4e-7	666.666666667	307.692307692	200	4.66666666667e-5	2.15384615385e-5	1.4e-5	371	2.5e-5
Senegal	237	2	105	130	1.495e-5	1.3e-7	666.666666667	307.692307692	200	4.33333333333e-5	2e-5	1.3e-5	NA	NA
Sierra Leone	6	0	0	6	7.8e-7	0	30	12	7.5	3.9e-6	1.56e-6	9.75e-7	NA	NA
Eritrea	31	0	0	31	6.93e-6	0	155	62	38.75	3.465e-5	1.386e-5	8.6625e-6	NA	NA
Libya	20	1	1	18	2.99e-6	1.5e-7	333.333333333	153.846153846	100	5e-5	2.30769230769e-5	1.5e-5	326	4.7e-5
Gambia	4	1	2	1	1.75e-6	4.4e-7	333.333333333	153.846153846	100	1.46666666667e-4	6.76923076923e-5	4.4e-5	NA	NA
Central African Republic	8	0	0	8	1.71e-6	0	40	16	10	8.55e-6	3.42e-6	2.1375e-6	NA	NA
Mauritius	268	7	8	253	2.1181e-4	5.53e-6	2333.33333333	1076.92307692	700	0.00184333333333	8.50769230769e-4	5.53e-4	4913	0.003863
Morocco	1184	90	93	1001	3.286e-5	2.5e-6	30000	13846.1538462	9000	8.33333333333e-4	3.84615384615e-4	2.5e-4	5437	1.47e-4
Mauritania	6	1	2	3	1.36e-6	2.3e-7	333.333333333	153.846153846	100	7.66666666667e-5	3.53846153846e-5	2.3e-5	67	1.4e-5
Gabon	30	1	1	28	1.416e-5	4.7e-7	333.333333333	153.846153846	100	1.56666666667e-4	7.23076923077e-5	4.7e-5	NA	NA
South Sudan	2	0	0	2	1.8e-7	0	10	4	2.5	9e-7	3.6e-7	2.25e-7	NA	NA
Guinea-Bissau	33	0	0	33	1.761e-5	0	165	66	41.25	8.805e-5	3.522e-5	2.20125e-5	NA	NA
Mali	56	5	12	39	2.94e-6	2.6e-7	1666.66666667	769.230769231	500	8.66666666667e-5	4e-5	2.6e-5	NA	NA
Namibia	16	0	3	13	6.54e-6	0	80	32	20	3.27e-5	1.308e-5	8.175e-6	362	1.42e-4
Seychelles	11	0	0	11	1.1368e-4	0	55	22	13.75	5.684e-4	2.2736e-4	1.421e-4	NA	NA
Angola	17	2	2	13	5.5e-7	6e-8	666.666666667	307.692307692	200	2e-5	9.23076923077e-6	6e-6	NA	NA
Chad	10	0	2	8	6.5e-7	0	50	20	12.5	3.25e-6	1.3e-6	8.125e-7	NA	NA
Ethiopia	52	2	4	46	4.8e-7	2e-8	666.666666667	307.692307692	200	6.66666666667e-6	3.07692307692e-6	2e-6	2271	2e-5
Egypt	1450	94	276	1080	1.473e-5	9.6e-7	31333.3333333	14461.5384615	9400	3.2e-4	1.47692307692e-4	9.6e-5	25000	2.44e-4
Equatorial Guinea	16	0	3	13	1.222e-5	0	80	32	20	6.11e-5	2.444e-5	1.5275e-5	854	6.09e-4
South Africa	1749	13	95	1641	3.027e-5	2.2e-7	4333.33333333	2000	1300	7.33333333333e-5	3.38461538462e-5	2.2e-5	58098	9.8e-4
Tunisia	623	23	25	575	5.387e-5	1.99e-6	7666.66666667	3538.46153846	2300	6.63333333333e-4	3.06153846154e-4	1.99e-4	8274	7e-4
Djibouti	90	0	9	81	9.386e-5	0	450	180	112.5	4.693e-4	1.8772e-4	1.17325e-4	2229	0.002256
Mozambique	10	0	1	9	3.4e-7	0	50	20	12.5	1.7e-6	6.8e-7	4.25e-7	424	1.4e-5
Uganda	52	0	0	52	1.22e-6	0	260	104	65	6.1e-6	2.44e-6	1.525e-6	3310	7.2e-5
Burundi	3	0	0	3	2.7e-7	0	15	6	3.75	1.35e-6	5.4e-7	3.375e-7	NA	NA
Kenya	172	6	7	159	3.35e-6	1.2e-7	2000	923.076923077	600	4e-5	1.84615384615e-5	1.2e-5	4973	9.2e-5
Niger	278	11	26	241	1.239e-5	4.9e-7	3666.66666667	1692.30769231	1100	1.63333333333e-4	7.53846153846e-5	4.9e-5	4199	1.73e-4
Botswana	6	1	0	5	2.66e-6	4.4e-7	333.333333333	153.846153846	100	1.46666666667e-4	6.76923076923e-5	4.4e-5	1154	4.91e-4
