Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Alachua	57	0	0	0	2.1115e-4	0	285	114	71.25	0.00105575	4.223e-4	2.639375e-4	8	0	100	0
Osceola	53	0	0	0	1.4403e-4	0	265	106	66.25	7.2015e-4	2.8806e-4	1.800375e-4	11	0	57.1	0
Okaloosa	23	0	0	0	1.1097e-4	0	115	46	28.75	5.5485e-4	2.2194e-4	1.387125e-4	2	0	-60	0
Jackson	1	0	0	0	2.07e-5	0	5	2	1.25	1.035e-4	4.14e-5	2.5875e-5	0	0	100	0
Seminole	49	0	0	0	1.0474e-4	0	245	98	61.25	5.237e-4	2.0948e-4	1.30925e-4	12	0	50	0
Gulf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Lake	29	0	0	0	8.135e-5	0	145	58	36.25	4.0675e-4	1.627e-4	1.016875e-4	4	0	-42.9	0
Volusia	39	0	0	0	7.123e-5	0	195	78	48.75	3.5615e-4	1.4246e-4	8.90375e-5	10	0	11.1	0
Duval	90	3	0	0	9.472e-5	3.16e-6	1000	461.538461538	300	0.00105333333333	4.86153846154e-4	3.16e-4	16	0	-11.1	0
Sumter	29	0	0	0	2.2524e-4	0	145	58	36.25	0.0011262	4.5048e-4	2.8155e-4	5	0	-54.5	0
Calhoun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Liberty	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Hillsborough	167	1	0	0	1.1622e-4	7e-7	333.333333333	153.846153846	100	2.33333333333e-4	1.07692307692e-4	7e-5	25	0	-30.6	0
Orange	156	4	0	0	1.1299e-4	2.9e-6	1333.33333333	615.384615385	400	9.66666666667e-4	4.46153846154e-4	2.9e-4	46	0	39.4	0
Brevard	16	0	0	0	2.681e-5	0	80	32	20	1.3405e-4	5.362e-5	3.35125e-5	3	0	50	0
Miami-Dade	763	1	0	0	2.7629e-4	3.6e-7	333.333333333	153.846153846	100	1.2e-4	5.53846153846e-5	3.6e-5	147	1	-31.9	0
Santa Rosa	11	1	0	0	6.133e-5	5.58e-6	333.333333333	153.846153846	100	0.0018600000000000001	8.58461538462e-4	5.58e-4	2	0	0	0
Flagler	11	0	0	0	9.816e-5	0	55	22	13.75	4.908e-4	1.9632e-4	1.227e-4	4	0	100	0
Desoto	6	0	0	0	1.6005e-4	0	30	12	7.5	8.0025e-4	3.201e-4	2.000625e-4	1	0	-75	0
Pasco	23	1	0	0	4.262e-5	1.85e-6	333.333333333	153.846153846	100	6.16666666667e-4	2.84615384615e-4	1.85e-4	4	0	100	0
Indian River	14	0	0	0	8.894e-5	0	70	28	17.5	4.447e-4	1.7788e-4	1.11175e-4	1	0	0	0
Levy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Columbia	3	0	0	0	4.255e-5	0	15	6	3.75	2.1275e-4	8.51e-5	5.31875e-5	0	0	100	0
Lee	76	4	0	0	1.0071e-4	5.3e-6	1333.33333333	615.384615385	400	0.00176666666667	8.15384615385e-4	5.3e-4	20	1	42.9	0
Walton	13	0	0	0	1.8214e-4	0	65	26	16.25	9.107e-4	3.6428e-4	2.27675e-4	0	0	-100	0
Citrus	11	1	0	0	7.436e-5	6.76e-6	333.333333333	153.846153846	100	0.00225333333333	0.00104	6.76e-4	0	0	-100	0
Martin	16	0	0	0	9.943e-5	0	80	32	20	4.9715e-4	1.9886e-4	1.242875e-4	8	0	100	0
Okeechobee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Manatee	28	1	0	0	7.091e-5	2.53e-6	333.333333333	153.846153846	100	8.43333333333e-4	3.89230769231e-4	2.53e-4	2	0	-50	0
Union	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Hernando	10	0	0	0	5.239e-5	0	50	20	12.5	2.6195e-4	1.0478e-4	6.54875e-5	1	0	0	0
Hamilton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Nassau	6	0	0	0	6.99e-5	0	30	12	7.5	3.495e-4	1.398e-4	8.7375e-5	1	0	-75	0
Broward	614	5	0	0	3.1467e-4	2.56e-6	1666.66666667	769.230769231	500	8.53333333333e-4	3.93846153846e-4	2.56e-4	110	2	-26.2	0
Putnam	12	0	0	0	1.6181e-4	0	60	24	15	8.0905e-4	3.2362e-4	2.022625e-4	0	0	-100	0
Saint Lucie	14	1	0	0	4.36e-5	3.11e-6	333.333333333	153.846153846	100	0.00103666666667	4.78461538462e-4	3.11e-4	4	1	100	0
Suwannee	1	0	0	0	2.263e-5	0	5	2	1.25	1.1315e-4	4.526e-5	2.82875e-5	1	0	100	0
Bradford	1	0	0	0	3.606e-5	0	5	2	1.25	1.803e-4	7.212e-5	4.5075e-5	0	0	100	0
Hendry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Highlands	5	1	0	0	4.743e-5	9.49e-6	333.333333333	153.846153846	100	0.00316333333333	0.00146	9.49e-4	0	1	-100	0
Gadsden	1	0	0	0	2.179e-5	0	5	2	1.25	1.0895e-4	4.358e-5	2.72375e-5	0	0	100	0
