Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
East Timor	5.55	4.38e-06	41.275	3.255e-05	0.005	0.0	0.012	1e-08
Saudi Arabia	441.01	1.309e-05	71198.69	0.00211272	14.7	4.4e-07	362.217	1.075e-05
Jordan	47.045	4.73e-06	6175.696	0.0006203	1.488	1.5e-07	30.331	3.05e-06
Pakistan	3886.245	1.831e-05	2864162.908	0.01349651	233.175	1.1e-06	16182.326	7.625e-05
Mongolia	16.044	5.06e-06	568.928	0.00017946	0.211	7e-08	1.759	5.5e-07
Laos	159.212	2.255e-05	770.239	0.00010908	0.026	0.0	0.065	1e-08
Indonesia	27820.732	0.00010394	4491502.674	0.01678041	927.358	3.46e-06	22850.095	8.537e-05
Qatar	1.669	6e-07	489.101	0.00017583	0.074	3e-08	2.628	9.4e-07
Bangladesh	28083.964	0.00017405	1536754.522	0.009524	532.472	3.3e-06	5628.026	3.488e-05
Brunei	0.246	5.7e-07	10.663	2.486e-05	0.004	1e-08	0.036	8e-08
Uzbekistan	3327.051	0.00010096	49530.888	0.00150297	19.4	5.9e-07	79.849	2.42e-06
Bhutan	0.417	5.5e-07	34.5	4.573e-05	0.011	1e-08	0.145	1.9e-07
Maldives	0.287	5.6e-07	15.697	3.044e-05	0.005	1e-08	0.057	1.1e-07
Kazakhstan	835.915	4.574e-05	17035.365	0.00093209	6.745	3.7e-07	37.703	2.06e-06
Kyrgyzstan	135.966	2.153e-05	1437.114	0.00022754	0.372	6e-08	1.074	1.7e-07
Syria	974.252	5.763e-05	6351.137	0.00037567	0.592	4e-08	1.332	8e-08
Myanmar	6223.036	0.00011587	19166.951	0.00035687	0.747	1e-08	0.747	1e-08
