Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Cambodia	170.897	1.052e-05	16178.276	0.0009956	4.853	3e-07	72.255	4.45e-06
Sri Lanka	303.918	1.402e-05	28770.945	0.00132769	8.631	4e-07	128.497	5.93e-06
Bahrain	0.531	3.4e-07	1.063	6.8e-07	0.0	0.0	0.0	0.0
Japan	3453.813	2.73e-05	1011967.154	0.0079979	153.349	1.21e-06	5437.683	4.298e-05
Oman	5.032	1.04e-06	10.064	2.08e-06	0.0	0.0	0.0	0.0
Pakistan	1943.123	9.16e-06	5829.368	2.747e-05	0.0	0.0	0.0	0.0
United Arab Emirates	80.042	8.31e-06	5554.903	0.00057678	1.873	1.9e-07	21.923	2.28e-06
India	1973503.297	0.00145903	107990100.4	0.07983788	37417.623	2.766e-05	395490.061	0.00029239
South Korea	575.189	1.114e-05	168530.399	0.00326386	25.538	4.9e-07	905.578	1.754e-05
Afghanistan	298.098	8.02e-06	596.196	1.604e-05	0.0	0.0	0.0	0.0
Singapore	9.603	1.7e-06	2002.881	0.0003552	0.354	6e-08	10.495	1.86e-06
Vietnam	2756.894	2.886e-05	575009.308	0.00601849	101.611	1.06e-06	3012.891	3.154e-05
Qatar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Malaysia	474.531	1.501e-05	62292.947	0.00197005	15.012	4.7e-07	305.943	9.68e-06
Iran	10393.454	0.00012706	30025.535	0.00036706	0.0	0.0	0.0	0.0
Thailand	1039.905	1.498e-05	304692.275	0.00438857	46.172	6.7e-07	1637.227	2.358e-05
Iraq	318.669	8.29e-06	637.338	1.658e-05	0.0	0.0	0.0	0.0
Lebanon	30.359	4.43e-06	89.052	1.3e-05	0.0	0.0	0.0	0.0
Taiwan	121.995	5.13e-06	35744.504	0.00150313	5.417	2.3e-07	192.069	8.08e-06
Nepal	374.437	1.333e-05	49153.313	0.00174998	11.846	4.2e-07	241.409	8.59e-06
Kuwait	3.693	8.9e-07	7.386	1.79e-06	0.0	0.0	0.0	0.0
Philippines	12269.457	0.00011504	671384.676	0.0062951	232.629	2.18e-06	2458.799	2.305e-05
