Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Bahrain	8.608	5.49e-06	71.843	4.578e-05	0.01	1e-08	0.028	2e-08
Saudi Arabia	2450.058	7.27e-05	7546.179	0.00022392	0.294	1e-08	0.294	1e-08
Jordan	153.965	1.546e-05	444.787	4.468e-05	0.0	0.0	0.0	0.0
Oman	81.514	1.688e-05	680.293	0.00014086	0.091	2e-08	0.266	6e-08
Pakistan	153506.696	0.00072335	1000708.207	0.00471554	93.27	4.4e-07	209.857	9.9e-07
Afghanistan	4829.185	0.00012991	40302.828	0.00108421	5.366	1.4e-07	15.74	4.2e-07
Mongolia	0.434	1.4e-07	1.301	4.1e-07	0.0	0.0	0.0	0.0
Indonesia	154559.624	0.00057744	476043.642	0.00177852	18.547	7e-08	18.547	7e-08
Qatar	23.036	8.28e-06	94.816	3.409e-05	0.002	0.0	0.006	0.0
Bangladesh	5616.793	3.481e-05	11233.586	6.962e-05	0.0	0.0	0.0	0.0
Brunei	0.016	4e-08	0.04	9e-08	0.0	0.0	0.0	0.0
Iran	20498.202	0.00025059	305163.372	0.00373059	119.525	1.46e-06	491.957	6.01e-06
Iraq	5162.441	0.00013432	43084.076	0.001121	5.736	1.5e-07	16.826	4.4e-07
Lebanon	157.866	2.305e-05	1847.837	0.0002698	0.607	9e-08	1.87	2.7e-07
Bhutan	0.27	3.6e-07	0.712	9.4e-07	0.0	0.0	0.0	0.0
Maldives	0.057	1.1e-07	0.115	2.2e-07	0.0	0.0	0.0	0.0
Kuwait	59.823	1.446e-05	499.264	0.00012067	0.066	2e-08	0.195	5e-08
Kazakhstan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
