Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Providence	37.0	0.0	0.0	0.0	5.817e-05	0.0	185.0	74.0	46.25	0.00029085	0.00011634	7.27125e-05	2020-03-22
Providence	52	0	0	0	8.175e-05	0.0	260	104	65	0.00040875	0.0001635	0.0001021875	2020-03-23
Providence	52	0	0	0	8.175e-05	0.0	260	104	65	0.00040875	0.0001635	0.0001021875	2020-03-24
Providence	52	0	0	0	8.175e-05	0.0	260	104	65	0.00040875	0.0001635	0.0001021875	2020-03-25
Providence	91	0	0	0	0.00014306	0.0	455	182	113.75	0.0007153	0.00028612	0.000178825	2020-03-26
Providence	91	0	0	0	0.00014306	0.0	455	182	113.75	0.0007153	0.00028612	0.000178825	2020-03-27
Providence	91	0	0	0	0.00014306	0.0	455	182	113.75	0.0007153	0.00028612	0.000178825	2020-03-28
Providence	156.0	0.0	0.0	0.0	0.00024525	0.0	780.0	312.0	195.0	0.00122625	0.0004905	0.0003065625	2020-03-29
Providence	156.0	0.0	0.0	0.0	0.00024525	0.0	780.0	312.0	195.0	0.00122625	0.0004905	0.0003065625	2020-03-30
Providence	208.0	0.0	0.0	0.0	0.000327	0.0	1040.0	416.0	260.0	0.001635	0.000654	0.00040875	2020-03-31
Providence	301.0	0.0	0.0	0.0	0.00047321	0.0	1505.0	602.0	376.25	0.00236605	0.00094642	0.0005915125	2020-04-01
Providence	418.0	0.0	0.0	0.0	0.00065715	0.0	2090.0	836.0	522.5	0.00328575	0.0013143	0.0008214375	2020-04-02
Providence	418.0	3.0	0.0	0.0	0.00065715	4.72e-06	1000.0	461.538461538	300.0	0.00157333333333	0.000726153846154	0.000472	2020-04-03
Providence	418.0	3.0	0.0	0.0	0.00065715	4.72e-06	1000.0	461.538461538	300.0	0.00157333333333	0.000726153846154	0.000472	2020-04-04
Providence	491.0	3.0	0.0	0.0	0.00077191	4.72e-06	1000.0	461.538461538	300.0	0.00157333333333	0.000726153846154	0.000472	2020-04-05
Providence	538.0	3.0	0.0	0.0	0.0008458	4.72e-06	1000.0	461.538461538	300.0	0.00157333333333	0.000726153846154	0.000472	2020-04-06
Providence	622.0	3.0	0.0	0.0	0.00097786	4.72e-06	1000.0	461.538461538	300.0	0.00157333333333	0.000726153846154	0.000472	2020-04-07
Providence	832.0	3.0	0.0	0.0	0.001308	4.72e-06	1000.0	461.538461538	300.0	0.00157333333333	0.000726153846154	0.000472	2020-04-08
Providence	832.0	3.0	0.0	0.0	0.001308	4.72e-06	1000.0	461.538461538	300.0	0.00157333333333	0.000726153846154	0.000472	2020-04-09
Providence	955.0	3.0	0.0	0.0	0.00150137	4.72e-06	1000.0	461.538461538	300.0	0.00157333333333	0.000726153846154	0.000472	2020-04-10
