Apache,71818
Cochise,126770
Coconino,142854
Gila,53889
Graham,38072
Greenlee,9483
La Paz,21098
Maricopa,4410824
Mohave,209550
Navajo,110445
Pima,1039073
Pinal,447138
Santa Cruz,46511
Yavapai,231993
