Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Pima	0.077	974.32	1674.32	0.086	95.004	124.004	7e-08	0.00093768	0.00161136	8e-08	9.143e-05	0.00011934
Cochise	0.001	22.633	37.633	0.086	95.004	95.004	1e-08	0.00017854	0.00029686	6.8e-07	0.00074942	0.00074942
Coconino	0.0	0.929	266.929	0.0	6.489	30.489	0.0	6.5e-06	0.00186854	0.0	4.542e-05	0.00021343
Yavapai	0.0	13.107	79.107	0.0	0.0	1.0	0.0	5.65e-05	0.00034099	0.0	0.0	4.31e-06
Greenlee	0.0	5.073	7.073	0.0	0.0	0.0	0.0	0.00053496	0.00074586	0.0	0.0	0.0
La Paz	0.0	0.116	5.116	0.0	0.0	0.0	0.0	5.5e-06	0.00024249	0.0	0.0	0.0
Graham	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.253e-05	0.0	0.0	0.0
Gila	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.567e-05	0.0	0.0	0.0
Yuma	0.984	362.799	382.799	0.0	0.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
Unassigned	0.0	7.144	34.144	0.0	0.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
Navajo	0.0	1.62	391.62	0.0	0.0	1.0	0.0	1.467e-05	0.00354584	0.0	0.0	9.05e-06
Mohave	0.003	57.433	102.433	0.0	0.0	0.0	1e-08	0.00027408	0.00048882	0.0	0.0	0.0
Santa Cruz	0.008	21.623	33.623	0.0	0.0	0.0	1.7e-07	0.0004649	0.0007229	0.0	0.0	0.0
Pinal	0.011	211.599	393.599	0.0	0.0	0.0	2e-08	0.00047323	0.00088026	0.0	0.0	0.0
Maricopa	0.0	1688.746	3834.746	0.0	30.545	90.545	0.0	0.00038286	0.00086939	0.0	6.93e-06	2.053e-05
Apache	0.004	79.504	189.504	0.0	30.545	30.545	6e-08	0.00110702	0.00263867	0.0	0.00042531	0.00042531
