Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Union	1	0	0	0	4.166e-05	0.0	5	2	1.25	0.0002083	8.332e-05	5.2075e-05	0	0	0	0
Paulding	50	0	0	0	0.0003048	0.0	250	100	62.5	0.001524	0.0006096	0.000381	2	0	0	0
Wayne	1	0	0	0	3.355e-05	0.0	5	2	1.25	0.00016775	6.71e-05	4.19375e-05	NA	NA	0	0
Screven	2	0	0	0	0.00014349	0.0	10	4	2.5	0.00071745	0.00028698	0.0001793625	0	0	0	0
Pickens	9	1	0	0	0.00028143	3.127e-05	333.333333333	153.846153846	100	0.0104233333333	0.00481076923077	0.003127	0	0	0	0
Wilkinson	2	0	0	0	0.00022134	0.0	10	4	2.5	0.0011067	0.00044268	0.000276675	0	0	0	0
Ben Hill	4	0	0	0	0.00023828	0.0	20	8	5	0.0011914	0.00047656	0.00029785	0	0	0	0
Worth	36	1	0	0	0.00177349	4.926e-05	333.333333333	153.846153846	100	0.01642	0.00757846153846	0.004926	1	0	0	0
Appling	5	0	0	0	0.00027017	0.0	25	10	6.25	0.00135085	0.00054034	0.0003377125	0	0	0	0
McDuffie	6	1	0	0	0.00027867	4.644e-05	333.333333333	153.846153846	100	0.01548	0.00714461538462	0.004644	1	0	0	0
Dodge	5	0	0	0	0.00024149	0.0	25	10	6.25	0.00120745	0.00048298	0.0003018625	0	0	0	0
Columbia	36	0	0	0	0.00023333	0.0	180	72	45	0.00116665	0.00046666	0.0002916625	3	0	0	0
Bibb	40	1	0	0	0.00026128	6.53e-06	333.333333333	153.846153846	100	0.00217666666667	0.00100461538462	0.000653	4	0	0	0
Brooks	6	0	0	0	0.00038677	0.0	30	12	7.5	0.00193385	0.00077354	0.0004834625	1	0	0	0
Elbert	1	0	0	0	5.23e-05	0.0	5	2	1.25	0.0002615	0.0001046	6.5375e-05	0	0	0	0
Harris	7	0	0	0	0.00020305	0.0	35	14	8.75	0.00101525	0.0004061	0.0002538125	1	0	0	0
Coweta	67	2	0	0	0.00045933	1.371e-05	666.666666667	307.692307692	200	0.00457	0.00210923076923	0.001371	9	0	0	0
Dougherty	686	30	0	0	0.00751838	0.00032879	10000	4615.38461538	3000	0.109596666667	0.0505830769231	0.032879	50	0	0	0
Crisp	28	0	0	0	0.00123888	0.0	140	56	35	0.0061944	0.00247776	0.0015486	3	0	0	0
Meriwether	11	0	0	0	0.00052212	0.0	55	22	13.75	0.0026106	0.00104424	0.00065265	1	0	0	0
Toombs	5	1	0	0	0.00018596	3.719e-05	333.333333333	153.846153846	100	0.0123966666667	0.00572153846154	0.003719	0	0	0	0
Gordon	23	2	0	0	0.00039872	3.467e-05	666.666666667	307.692307692	200	0.0115566666667	0.00533384615385	0.003467	2	0	0	0
