Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Transylvania	0.0	0.0	0.0	0.0
Cumberland	4.312	4.312	1.297e-05	1.297e-05
Brunswick	1.258	1.258	9.2e-06	9.2e-06
Wayne	2.156	2.156	1.749e-05	1.749e-05
Onslow	2.156	2.156	1.091e-05	1.091e-05
Anson	0.0	0.0	0.0	0.0
Cherokee	0.037	0.037	1.29e-06	1.29e-06
Gates	-0.175	-0.175	-1.511e-05	-1.511e-05
Beaufort	0.466	0.466	9.9e-06	9.9e-06
Wilson	2.455	2.455	3.014e-05	3.014e-05
Montgomery	0.838	0.838	3.074e-05	3.074e-05
Iredell	3.713	3.713	2.081e-05	2.081e-05
Currituck	0.0	0.0	0.0	0.0
Buncombe	1.856	1.856	7.16e-06	7.16e-06
Ashe	0.0	0.0	0.0	0.0
Lincoln	0.659	0.659	7.86e-06	7.86e-06
Columbus	-0.291	-0.291	-5.24e-06	-5.24e-06
Hyde	0.0	0.0	0.0	0.0
Alexander	0.348	0.348	9.31e-06	9.31e-06
Henderson	4.611	4.611	3.95e-05	3.95e-05
Mitchell	0.0	0.0	0.0	0.0
Wilkes	-5.847	-5.847	-8.528e-05	-8.528e-05
Lee	0.0	0.0	0.0	0.0
Caldwell	5.726	5.726	6.98e-05	6.98e-05
Washington	0.0	0.0	0.0	0.0
Richmond	-2.91	-2.91	-6.484e-05	-6.484e-05
Yadkin	0.0	0.0	0.0	0.0
Robeson	0.359	0.359	2.73e-06	2.73e-06
Surry	0.0	0.0	0.0	0.0
Macon	0.0	0.0	0.0	0.0
Martin	0.0	0.0	0.0	0.0
Davidson	4.731	4.731	2.839e-05	2.839e-05
Person	1.203	1.203	3.045e-05	3.045e-05
Perquimans	0.0	0.0	0.0	0.0
Alamance	1.916	1.916	1.151e-05	1.151e-05
Catawba	1.617	1.617	1.019e-05	1.019e-05
Lenoir	0.699	0.699	1.25e-05	1.25e-05
Halifax	-0.0	0.0	-0.0	0.0
McDowell	0.077	0.077	1.69e-06	1.69e-06
Cabarrus	4.611	4.611	2.182e-05	2.182e-05
Carteret	1.198	1.198	1.723e-05	1.723e-05
Duplin	0.583	0.583	9.9e-06	9.9e-06
Rowan	4.192	4.192	2.967e-05	2.967e-05
Bladen	0.0	0.0	0.0	0.0
Alleghany	-0.006	-0.006	-5.2e-07	-5.2e-07
Bertie	0.0	0.0	0.0	0.0
Wake	16.468	16.468	1.508e-05	1.508e-05
Edgecombe	-3.147	-3.147	-6.052e-05	-6.052e-05
Stokes	0.0	0.0	0.0	0.0
Guilford	7.486	7.486	1.403e-05	1.403e-05
Scotland	0.0	0.0	0.0	0.0
Northampton	2.395	2.395	0.00012174	0.00012174
Pasquotank	0.539	0.539	1.36e-05	1.36e-05
Johnston	3.354	3.354	1.655e-05	1.655e-05
Davie	1.258	1.258	2.943e-05	2.943e-05
Hertford	0.0	0.0	0.0	0.0
Randolph	2.336	2.336	1.629e-05	1.629e-05
Pamlico	0.0	0.0	0.0	0.0
Hoke	1.018	1.018	1.859e-05	1.859e-05
Rockingham	-0.015	-0.015	-1.7e-07	-1.7e-07
Stanly	0.0	0.0	0.0	0.0
Vance	1.258	1.258	2.821e-05	2.821e-05
Clay	0.0	0.0	0.0	0.0
Chatham	0.552	0.552	7.55e-06	7.55e-06
Chowan	-0.291	-0.291	-2.077e-05	-2.077e-05
Pender	0.0	0.0	0.0	0.0
Franklin	0.489	0.489	7.24e-06	7.24e-06
Rutherford	-0.35	-0.35	-5.23e-06	-5.23e-06
Craven	1.677	1.677	1.629e-05	1.629e-05
Greene	0.0	0.0	0.0	0.0
New Hanover	1.08	1.08	4.65e-06	4.65e-06
Union	4.431	4.431	1.878e-05	1.878e-05
Swain	-0.023	-0.023	-1.6e-06	-1.6e-06
Haywood	0.0	0.0	0.0	0.0
Dare	0.624	0.624	1.709e-05	1.709e-05
Forsyth	7.486	7.486	1.975e-05	1.975e-05
Durham	10.36	10.36	3.271e-05	3.271e-05
Pitt	0.0	0.0	0.0	0.0
Moore	0.898	0.898	9.1e-06	9.1e-06
Burke	14.929	14.929	0.00016518	0.00016518
Gaston	3.892	3.892	1.747e-05	1.747e-05
Warren	0.0	0.0	0.0	0.0
Mecklenburg	44.853	44.853	4.1e-05	4.1e-05
Cleveland	2.459	2.459	2.519e-05	2.519e-05
Granville	6.348	6.348	0.00010559	0.00010559
Sampson	0.359	0.359	5.65e-06	5.65e-06
Caswell	0.0	0.0	0.0	0.0
Harnett	1.797	1.797	1.339e-05	1.339e-05
Watauga	0.299	0.299	5.35e-06	5.35e-06
Polk	-0.175	-0.175	-8.48e-06	-8.48e-06
Orange	4.372	4.372	2.994e-05	2.994e-05
Nash	1.916	1.916	2.038e-05	2.038e-05
Jackson	0.18	0.18	4.15e-06	4.15e-06
