Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Bladen	1	0	0	0	3.013e-5	0	5	2	1.25	1.5065e-4	6.026e-5	3.76625e-5	0	0	0	0
Currituck	2	0	0	0	7.388e-5	0	10	4	2.5	3.694e-4	1.4776e-4	9.235e-5	0	0	0	0
Union	60	0	0	0	2.5434e-4	0	300	120	75	0.0012717	5.0868e-4	3.17925e-4	5	0	0	0
Wilson	21	0	0	0	2.5781e-4	0	105	42	26.25	0.00128905	0.00051562000000000005	3.222625e-4	4	0	0	0
Montgomery	8	1	0	0	2.9335e-4	3.667e-5	333.333333333	153.846153846	100	0.0122233333333	0.00564153846154	0.003667	2	0	0	0
Wayne	11	0	0	0	8.925e-5	0	55	22	13.75	4.4625e-4	1.785e-4	1.115625e-4	4	0	0	0
Robeson	3	0	0	0	2.276e-5	0	15	6	3.75	1.138e-4	4.552e-5	2.845e-5	0	0	0	0
Brunswick	23	0	0	0	1.682e-4	0	115	46	28.75	8.41e-4	3.364e-4	2.1025e-4	0	0	0	0
Henderson	22	1	0	0	1.8844e-4	8.57e-6	333.333333333	153.846153846	100	0.00285666666667	0.00131846153846	8.57e-4	0	1	0	0
Cherokee	11	1	0	0	3.8756e-4	3.523e-5	333.333333333	153.846153846	100	0.0117433333333	0.00542	0.003523	0	0	0	0
Anson	3	0	0	0	1.2059e-4	0	15	6	3.75	6.0295e-4	2.4118e-4	1.507375e-4	2	0	0	0
Catawba	20	1	0	0	1.2606e-4	6.3e-6	333.333333333	153.846153846	100	0.0021	9.69230769231e-4	6.3e-4	4	1	0	0
Yadkin	6	0	0	0	1.5982e-4	0	30	12	7.5	7.991e-4	3.1964e-4	1.99775e-4	2	0	0	0
Stokes	5	0	0	0	1.0997e-4	0	25	10	6.25	5.4985e-4	2.1994e-4	1.374625e-4	2	0	0	0
Pasquotank	7	0	0	0	1.7659e-4	0	35	14	8.75	8.8295e-4	3.5318e-4	2.207375e-4	0	0	0	0
Hoke	9	0	0	0	1.6434e-4	0	45	18	11.25	8.217e-4	3.2868e-4	2.05425e-4	2	0	0	0
Wilkes	4	1	0	0	5.835e-5	1.459e-5	333.333333333	153.846153846	100	0.00486333333333	0.00224461538462	0.001459	0	0	0	0
Alamance	14	0	0	0	8.412e-5	0	70	28	17.5	4.206e-4	1.6824e-4	1.0515e-4	1	0	0	0
Moore	11	0	0	0	1.1147e-4	0	55	22	13.75	5.5735e-4	2.2294e-4	1.393375e-4	0	0	0	0
Washington	3	0	0	0	2.5297e-4	0	15	6	3.75	0.00126485	5.0594e-4	3.162125e-4	1	0	0	0
Duplin	4	0	0	0	6.796e-5	0	20	8	5	3.398e-4	1.3592e-4	8.495e-5	2	0	0	0
Durham	159	0	0	0	5.0199e-4	0	795	318	198.75	0.00250995	0.00100398	6.274875e-4	12	0	0	0
New Hanover	42	0	0	0	1.8082e-4	0	210	84	52.5	9.041e-4	3.6164e-4	2.26025e-4	0	0	0	0
Polk	6	0	0	0	2.9111e-4	0	30	12	7.5	0.00145555	5.8222e-4	3.638875e-4	2	0	0	0
Warren	1	0	0	0	5.049e-5	0	5	2	1.25	2.5245e-4	1.0098e-4	6.31125e-5	NA	NA	0	0
Watauga	8	0	0	0	1.43e-4	0	40	16	10	7.15e-4	2.86e-4	1.7875e-4	0	0	0	0
Jackson	2	0	0	0	4.616e-5	0	10	4	2.5	2.308e-4	9.232e-5	5.77e-5	1	0	0	0
Transylvania	5	0	0	0	1.4613e-4	0	25	10	6.25	7.3065e-4	2.9226e-4	1.826625e-4	0	0	0	0
Caldwell	3	0	0	0	3.657e-5	0	15	6	3.75	1.8285e-4	7.314e-5	4.57125e-5	0	0	0	0
