Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Transylvania	0.117	0.236	3.41e-06	6.91e-06
Cumberland	5.129	10.399	1.543e-05	3.129e-05
Jones	0.0	0.0	0.0	0.0
Brunswick	0.055	0.139	4e-07	1.02e-06
Wayne	3.847	7.799	3.121e-05	6.328e-05
Onslow	1.923	3.9	9.73e-06	1.973e-05
Anson	7.869	15.953	0.0003163	0.00064127
Cherokee	0.0	0.0	0.0	0.0
Gates	0.0	0.0	0.0	0.0
Beaufort	0.34	0.69	7.23e-06	1.465e-05
Wilson	2.623	5.318	3.22e-05	6.528e-05
Montgomery	0.641	1.3	2.351e-05	4.766e-05
Iredell	3.206	6.499	1.797e-05	3.642e-05
Currituck	2.623	5.318	9.688e-05	0.00019643
Buncombe	0.475	1.033	1.83e-06	3.99e-06
Ashe	0.0	0.0	0.0	0.0
Lincoln	0.466	0.945	5.57e-06	1.129e-05
Columbus	3.568	7.184	6.412e-05	0.00012908
Hyde	-8.896	-16.49	-0.00170105	-0.00315291
Alexander	0.0	0.0	0.0	0.0
Henderson	3.73	7.563	3.195e-05	6.478e-05
Mitchell	0.216	0.436	1.437e-05	2.91e-05
Wilkes	0.0	0.0	0.0	0.0
Lee	0.117	0.236	1.9e-06	3.85e-06
Caldwell	0.907	1.84	1.106e-05	2.243e-05
Washington	0.0	0.0	0.0	0.0
Richmond	0.0	0.0	0.0	0.0
Yadkin	0.0	0.0	0.0	0.0
Robeson	0.466	0.945	3.54e-06	7.17e-06
Surry	1.186	2.401	1.648e-05	3.337e-05
Macon	1.657	3.358	4.696e-05	9.517e-05
Martin	3.497	7.09	0.00015426	0.00031274
Davidson	3.292	6.75	1.976e-05	4.051e-05
Person	0.718	1.455	1.818e-05	3.683e-05
Perquimans	0.0	0.0	0.0	0.0
Alamance	2.331	4.727	1.401e-05	2.84e-05
Catawba	1.166	2.363	7.35e-06	1.49e-05
Lenoir	0.794	1.61	1.418e-05	2.876e-05
Halifax	3.831	7.575	7.575e-05	0.00014979
McDowell	0.51	1.035	1.121e-05	2.274e-05
Cabarrus	4.197	8.508	1.986e-05	4.026e-05
Carteret	0.556	1.143	8e-06	1.644e-05
Duplin	0.68	1.38	1.156e-05	2.344e-05
Rowan	4.605	9.335	3.26e-05	6.609e-05
Bladen	0.829	1.679	2.496e-05	5.059e-05
Alleghany	0.0	0.0	0.0	0.0
Bertie	0.454	0.92	2.384e-05	4.835e-05
Wake	15.912	32.26	1.457e-05	2.953e-05
Edgecombe	3.887	7.761	7.475e-05	0.00014923
Stokes	0.0	0.0	0.0	0.0
Guilford	2.896	6.171	5.43e-06	1.156e-05
Scotland	0.117	0.236	3.35e-06	6.79e-06
Northampton	2.798	5.672	0.00014219	0.00028828
Pasquotank	0.408	0.827	1.029e-05	2.087e-05
Johnston	4.255	8.626	2.099e-05	4.256e-05
Davie	1.049	2.127	2.455e-05	4.978e-05
Hertford	0.117	0.236	4.93e-06	9.99e-06
Randolph	2.739	5.554	1.911e-05	3.874e-05
Pamlico	2.623	5.318	0.00020701	0.0004197
Hoke	0.816	1.654	1.49e-05	3.021e-05
Rockingham	0.0	0.0	0.0	0.0
Stanly	0.357	0.725	5.76e-06	1.168e-05
Vance	1.107	2.245	2.484e-05	5.036e-05
Clay	2.623	5.318	0.00023547	0.00047739
Chatham	0.699	1.418	9.56e-06	1.939e-05
Chowan	1.749	3.545	0.00012464	0.0002527
Pender	2.425	4.911	3.901e-05	7.9e-05
Franklin	1.107	2.245	1.639e-05	3.323e-05
Rutherford	0.0	0.0	0.0	0.0
Craven	1.017	2.085	9.88e-06	2.026e-05
Greene	0.386	0.811	1.836e-05	3.858e-05
New Hanover	1.148	2.367	4.94e-06	1.019e-05
Union	4.605	9.335	1.952e-05	3.957e-05
Swain	0.829	1.679	5.816e-05	0.00011786
Haywood	2.486	5.037	4.011e-05	8.128e-05
Dare	0.994	2.015	2.724e-05	5.52e-05
Forsyth	0.367	0.923	9.7e-07	2.43e-06
Durham	11.366	23.043	3.588e-05	7.275e-05
Pitt	2.448	4.963	1.361e-05	2.759e-05
Moore	2.39	4.845	2.422e-05	4.91e-05
Burke	4.529	9.178	5.011e-05	0.00010155
Gaston	4.022	8.154	1.805e-05	3.659e-05
Warren	0.0	0.0	0.0	0.0
Mecklenburg	38.177	77.401	3.49e-05	7.076e-05
Cleveland	2.154	4.365	2.206e-05	4.471e-05
Granville	9.675	19.616	0.00016095	0.00032631
Sampson	0.641	1.3	1.008e-05	2.043e-05
Caswell	0.0	0.0	0.0	0.0
Harnett	1.982	4.018	1.477e-05	2.994e-05
Watauga	0.0	0.0	0.0	0.0
Polk	0.069	0.166	3.34e-06	8.05e-06
Orange	6.178	12.526	4.231e-05	8.578e-05
Nash	1.188	2.432	1.263e-05	2.587e-05
Jackson	0.0	0.0	0.0	0.0
