Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Czech Republic	49.925	2222.18	8011.09	4.278	169.928	278.964	4.7e-06	0.00020913	0.00075394	4e-07	1.599e-05	2.625e-05
West Bank And Gaza	63.45	1145.212	1021.606	0.0	0.35	3.175	1.269e-05	0.00022904	0.00020432	0.0	7e-08	6.3e-07
Poland	251.372	8378.116	13782.058	15.167	499.81	629.905	6.62e-06	0.0002206	0.00036289	4e-07	1.316e-05	1.659e-05
Belarus	285.743	9416.142	10972.071	1.827	64.32	83.16	3.012e-05	0.0009927	0.00115673	1.9e-07	6.78e-06	8.77e-06
Sweden	375.669	12520.884	21037.442	67.58	2180.996	2670.498	3.689e-05	0.00122957	0.0020659	6.64e-06	0.00021418	0.00026225
Russia	6823.816	145544.994	119893.497	67.209	1354.648	1082.324	4.723e-05	0.00100738	0.00082984	4.7e-07	9.38e-06	7.49e-06
Norway	58.959	2076.078	8194.039	3.474	137.15	249.575	1.109e-05	0.00039066	0.00154187	6.5e-07	2.581e-05	4.696e-05
Luxembourg	20.875	834.144	3975.072	0.04	19.156	84.578	3.435e-05	0.00137256	0.00654087	7e-08	3.152e-05	0.00013917
Cyprus	12.167	483.292	1013.646	0.189	6.748	15.374	1.04e-05	0.00041307	0.00086636	1.6e-07	5.77e-06	1.314e-05
Ukraine	314.161	9823.022	10621.511	6.263	206.374	254.187	7.04e-06	0.00022014	0.00023803	1.4e-07	4.62e-06	5.7e-06
France	1645.375	64956.07	188958.035	596.681	19887.112	30235.556	2.456e-05	0.00096968	0.00282081	8.91e-06	0.00029688	0.00045136
Jersey	0.0	0.0	2.0	0.576	15.05	7.525	0.0	0.0	2.049e-05	5.9e-06	0.00015422	7.711e-05
Moldova	89.526	2983.848	4039.924	11.737	223.684	181.842	2.525e-05	0.0008415	0.00113933	3.31e-06	6.308e-05	5.128e-05
San Marino	9.802	326.684	625.342	0.85	22.216	50.108	0.00029013	0.0096695	0.01850946	2.516e-05	0.00065757	0.00148314
Georgia	28.357	741.118	772.559	0.913	14.696	11.348	7.6e-06	0.00019864	0.00020706	2.4e-07	3.94e-06	3.04e-06
Bosnia and Herzegovina	28.395	1013.606	1815.803	1.145	35.788	66.894	8.54e-06	0.00030494	0.00054628	3.4e-07	1.077e-05	2.012e-05
Belgium	939.256	32160.904	56063.452	221.185	7465.39	9560.695	8.223e-05	0.00281568	0.00490835	1.936e-05	0.00065359	0.00083704
Turkey	3249.603	108307.818	145133.909	93.041	2964.624	3622.312	3.948e-05	0.0013157	0.00176305	1.13e-06	3.601e-05	4.4e-05
Netherlands	673.78	24051.834	45613.917	98.843	3294.386	5411.193	3.91e-05	0.00139585	0.0026472	5.74e-06	0.00019119	0.00031404
Estonia	22.325	744.072	1907.036	3.012	78.734	79.367	1.69e-05	0.00056331	0.00144376	2.28e-06	5.961e-05	6.009e-05
Spain	3228.6	107607.78	254013.89	282.198	11140.616	26422.308	6.91e-05	0.00230306	0.0054365	6.04e-06	0.00023844	0.0005655
Montenegro	4.81	160.324	392.162	0.549	14.348	12.174	7.73e-06	0.00025761	0.00063014	8.8e-07	2.305e-05	1.956e-05
Guernsey	0.0	0.0	1.0	0.549	14.348	7.174	0.0	0.0	1.491e-05	8.19e-06	0.00021398	0.00010699
Croatia	23.277	970.274	2366.137	1.426	54.848	74.424	5.69e-06	0.00023727	0.0005786	3.5e-07	1.341e-05	1.82e-05
Azerbaijan	4.981	712.068	1792.034	0.305	15.61	26.805	5e-07	7.162e-05	0.00018024	3e-08	1.57e-06	2.7e-06
Latvia	0.742	149.624	813.812	0.0	0.0	5.0	3.9e-07	7.766e-05	0.00042242	0.0	0.0	2.6e-06
Germany	1172.785	52033.178	173081.589	193.635	6169.904	7946.952	1.414e-05	0.00062745	0.00208713	2.33e-06	7.44e-05	9.583e-05
Albania	13.791	439.422	803.711	1.059	22.59	37.295	4.81e-06	0.0001533	0.00028039	3.7e-07	7.88e-06	1.301e-05
Slovakia	42.116	1316.854	1831.427	2.723	54.874	40.437	7.73e-06	0.00024176	0.00033623	5e-07	1.007e-05	7.42e-06
Republic of Serbia	333.741	10435.244	11847.622	5.195	162.45	206.225	4.78e-05	0.00149457	0.00169686	7.4e-07	2.327e-05	2.954e-05
Portugal	206.922	10584.632	26155.316	23.086	769.432	1119.716	2.013e-05	0.00102946	0.00254386	2.25e-06	7.483e-05	0.0001089
Ireland	642.892	21427.298	26365.649	31.492	984.666	1179.333	0.00013246	0.00441481	0.00543229	6.49e-06	0.00020288	0.00024299
Macedonia	48.699	1551.734	2000.867	1.792	59.738	83.869	2.338e-05	0.00074497	0.00096059	8.6e-07	2.868e-05	4.026e-05
Switzerland	36.224	5178.59	30533.295	28.577	1060.668	1959.334	4.25e-06	0.00060806	0.00358517	3.36e-06	0.00012454	0.00023006
Vatican	0.0	0.028	9.014	28.577	1060.668	530.334	0.0	3.496e-05	0.01125343	0.03567665	1.32417978	0.66208989
Liechtenstein	0.001	0.604	81.302	0.0	0.0	1.0	3e-08	1.593e-05	0.00214461	0.0	0.0	2.638e-05
Lithuania	18.74	624.596	1638.298	2.778	72.606	73.303	6.72e-06	0.00022391	0.0005873	1e-06	2.603e-05	2.628e-05
Kosovo	31.263	977.51	998.755	1.842	37.134	30.567	1.694e-05	0.00052973	0.00054124	1e-06	2.012e-05	1.656e-05
United Kingdom	3518.029	122166.382	186939.191	547.482	19011.738	26055.869	5.291e-05	0.00183739	0.00281158	8.23e-06	0.00028594	0.00039188
Slovenia	9.587	394.622	1532.311	1.91	66.338	110.169	4.64e-06	0.00019088	0.00074119	9.2e-07	3.209e-05	5.329e-05
Hungary	34.729	1554.814	2761.407	9.477	305.86	351.93	3.56e-06	0.00015916	0.00028268	9.7e-07	3.131e-05	3.603e-05
Monaco	0.0	2.392	95.196	2.701	33.542	19.771	0.0	6.184e-05	0.00246099	6.983e-05	0.00086712	0.00051112
Bulgaria	28.014	853.614	1355.807	5.981	113.99	99.995	3.99e-06	0.00012152	0.00019302	8.5e-07	1.623e-05	1.424e-05
Romania	253.37	8551.692	13211.846	11.103	431.454	693.727	1.301e-05	0.00043914	0.00067844	5.7e-07	2.216e-05	3.562e-05
Italy	1923.712	74754.346	218605.173	407.575	13584.28	30906.14	3.183e-05	0.00123701	0.00361742	6.74e-06	0.00022479	0.00051143
Denmark	116.383	4154.506	9788.253	8.063	287.82	507.91	2.007e-05	0.00071661	0.00168837	1.39e-06	4.965e-05	8.761e-05
Andorra	5.759	252.274	843.137	0.584	25.186	49.593	7.479e-05	0.00327603	0.01094898	7.58e-06	0.00032707	0.00064401
Austria	2.636	1260.158	15425.079	6.764	295.188	617.594	3e-07	0.00014244	0.00174353	7.6e-07	3.337e-05	6.981e-05
Finland	76.627	2586.304	5161.152	4.369	139.208	167.604	1.389e-05	0.0004687	0.00093532	7.9e-07	2.523e-05	3.037e-05
Malta	0.152	73.234	467.617	0.0	0.0	3.0	3.1e-07	0.00015146	0.00096709	0.0	0.0	6.2e-06
Greece	0.515	246.35	2368.175	1.006	44.082	138.041	5e-08	2.296e-05	0.00022075	9e-08	4.11e-06	1.287e-05
Armenia	33.683	1053.176	1865.588	2.817	56.772	50.386	1.141e-05	0.00035679	0.00063202	9.5e-07	1.923e-05	1.707e-05
Israel	282.961	9430.968	18428.484	6.257	208.528	281.264	3.185e-05	0.00106159	0.00207439	7e-07	2.347e-05	3.166e-05
Iceland	0.204	97.604	1821.802	0.038	3.18	11.59	5.8e-07	0.00027605	0.00515253	1.1e-07	8.99e-06	3.278e-05
Honduras	1.482	155.082	554.541	0.864	42.732	67.366	1.5e-07	1.618e-05	5.784e-05	9e-08	4.46e-06	7.03e-06
Haiti	1.158	40.786	77.393	0.0	0.0	3.0	1e-07	3.67e-06	6.96e-06	0.0	0.0	2.7e-07
Saint Vincent and the Grenadines	0.0	0.42	12.21	0.0	0.0	0.0	0.0	3.81e-06	0.00011079	0.0	0.0	0.0
Guatemala	9.795	326.464	452.232	0.602	15.75	14.875	5.7e-07	1.893e-05	2.622e-05	3e-08	9.1e-07	8.6e-07
Dominican Republic	175.857	5675.402	7801.701	7.33	250.986	360.493	1.655e-05	0.00053405	0.00073413	6.9e-07	2.362e-05	3.392e-05
Dominica	0.0	0.088	16.044	7.33	250.986	125.493	0.0	1.23e-06	0.000224	0.00010234	0.00350417	0.00175208
