Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Logan	0.022	7.943	24.943	0.0	0.0	1.0	1.02e-06	0.00036896	0.00115863	0.0	0.0	4.645e-05
Mesa	0.0	0.74	35.74	0.0	0.0	0.0	0.0	4.83e-06	0.00023328	0.0	0.0	0.0
San Miguel	0.0	3.677	18.677	0.0	0.0	0.0	0.0	0.00044891	0.00228019	0.0	0.0	0.0
Delta	4.758	492.06	514.06	0.0	0.0	1.0	0.00015372	0.01589701	0.01660776	0.0	0.0	3.231e-05
Weld	3.241	1185.437	2248.437	0.233	85.406	149.406	1.031e-05	0.00377161	0.00715368	7.4e-07	0.00027173	0.00047535
Lincoln	0.023	6.729	9.729	0.233	85.406	85.406	4.1e-06	0.00119947	0.00173422	4.153e-05	0.01522389	0.01522389
Ouray	1.917	154.101	159.101	0.0	0.0	1.0	0.00039665	0.03188516	0.03291972	0.0	0.0	0.00020691
Washington	0.051	16.419	22.419	0.0	0.0	0.0	1.039e-05	0.00334467	0.00456692	0.0	0.0	0.0
Crowley	0.008	2.98	4.98	0.0	0.0	1.0	1.37e-06	0.00050871	0.00085012	0.0	0.0	0.00017071
Kiowa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Huerfano	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00014516	0.0	0.0	0.0
Broomfield	0.311	113.88	214.88	0.0	0.0	2.0	4.49e-06	0.00164407	0.0031022	0.0	0.0	2.887e-05
Jefferson	1.353	629.445	1586.445	0.131	40.717	76.717	2.33e-06	0.00108481	0.00273415	2.3e-07	7.017e-05	0.00013222
Park	0.0	0.62	6.62	0.131	40.717	40.717	0.0	3.341e-05	0.00035676	7.06e-06	0.00219428	0.00219428
