Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-26	0.745	2.7e-07	0.745	2.7e-07	0.0	0.0	0.0	0.0
2020-01-27	1.491	5.3e-07	2.236	8e-07	0.0	0.0	0.0	0.0
2020-01-28	2.982	1.07e-06	5.218	1.87e-06	0.0	0.0	0.0	0.0
2020-01-29	5.964	2.14e-06	11.182	4.01e-06	0.0	0.0	0.0	0.0
2020-01-30	10.362	3.71e-06	21.544	7.72e-06	0.0	0.0	0.0	0.0
2020-01-31	20.724	7.43e-06	42.269	1.515e-05	0.0	0.0	0.0	0.0
2020-02-01	31.087	1.114e-05	73.355	2.63e-05	0.0	0.0	0.0	0.0
2020-02-02	62.173	2.229e-05	135.528	4.858e-05	0.0	0.0	0.0	0.0
2020-02-03	103.622	3.715e-05	239.15	8.573e-05	0.0	0.0	0.0	0.0
2020-02-04	155.433	5.572e-05	394.582	0.00014145	0.0	0.0	0.0	0.0
2020-02-05	207.243	7.429e-05	601.826	0.00021574	0.004	0.0	0.004	0.0
2020-02-06	259.054	9.287e-05	860.88	0.00030861	0.009	0.0	0.013	0.0
2020-02-07	310.865	0.00011144	1171.745	0.00042005	0.018	1e-08	0.031	1e-08
2020-02-08	362.676	0.00013001	1534.421	0.00055006	0.036	1e-08	0.067	2e-08
2020-02-09	435.211	0.00015602	1969.632	0.00070608	0.062	2e-08	0.129	5e-08
2020-02-10	518.108	0.00018573	2487.74	0.00089181	0.124	4e-08	0.254	9e-08
2020-02-11	621.73	0.00022288	3109.47	0.00111469	0.187	7e-08	0.44	1.6e-07
2020-02-12	746.076	0.00026746	3855.546	0.00138215	0.373	1.3e-07	0.813	2.9e-07
2020-02-13	963.682	0.00034546	4819.228	0.00172761	0.622	2.2e-07	1.435	5.1e-07
2020-02-14	1357.444	0.00048662	6176.671	0.00221423	0.933	3.3e-07	2.367	8.5e-07
2020-02-15	1958.45	0.00070207	8135.121	0.0029163	1.243	4.5e-07	3.611	1.29e-06
2020-02-16	2415.766	0.00086601	10550.887	0.00378231	1.554	5.6e-07	5.165	1.85e-06
2020-02-17	3024.371	0.00108419	13575.258	0.0048665	1.865	6.7e-07	7.03	2.52e-06
2020-02-18	3682.714	0.00132019	17257.972	0.00618669	2.176	7.8e-07	9.207	3.3e-06
2020-02-19	4475.074	0.00160424	21733.047	0.00779093	2.611	9.4e-07	11.818	4.24e-06
2020-02-20	5386.254	0.00193088	27119.301	0.00972181	3.109	1.11e-06	14.926	5.35e-06
2020-02-21	6592.41	0.00236327	33711.712	0.01208507	3.73	1.34e-06	18.657	6.69e-06
2020-02-22	8141.9	0.00291873	41853.611	0.01500381	4.476	1.6e-06	23.133	8.29e-06
2020-02-23	10015.38	0.00359034	51868.991	0.01859415	5.782	2.07e-06	28.915	1.037e-05
2020-02-24	12059.49	0.00432312	63928.481	0.02291727	8.145	2.92e-06	37.06	1.329e-05
2020-02-25	14458.677	0.00518319	78387.157	0.02810046	11.751	4.21e-06	48.811	1.75e-05
2020-02-26	16982.21	0.00608783	95369.367	0.03418829	14.495	5.2e-06	63.305	2.269e-05
2020-02-27	19744.763	0.00707816	115114.13	0.04126645	18.146	6.51e-06	81.452	2.92e-05
2020-02-28	22828.544	0.00818364	137942.674	0.0494501	22.096	7.92e-06	103.548	3.712e-05
2020-02-29	26337.174	0.00944143	164279.848	0.05889152	26.85	9.63e-06	130.398	4.675e-05
2020-03-01	29732.51	0.0106586	194012.358	0.06955012	32.318	1.159e-05	162.716	5.833e-05
2020-03-02	32568.981	0.01167542	226581.339	0.08122555	39.554	1.418e-05	202.27	7.251e-05
2020-03-03	35157.45	0.01260335	261738.789	0.09382889	48.851	1.751e-05	251.122	9.002e-05
2020-03-04	38170.768	0.01368357	299909.557	0.10751246	60.092	2.154e-05	311.214	0.00011156
2020-03-05	42078.687	0.01508449	341988.244	0.12259695	72.357	2.594e-05	383.571	0.0001375
2020-03-06	46759.623	0.01676253	388747.866	0.13935948	86.752	3.11e-05	470.323	0.0001686
2020-03-07	51583.557	0.01849183	440331.423	0.1578513	101.893	3.653e-05	572.216	0.00020513
2020-03-08	53883.267	0.01931623	494214.69	0.17716754	118.469	4.247e-05	690.685	0.0002476
2020-03-09	55955.7	0.02005916	550170.39	0.1972267	136.971	4.91e-05	827.656	0.0002967
2020-03-10	56991.917	0.02043063	607162.307	0.21765733	158.023	5.665e-05	985.679	0.00035335
2020-03-11	58028.134	0.0208021	665190.441	0.23845943	178.395	6.395e-05	1164.074	0.0004173
2020-03-12	58028.134	0.0208021	723218.574	0.25926152	195.414	7.005e-05	1359.488	0.00048735
2020-03-13	57510.025	0.02061636	780728.6	0.27987789	210.945	7.562e-05	1570.433	0.00056297
2020-03-14	56991.917	0.02043063	837720.516	0.30030852	229.025	8.21e-05	1799.457	0.00064507
2020-03-15	56473.809	0.0202449	894194.325	0.32055341	252.472	9.051e-05	2051.929	0.00073558
2020-03-16	55437.592	0.01987343	949631.917	0.34042684	280.558	0.00010058	2332.487	0.00083616
2020-03-17	54401.375	0.01950197	1004033.292	0.35992881	309.501	0.00011095	2641.989	0.00094711
2020-03-18	53365.159	0.0191305	1057398.451	0.37905931	323.3	0.0001159	2965.288	0.00106301
2020-03-19	51810.834	0.0185733	1109209.284	0.39763261	335.734	0.00012035	3301.022	0.00118336
2020-03-20	50256.509	0.0180161	1159465.793	0.41564871	341.952	0.00012258	3642.974	0.00130594
2020-03-21	48702.184	0.0174589	1208167.976	0.43310761	348.169	0.00012481	3991.143	0.00143076
2020-03-22	47665.967	0.01708744	1255833.943	0.45019505	348.169	0.00012481	4339.311	0.00155557
2020-03-23	46629.75	0.01671597	1302463.693	0.46691102	345.06	0.0001237	4684.372	0.00167927
2020-03-24	45593.534	0.0163445	1348057.227	0.48325552	341.952	0.00012258	5026.323	0.00180185
2020-03-25	44557.317	0.01597304	1392614.544	0.49922856	338.843	0.00012147	5365.166	0.00192332
2020-03-26	43002.992	0.01541584	1435617.536	0.5146444	332.626	0.00011924	5697.792	0.00204256
2020-03-27	41448.667	0.01485864	1477066.203	0.52950304	326.408	0.00011701	6024.2	0.00215957
2020-03-28	39894.342	0.01430144	1516960.544	0.54380448	320.191	0.00011478	6344.391	0.00227436
2020-03-29	38340.017	0.01374424	1555300.561	0.55754872	310.865	0.00011144	6655.256	0.0023858
2020-03-30	36785.692	0.01318704	1592086.253	0.57073577	301.539	0.0001081	6956.795	0.00249389
2020-03-31	35231.367	0.01262984	1627317.62	0.58336561	292.213	0.00010475	7249.008	0.00259865
