Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Schoolcraft	0.0	0.0	3.0	102.176	2200.282	2200.282	0.0	0.0	0.00037184	0.01266435	0.27271715	0.27271715
Eaton	0.0	9.974	86.974	0.0	0.0	5.0	0.0	9.082e-05	0.00079193	0.0	0.0	4.553e-05
Delta	0.0	0.116	9.116	0.0	0.0	1.0	0.0	3.24e-06	0.00025423	0.0	0.0	2.789e-05
Wayne	126.872	5516.395	18060.395	44.903	987.527	1871.527	7.234e-05	0.00314523	0.01029732	2.56e-05	0.00056305	0.00106707
Wexford	0.0	1.352	8.352	0.0	0.0	1.0	0.0	4.04e-05	0.00024957	0.0	0.0	2.988e-05
Roscommon	0.352	9.259	18.259	0.0	0.0	0.0	1.474e-05	0.00038767	0.00076449	0.0	0.0	0.0
Antrim	0.253	6.018	15.018	0.0	0.0	0.0	1.083e-05	0.00025756	0.00064276	0.0	0.0	0.0
Saginaw	15.946	357.971	670.971	0.0	0.0	19.0	8.357e-05	0.00187616	0.00351662	0.0	0.0	9.958e-05
Houghton	0.084	2.005	4.005	0.0	0.0	0.0	2.32e-06	5.536e-05	0.00011058	0.0	0.0	0.0
Berrien	5.636	118.709	241.709	1.6	21.609	28.609	3.656e-05	0.00077013	0.0015681	1.038e-05	0.00014019	0.0001856
Alpena	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.526e-05	0.0	0.0	0.0
Van Buren	0.358	11.419	37.419	0.0	0.0	2.0	4.74e-06	0.00015135	0.00049596	0.0	0.0	2.651e-05
Macomb	81.026	2323.983	6115.983	16.736	360.387	690.387	9.263e-05	0.00265671	0.00699162	1.913e-05	0.00041198	0.00078923
Michigan Department of Corrections (MDOC)	0.0	0.0	472.0	0.0	0.0	12.0	N/A	N/A	N/A	N/A	N/A	N/A
Lapeer	5.536	131.941	256.941	0.0	0.0	10.0	6.289e-05	0.00149885	0.00291886	0.0	0.0	0.0001136
Kalkaska	1.274	20.41	36.41	0.0	0.0	2.0	7.148e-05	0.00114509	0.00204275	0.0	0.0	0.00011221
Branch	0.032	10.267	40.267	0.0	0.0	2.0	7.3e-07	0.00023536	0.00092309	0.0	0.0	4.585e-05
Ogemaw	0.126	3.01	7.01	0.0	0.0	0.0	6.01e-06	0.00014366	0.00033457	0.0	0.0	0.0
Tuscola	2.298	52.679	99.679	1.612	27.225	36.225	4.376e-05	0.0010031	0.00189807	3.07e-05	0.00051841	0.00068979
Allegan	0.0	4.62	29.62	0.0	23.962	23.962	0.0	3.938e-05	0.00025246	0.0	0.00020423	0.00020423
Federal Correctional Institution (FCI)	0.0	0.0	36.0	0.0	13.591	13.591	N/A	N/A	N/A	N/A	N/A	N/A
Mecosta	0.0	1.262	12.262	0.0	0.0	1.0	0.0	2.898e-05	0.00028159	0.0	0.0	2.296e-05
Grand Traverse	0.0	2.704	19.704	0.0	0.0	3.0	0.0	2.921e-05	0.00021285	0.0	0.0	3.241e-05
Montmorency	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00010793	0.0	0.0	0.0
Kalamazoo	1.969	57.619	160.619	0.144	3.74	11.74	7.43e-06	0.00021754	0.00060641	5.4e-07	1.412e-05	4.432e-05
Sanilac	0.898	21.4	46.4	0.0	0.0	2.0	2.181e-05	0.00051964	0.00112671	0.0	0.0	4.856e-05
Manistee	0.012	4.793	14.793	0.0	0.0	0.0	4.9e-07	0.00019541	0.00060311	0.0	0.0	0.0
Cass	0.0	1.517	18.517	0.0	0.0	1.0	0.0	2.937e-05	0.00035849	0.0	0.0	1.936e-05
Missaukee	0.631	15.045	17.045	0.0	0.0	1.0	4.175e-05	0.0009955	0.00112784	0.0	0.0	6.617e-05
Ontonagon	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00017256	0.0	0.0	0.0
Keweenaw	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bay	2.775	63.621	127.621	0.0	0.0	2.0	2.67e-05	0.00061219	0.00122803	0.0	0.0	1.925e-05
Hillsdale	2.103	60.311	141.311	0.343	8.603	17.603	4.597e-05	0.0013183	0.00308883	7.5e-06	0.00018805	0.00038477
Muskegon	4.539	93.336	186.336	0.0	0.0	5.0	2.615e-05	0.00053769	0.00107344	0.0	0.0	2.88e-05
Monroe	7.02	167.316	378.316	0.0	0.0	9.0	4.666e-05	0.00111219	0.00251475	0.0	0.0	5.982e-05
Gratiot	0.126	3.01	10.01	0.0	0.0	0.0	3.1e-06	7.414e-05	0.00024656	0.0	0.0	0.0
Chippewa	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.665e-05	0.0	0.0	0.0
Alger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dickinson	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.00011819	0.0	0.0	7.879e-05
Washtenaw	17.699	421.835	1219.835	1.811	33.605	57.605	4.771e-05	0.00113713	0.00328829	4.88e-06	9.059e-05	0.00015529
Isabella	2.619	60.046	103.046	0.691	11.668	15.668	3.712e-05	0.00085097	0.00146036	9.79e-06	0.00016536	0.00022205
Livingston	7.707	176.698	430.698	0.507	8.555	15.555	4.03e-05	0.00092404	0.00225232	2.65e-06	4.474e-05	8.134e-05
Mackinac	0.0	0.0	4.0	0.507	8.555	8.555	0.0	0.0	0.00037082	4.7e-05	0.00079308	0.00079308
Alcona	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marquette	0.014	7.823	34.823	0.0	0.0	5.0	2.1e-07	0.00011761	0.00052353	0.0	0.0	7.517e-05
Oscoda	0.168	4.014	8.014	0.0	0.0	0.0	2.03e-05	0.00048502	0.00096834	0.0	0.0	0.0
Lenawee	1.738	39.021	95.021	0.0	0.0	0.0	1.769e-05	0.0003971	0.00096698	0.0	0.0	0.0
Benzie	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cheboygan	0.253	6.018	18.018	0.0	0.0	1.0	9.96e-06	0.00023681	0.00070901	0.0	0.0	3.935e-05
Iosco	0.0	0.77	4.77	0.0	0.0	1.0	0.0	3.07e-05	0.00019018	0.0	0.0	3.987e-05
Kent	14.892	320.69	674.69	3.656	52.452	68.452	2.278e-05	0.00049051	0.00103197	5.59e-06	8.023e-05	0.0001047
Emmet	0.797	19.669	40.669	0.0	0.0	2.0	2.393e-05	0.00059052	0.001221	0.0	0.0	6.005e-05
Ionia	0.0	3.431	21.431	0.0	0.0	2.0	0.0	5.343e-05	0.00033376	0.0	0.0	3.115e-05
Midland	1.108	26.412	62.412	0.0	0.0	1.0	1.332e-05	0.00031742	0.00075006	0.0	0.0	1.202e-05
Calhoun	4.936	103.956	207.956	0.0	0.0	3.0	3.67e-05	0.00077298	0.00154629	0.0	0.0	2.231e-05
Gladwin	0.0	0.08	6.08	0.0	0.0	0.0	0.0	3.16e-06	0.00023997	0.0	0.0	0.0
Oceana	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.00011268	0.0	0.0	3.756e-05
Lake	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00016834	0.0	0.0	0.0
Unassigned	24.326	579.789	655.789	1.367	25.372	30.372	N/A	N/A	N/A	N/A	N/A	N/A
Osceola	0.168	4.014	9.014	1.367	25.372	25.372	7.2e-06	0.00017197	0.00038619	5.857e-05	0.00108701	0.00108701
Gogebic	0.084	2.005	6.005	0.0	0.0	1.0	5.56e-06	0.00013282	0.00039779	0.0	0.0	6.624e-05
Mason	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.00010309	0.0	0.0	0.0
Shiawassee	2.904	69.215	132.215	0.631	15.045	17.045	4.259e-05	0.001015	0.00193886	9.25e-06	0.00022063	0.00024996
Barry	0.275	6.553	24.553	0.0	0.0	1.0	4.5e-06	0.00010715	0.00040147	0.0	0.0	1.635e-05
Montcalm	0.584	15.371	38.371	0.0	0.0	1.0	9.13e-06	0.00024029	0.00059985	0.0	0.0	1.563e-05
Leelanau	0.222	5.283	10.283	0.0	0.0	0.0	1.02e-05	0.00024274	0.00047248	0.0	0.0	0.0
Ingham	6.975	169.284	439.284	0.326	6.31	11.31	2.383e-05	0.00057828	0.00150062	1.11e-06	2.156e-05	3.864e-05
Charlevoix	0.315	7.9	18.9	0.0	0.0	1.0	1.2e-05	0.00030102	0.00072016	0.0	0.0	3.81e-05
Iron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arenac	0.126	3.01	10.01	0.0	0.0	0.0	8.38e-06	0.00020012	0.00066551	0.0	0.0	0.0
Clare	0.538	9.544	14.544	0.0	0.0	1.0	1.749e-05	0.0003103	0.00047287	0.0	0.0	3.251e-05
Luce	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00015916	0.0	0.0	0.0
Baraga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Otsego	0.397	12.957	47.957	0.0	0.0	2.0	1.61e-05	0.00052532	0.00194433	0.0	0.0	8.109e-05
Out of MI	1.15	77.631	243.631	0.0	0.0	2.0	N/A	N/A	N/A	N/A	N/A	N/A
Ottawa	2.04	48.616	122.616	0.0	0.0	2.0	7.02e-06	0.00016736	0.00042209	0.0	0.0	6.88e-06
Huron	0.168	4.014	11.014	0.0	0.0	0.0	5.39e-06	0.00012879	0.0003534	0.0	0.0	0.0
Clinton	3.135	76.1	176.1	1.224	23.663	28.663	3.952e-05	0.00095926	0.00221979	1.543e-05	0.00029828	0.0003613
Crawford	0.842	20.063	36.063	0.0	0.0	1.0	6.057e-05	0.00144328	0.00259427	0.0	0.0	7.194e-05
Presque Isle	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00015701	0.0	0.0	0.0
Menominee	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.351e-05	0.0	0.0	0.0
Newaygo	5.155	43.046	50.046	0.0	0.0	0.0	0.00010544	0.00088043	0.0010236	0.0	0.0	0.0
Saint Joseph	0.0	2.371	24.371	0.0	0.0	1.0	0.0	3.884e-05	0.00039924	0.0	0.0	1.638e-05
Genesee	38.921	927.661	2011.661	4.419	105.325	194.325	9.565e-05	0.00227987	0.00494397	1.086e-05	0.00025885	0.00047758
Oakland	146.439	3734.129	9310.129	16.9	379.399	771.399	0.0001163	0.00296547	0.00739368	1.342e-05	0.0003013	0.00061261
Saint Clair	9.245	220.346	441.346	0.0	0.0	8.0	5.802e-05	0.00138289	0.00276989	0.0	0.0	5.021e-05
Jackson	6.425	153.139	348.139	0.729	13.532	21.532	4.045e-05	0.00096421	0.00219199	4.59e-06	8.52e-05	0.00013557
