Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Maldives	4.0	0.0	0.0	N/A	7.76e-06	0.0	20.0	8.0	5.0	3.88e-05	1.552e-05	2020-03-08
Maldives	4.0	0.0	0.0	N/A	7.76e-06	0.0	20.0	8.0	5.0	3.88e-05	1.552e-05	2020-03-09
Maldives	6.0	0.0	0.0	N/A	1.163e-05	0.0	30.0	12.0	7.5	5.815e-05	2.326e-05	2020-03-10
Maldives	8.0	0.0	0.0	N/A	1.551e-05	0.0	40.0	16.0	10.0	7.755e-05	3.102e-05	2020-03-11
Maldives	8.0	0.0	0.0	N/A	1.551e-05	0.0	40.0	16.0	10.0	7.755e-05	3.102e-05	2020-03-12
Maldives	9.0	0.0	0.0	N/A	1.745e-05	0.0	45.0	18.0	11.25	8.725e-05	3.49e-05	2020-03-13
Maldives	10.0	0.0	0.0	N/A	1.939e-05	0.0	50.0	20.0	12.5	9.695e-05	3.878e-05	2020-03-14
Maldives	13	0	0	N/A	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-15
Maldives	13	0	0	N/A	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-16
Maldives	13	0	0	N/A	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-17
Maldives	13	0	0	N/A	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-18
Maldives	13	0	0	N/A	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-19
Maldives	13	0	0	N/A	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-20
Maldives	13	0	0	N/A	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-21
Maldives	13	0	3	10	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-22
Maldives	13	0	5	8	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-23
Maldives	13	0	5	8	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-24
Maldives	13	0	8	5	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-25
Maldives	13	0	8	5	2.521e-5	0	65	26	16.25	1.2605e-4	5.042e-5	2020-03-26
Maldives	16	0	9	7	3.103e-5	0	80	32	20	1.5515e-4	6.206e-5	2020-03-27
Maldives	16	0	9	7	3.103e-5	0	80	32	20	1.5515e-4	6.206e-5	2020-03-28
Maldives	17	0	13	4	3.297e-5	0	85	34	21.25	1.6485e-4	6.594e-5	2020-03-29
Maldives	17	0	13	4	3.297e-5	0	85	34	21.25	1.6485e-4	6.594e-5	2020-03-30
Maldives	18	0	13	5	3.49e-5	0	90	36	22.5	1.745e-4	6.98e-5	2020-03-31
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-01
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-02
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-03
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-04
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-05
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-06
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-07
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-08
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-09
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-10
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	2020-04-11
Maldives	20.0	0.0	14.0	6.0	3.878e-05	0.0	100.0	40.0	25.0	0.0001939	7.756e-05	2020-04-12
Maldives	20.0	0.0	14.0	6.0	3.878e-05	0.0	100.0	40.0	25.0	0.0001939	7.756e-05	2020-04-13
Maldives	20.0	0.0	16.0	4.0	3.878e-05	0.0	100.0	40.0	25.0	0.0001939	7.756e-05	2020-04-14
