Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Austria	860	1	6	N/A	9.721e-5	1.1e-7	333.333333333	153.846153846	100	3.66666666667e-5	1.69230769231e-5	1.1e-5	NA	NA	2020-03-15
Austria	1018	3	6	N/A	1.1507e-4	3.4e-7	1000	461.538461538	300	1.13333333333e-4	5.23076923077e-5	3.4e-5	158	2	NA	NA	2020-03-16
Austria	1332	3	1	N/A	1.5056e-4	3.4e-7	1000	461.538461538	300	1.13333333333e-4	5.23076923077e-5	3.4e-5	314	0	98.7	-100	10278	0.001142	2020-03-17
Austria	1646	4	9	N/A	1.8605e-4	4.5e-7	1333.33333333	615.384615385	400	1.5e-4	6.92307692308e-5	4.5e-5	314	1	0	100	NA	NA	2020-03-18
Austria	2013	6	9	N/A	2.2753e-4	6.8e-7	2000	923.076923077	600	2.26666666667e-4	1.04615384615e-4	6.8e-5	367	2	16.9	100	NA	NA	2020-03-19
Austria	2388	6	9	N/A	2.6992e-4	6.8e-7	2000	923.076923077	600	2.26666666667e-4	1.04615384615e-4	6.8e-5	375	0	2.2	-100	15613	0.001754	2020-03-20
Austria	2814	8	9	N/A	3.1807e-4	9e-7	2666.66666667	1230.76923077	800	3e-4	1.38461538462e-4	9e-5	426	2	13.6	100	NA	NA	2020-03-21
Austria	3580	16	9	3555	4.0466e-4	1.81e-6	5333.33333333	2461.53846154	1600	6.03333333333e-4	2.78461538462e-4	1.81e-4	766	8	79.8	300	21368	0.0024	2020-03-22
Austria	4474	21	9	4444	5.0571e-4	2.37e-6	7000	3230.76923077	2100	7.9e-4	3.64615384615e-4	2.37e-4	894	5	16.7	-37.5	23429	0.002632	2020-03-23
Austria	5283	28	9	5246	5.9715e-4	3.16e-6	9333.33333333	4307.69230769	2800	0.00105333333333	4.86153846154e-4	3.16e-4	809	7	-9.5	40	NA	NA	2020-03-24
Austria	5588	30	9	5549	6.3162e-4	3.39e-6	10000	4615.38461538	3000	0.00113	5.21538461538e-4	3.39e-4	305	2	-62.3	-71.4	32407	0.00364	2020-03-25
Austria	6909	49	112	6748	7.8094e-4	5.54e-6	16333.3333333	7538.46153846	4900	0.00184666666667	8.52307692308e-4	5.54e-4	1321	19	333.1	850	35995	0.004043	2020-03-26
Austria	7657	58	225	7374	8.6549e-4	6.56e-6	19333.3333333	8923.07692308	5800	0.00218666666667	0.00100923076923	6.56e-4	748	9	-43.4	-52.6	NA	NA	2020-03-27
Austria	8271	68	225	7978	9.3489e-4	7.69e-6	22666.6666667	10461.5384615	6800	0.00256333333333	0.00118307692308	7.69e-4	614	10	-17.9	11.1	42750	0.004802	2020-03-28
Austria	8788	86	479	8223	9.9333e-4	9.72e-6	28666.6666667	13230.7692308	8600	0.00324	0.00149538461538	9.72e-4	517	18	-15.8	80	46441	0.005217	2020-03-29
Austria	9618	108	636	8874	0.00108714	1.221e-5	36000	16615.3846154	10800	0.00407	0.00187846153846	0.001221	830	22	60.5	22.2	NA	NA	2020-03-30
Austria	10180	128	1095	8957	0.00115067	1.447e-5	42666.6666667	19692.3076923	12800	0.00482333333333	0.00222615384615	0.001447	562	20	-32.3	-9.1	52344	0.00588	2020-03-31
Austria	10711	146	1436	9129	0.00121069	1.65e-5	48666.6666667	22461.5384615	14600	0.0055	0.00253846153846	0.00165	531	18	-5.5	-10	NA	NA	2020-04-01
Austria	11129	158	1749	9222	0.00125794	1.786e-5	52666.6666667	24307.6923077	15800	0.00595333333333	0.00274769230769	0.001786	418	12	-21.3	-33.3	92190	0.010355	2020-04-02
Austria	11524	168	2022	9334	0.00130258	1.899e-5	56000	25846.1538462	16800	0.00633	0.00292153846154	0.001899	395	10	-5.5	-16.7	NA	NA	2020-04-03
Austria	11781	186	2507	9088	0.00133163	2.102e-5	62000	28615.3846154	18600	0.00700666666667	0.00323384615385	0.002102	257	18	-34.9	80	104134	0.011562	2020-04-04
Austria	12051	204	2998	8849	0.00136215	2.306e-5	68000	31384.6153846	20400	0.00768666666667	0.00354769230769	0.002306	270	18	5.1	0	108416	0.001338	2020-04-05
