Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Kenya	1.674	470.598	517.136	0.544	91.966	60.255	3e-08	9.16e-06	1.006e-05	1e-08	1.79e-06	1.17e-06
Botswana	0.0	7.042	23.521	0.0	0.0	1.0	0.0	3.12e-06	1.043e-05	0.0	0.0	4.4e-07
Benin	0.0	1.39	54.695	0.0	0.0	1.0	0.0	1.2e-07	4.76e-06	0.0	0.0	9e-08
Tunisia	6.382	1629.482	1701.932	1.822	276.358	177.09	5.5e-07	0.0001409	0.00014716	1.6e-07	2.39e-05	1.531e-05
Mauritius	0.0	12.612	334.306	0.0	0.912	9.456	0.0	9.97e-06	0.00026421	0.0	7.2e-07	7.47e-06
Namibia	0.0	0.0	16.0	0.0	0.914	0.457	0.0	0.0	6.54e-06	0.0	3.7e-07	1.9e-07
Sao Tome and Principe	0.0	0.0	4.0	0.0	0.912	0.456	0.0	0.0	1.895e-05	0.0	4.32e-06	2.16e-06
Zambia	3.994	508.118	321.056	0.0	0.0	3.0	2.3e-07	2.928e-05	1.85e-05	0.0	0.0	1.7e-07
Republic of the Congo	185.31	13341.122	6923.216	0.0	0.986	6.493	3.534e-05	0.0025439	0.00132013	0.0	1.9e-07	1.24e-06
Ghana	7.072	2213.816	2152.444	0.095	19.659	18.877	2.4e-07	7.437e-05	7.231e-05	0.0	6.6e-07	6.3e-07
Gabon	9.399	1425.625	837.512	0.0	0.0	1.0	4.44e-06	0.00067269	0.00039519	0.0	0.0	4.7e-07
Malawi	0.0	1.48	17.74	0.0	0.0	2.0	0.0	8e-08	9.8e-07	0.0	0.0	1.1e-07
Libya	3.339	564.555	334.947	0.0	0.0	1.0	5e-07	8.453e-05	5.015e-05	0.0	0.0	1.5e-07
Morocco	89.068	16686.87	11433.969	0.0	53.212	169.606	2.47e-06	0.00046315	0.00031735	0.0	1.48e-06	4.71e-06
Seychelles	0.0	0.0	11.0	0.0	53.212	26.606	0.0	0.0	0.00011368	0.0	0.00054993	0.00027496
