Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-28	2.611	2.7e-07	2.611	2.7e-07	0.0	0.0	0.0	0.0
2020-01-29	5.221	5.3e-07	7.832	8e-07	0.0	0.0	0.0	0.0
2020-01-30	10.443	1.07e-06	18.274	1.87e-06	0.0	0.0	0.0	0.0
2020-01-31	20.885	2.14e-06	39.159	4.01e-06	0.0	0.0	0.0	0.0
2020-02-01	36.288	3.71e-06	75.447	7.72e-06	0.0	0.0	0.0	0.0
2020-02-02	72.575	7.43e-06	148.023	1.515e-05	0.0	0.0	0.0	0.0
2020-02-03	108.863	1.114e-05	256.886	2.63e-05	0.0	0.0	0.0	0.0
2020-02-04	217.726	2.229e-05	474.612	4.858e-05	0.0	0.0	0.0	0.0
2020-02-05	362.877	3.715e-05	837.489	8.573e-05	0.0	0.0	0.0	0.0
2020-02-06	544.316	5.572e-05	1381.805	0.00014145	0.0	0.0	0.0	0.0
2020-02-07	725.754	7.429e-05	2107.559	0.00021574	0.016	0.0	0.016	0.0
2020-02-08	907.193	9.287e-05	3014.752	0.00030861	0.031	0.0	0.047	0.0
2020-02-09	1088.631	0.00011144	4103.383	0.00042005	0.063	1e-08	0.11	1e-08
2020-02-10	1270.07	0.00013001	5373.454	0.00055006	0.125	1e-08	0.235	2e-08
2020-02-11	1524.084	0.00015602	6897.538	0.00070608	0.218	2e-08	0.453	5e-08
2020-02-12	1814.386	0.00018573	8711.923	0.00089181	0.435	4e-08	0.888	9e-08
2020-02-13	2177.263	0.00022288	10889.186	0.00111469	0.653	7e-08	1.541	1.6e-07
2020-02-14	2612.715	0.00026746	13501.902	0.00138215	1.306	1.3e-07	2.848	2.9e-07
2020-02-15	3374.758	0.00034546	16876.659	0.00172761	2.177	2.2e-07	5.025	5.1e-07
2020-02-16	4753.691	0.00048662	21630.35	0.00221423	3.266	3.3e-07	8.291	8.5e-07
2020-02-17	6858.378	0.00070207	28488.728	0.0029163	4.355	4.5e-07	12.645	1.29e-06
2020-02-18	8459.876	0.00086601	36948.604	0.00378231	5.443	5.6e-07	18.089	1.85e-06
2020-02-19	10591.174	0.00108419	47539.778	0.0048665	6.532	6.7e-07	24.62	2.52e-06
2020-02-20	12896.654	0.00132019	60436.432	0.00618669	7.62	7.8e-07	32.241	3.3e-06
2020-02-21	15671.455	0.00160424	76107.887	0.00779093	9.145	9.4e-07	41.385	4.24e-06
2020-02-22	18862.354	0.00193088	94970.241	0.00972181	10.886	1.11e-06	52.272	5.35e-06
2020-02-23	23086.244	0.00236327	118056.486	0.01208507	13.064	1.34e-06	65.335	6.69e-06
2020-02-24	28512.467	0.00291873	146568.953	0.01500381	15.676	1.6e-06	81.011	8.29e-06
