Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Kansas	84	2	0	0	2.883e-05	6.9e-07	666.666666667	307.692307692	200	0.00023	0.000106153846154	6.9e-05	19	0	137.5	0	NA	NA
Utah	257	1	0	0	8.016e-05	3.1e-07	333.333333333	153.846153846	100	0.000103333333333	4.76923076923e-05	3.1e-05	95	0	265.4	0	NA	NA
Virginia	254	6	0	0	2.976e-05	7e-07	2000	923.076923077	600	0.000233333333333	0.000107692307692	7e-05	34	0	-46.9	0	NA	NA
Oregon	191	5	0	0	4.528e-05	1.19e-06	1666.66666667	769.230769231	500	0.000396666666667	0.000183076923077	0.000119	30	0	-36.2	0	NA	NA
Connecticut	415	10	0	0	0.0001164	2.8e-06	3333.33333333	1538.46153846	1000	0.000933333333333	0.000430769230769	0.00028	88	2	-33.8	0	NA	NA
Tennessee	614	2	0	0	8.991e-05	2.9e-07	666.666666667	307.692307692	200	9.66666666667e-05	4.46153846154e-05	2.9e-05	109	0	-18.7	0	NA	NA
California	2108	39	0	0	5.335e-05	9.9e-07	13000	6000	3900	0.00033	0.000152307692308	9.9e-05	462	9	63.8	0	NA	NA
Texas	758	9	0	0	2.614e-05	3.1e-07	3000	1384.61538462	900	0.000103333333333	4.76923076923e-05	3.1e-05	115	2	85.5	0	NA	NA
West Virginia	16	0	0	0	8.93e-06	0.0	80	32	20	4.465e-05	1.786e-05	1.11625e-05	0	0	-100	0	NA	NA
South Carolina	298	5	0	0	5.788e-05	9.7e-07	1666.66666667	769.230769231	500	0.000323333333333	0.000149230769231	9.7e-05	102	2	308	0	NA	NA
New Hampshire	101	1	0	0	7.428e-05	7.4e-07	333.333333333	153.846153846	100	0.000246666666667	0.000113846153846	7.4e-05	27	1	42.1	0	NA	NA
Massachusetts	777	9	0	0	0.00011273	1.31e-06	3000	1384.61538462	900	0.000436666666667	0.000201538461538	0.000131	131	4	8.3	0	NA	NA
Vermont	75	5	0	0	0.00012019	8.01e-06	1666.66666667	769.230769231	500	0.00267	0.00123230769231	0.000801	23	3	0	0	NA	NA
Georgia	772	25	0	0	7.271e-05	2.35e-06	8333.33333333	3846.15384615	2500	0.000783333333333	0.000361538461538	0.000235	151	0	32.5	0	NA	NA
North Dakota	30	0	0	0	3.937e-05	0.0	150	60	37.5	0.00019685	7.874e-05	4.92125e-05	2	0	100	0	NA	NA
Hawaii	56	0	0	0	3.955e-05	0.0	280	112	70	0.00019775	7.91e-05	4.94375e-05	3	0	-81.2	0	NA	NA
Pennsylvania	698	6	0	0	5.452e-05	4.7e-07	2000	923.076923077	600	0.000156666666667	7.23076923077e-05	4.7e-05	189	2	67.3	0	NA	NA
Puerto Rico	31	2	0	0	9.71e-06	6.3e-07	666.666666667	307.692307692	200	0.00021	9.69230769231e-05	6.3e-05	8	1	300	0	NA	NA
Florida	1227	18	0	0	5.713e-05	8.4e-07	6000	2769.23076923	1800	0.00028	0.000129230769231	8.4e-05	223	5	-35.4	0	NA	NA
Alaska	30	0	0	0	4.101e-05	0.0	150	60	37.5	0.00020505	8.202e-05	5.12625e-05	10	0	100	0	NA	NA
Kentucky	123	4	0	0	2.753e-05	9e-07	1333.33333333	615.384615385	400	0.0003	0.000138461538462	9e-05	20	1	25	0	NA	NA
Rhode Island	106	0	0	0	0.00010006	0.0	530	212	132.5	0.0005003	0.00020012	0.000125075	23	0	35.3	0	NA	NA
Nebraska	51	0	0	0	2.636e-05	0.0	255	102	63.75	0.0001318	5.272e-05	3.295e-05	0	0	-100	0	NA	NA
Missouri	187	4	0	0	3.047e-05	6.5e-07	1333.33333333	615.384615385	400	0.000216666666667	0.0001	6.5e-05	100	1	669.2	0	NA	NA
Iowa	105	0	0	0	3.328e-05	0.0	525	210	131.25	0.0001664	6.656e-05	4.16e-05	15	0	-31.8	0	NA	NA
Alabama	196	0	0	0	3.997e-05	0.0	980	392	245	0.00019985	7.994e-05	4.99625e-05	39	0	50	0	NA	NA
American Samoa	0	0	0	0	N/A	N/A	0	0	0	N/A	N/A	N/A	0	0	100	0	NA	NA
Virgin Islands	7	0	0	0	N/A	N/A	35	14	8.75	N/A	N/A	N/A	1	0	100	0	NA	NA
South Dakota	28	1	0	0	3.165e-05	1.13e-06	333.333333333	153.846153846	100	0.000376666666667	0.000173846153846	0.000113	7	0	0	0	NA	NA
Colorado	704	7	0	0	0.00012225	1.22e-06	2333.33333333	1076.92307692	700	0.000406666666667	0.000187692307692	0.000122	113	1	-43.8	0	NA	NA
New Jersey	2844	27	0	0	0.00032019	3.04e-06	9000	4153.84615385	2700	0.00101333333333	0.000467692307692	0.000304	930	7	58.4	0	NA	NA
Guam	29	1	0	0	0.00017658	6.09e-06	333.333333333	153.846153846	100	0.00203	0.000936923076923	0.000609	2	0	-83.3	0	NA	NA
Washington	2221	109	0	0	0.00029167	1.431e-05	36333.3333333	16769.2307692	10900	0.00477	0.00220153846154	0.001431	224	12	9.8	0	33933	0.004456
Washington	2221	109	0	0	0.00029167	1.431e-05	36333.3333333	16769.2307692	10900	0.00477	0.00220153846154	0.001431	224	12	9.8	0	33933	0.004456
North Carolina	353	0	0	0	3.366e-05	0.0	1765	706	441.25	0.0001683	6.732e-05	4.2075e-05	48	0	-7.7	0	NA	NA
Grand Princess	28	1	0	0	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	-2	0	-128.6	0	NA	NA
New York	20884	158	0	0	0.00107353	8.12e-06	52666.6666667	24307.6923077	15800	0.00270666666667	0.00124923076923	0.000812	5084	41	24.3	0	NA	NA
Montana	34	0	0	0	3.181e-05	0.0	170	68	42.5	0.00015905	6.362e-05	3.97625e-05	0	0	-100	0	NA	NA
District of Columbia	120	2	0	0	0.00017003	2.83e-06	666.666666667	307.692307692	200	0.000943333333333	0.000435384615385	0.000283	120	2	-255.8	0	NA	NA
Nevada	245	4	0	0	7.954e-05	1.3e-06	1333.33333333	615.384615385	400	0.000433333333333	0.0002	0.00013	55	2	89.7	0	NA	NA
Delaware	68	0	0	0	6.983e-05	0.0	340	136	85	0.00034915	0.00013966	8.72875e-05	12	0	9.1	0	NA	NA
Maine	107	0	0	0	7.96e-05	0.0	535	214	133.75	0.000398	0.0001592	9.95e-05	18	0	-5.3	0	NA	NA
