Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Shimane	132.0	0.0	29.0	103.0	N/A	N/A	N/A	N/A	660.0	264.0	165.0	N/A	N/A	N/A
Wakayama	196.0	4.0	165.0	27.0	N/A	N/A	N/A	N/A	1333.33333333	615.384615385	400.0	N/A	N/A	N/A
Yamanashi	140.0	1.0	104.0	35.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Kanagawa	3856.0	105.0	3076.0	675.0	N/A	N/A	N/A	N/A	35000.0	16153.8461538	10500.0	N/A	N/A	N/A
Kagawa	65.0	0.0	50.0	15.0	N/A	N/A	N/A	N/A	325.0	130.0	81.25	N/A	N/A	N/A
Port Quarantine	706.0	1.0	299.0	406.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Shizuoka	417.0	1.0	319.0	97.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Ehime	110.0	6.0	91.0	13.0	N/A	N/A	N/A	N/A	2000.0	923.076923077	600.0	N/A	N/A	N/A
Mie	283.0	1.0	149.0	133.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Kumamoto	406.0	6.0	234.0	166.0	N/A	N/A	N/A	N/A	2000.0	923.076923077	600.0	N/A	N/A	N/A
Chiba	2460.0	56.0	1867.0	537.0	N/A	N/A	N/A	N/A	18666.6666667	8615.38461538	5600.0	N/A	N/A	N/A
Aichi	3743.0	44.0	1913.0	1786.0	N/A	N/A	N/A	N/A	14666.6666667	6769.23076923	4400.0	N/A	N/A	N/A
Nagasaki	185.0	3.0	36.0	146.0	N/A	N/A	N/A	N/A	1000.0	461.538461538	300.0	N/A	N/A	N/A
Nara	394.0	3.0	295.0	96.0	N/A	N/A	N/A	N/A	1000.0	461.538461538	300.0	N/A	N/A	N/A
Shiga	337.0	4.0	210.0	123.0	N/A	N/A	N/A	N/A	1333.33333333	615.384615385	400.0	N/A	N/A	N/A
Miyagi	184.0	1.0	171.0	12.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Hyogo	1902.0	48.0	1490.0	364.0	N/A	N/A	N/A	N/A	16000.0	7384.61538462	4800.0	N/A	N/A	N/A
Gunma	298.0	19.0	177.0	102.0	N/A	N/A	N/A	N/A	6333.33333333	2923.07692308	1900.0	N/A	N/A	N/A
Kyoto	1119.0	21.0	832.0	266.0	N/A	N/A	N/A	N/A	7000.0	3230.76923077	2100.0	N/A	N/A	N/A
Tokyo	17724.0	340.0	13596.0	3788.0	N/A	N/A	N/A	N/A	113333.333333	52307.6923077	34000.0	N/A	N/A	N/A
Okinawa	1623.0	13.0	1092.0	518.0	N/A	N/A	N/A	N/A	4333.33333333	2000.0	1300.0	N/A	N/A	N/A
Iwate	9.0	0.0	2.0	7.0	N/A	N/A	N/A	N/A	45.0	18.0	11.25	N/A	N/A	N/A
Ishikawa	456.0	29.0	298.0	129.0	N/A	N/A	N/A	N/A	9666.66666667	4461.53846154	2900.0	N/A	N/A	N/A
Unknown	8.0	0.0	8.0	0.0	N/A	N/A	N/A	N/A	40.0	16.0	10.0	N/A	N/A	N/A
Yamagata	76.0	1.0	76.0	0.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Kochi	102.0	3.0	79.0	20.0	N/A	N/A	N/A	N/A	1000.0	461.538461538	300.0	N/A	N/A	N/A
Fukuoka	3634.0	41.0	2250.0	1343.0	N/A	N/A	N/A	N/A	13666.6666667	6307.69230769	4100.0	N/A	N/A	N/A
Miyazaki	288.0	1.0	178.0	109.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Aomori	36.0	1.0	31.0	4.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
