Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-01-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-01-24	0.132	0.0	0.132	0.0	0.001	0.0	0.001	0.0
2020-01-25	0.132	0.0	0.265	1e-08	0.001	0.0	0.002	0.0
2020-01-26	0.132	0.0	0.397	1e-08	0.001	0.0	0.002	0.0
2020-01-27	0.265	1e-08	0.662	1e-08	0.002	0.0	0.004	0.0
2020-01-28	0.662	1e-08	1.324	3e-08	0.004	0.0	0.008	0.0
2020-01-29	1.059	2e-08	2.383	5e-08	0.006	0.0	0.014	0.0
2020-01-30	1.457	3e-08	3.84	7e-08	0.009	0.0	0.023	0.0
2020-01-31	1.986	4e-08	5.826	1.1e-07	0.012	0.0	0.035	0.0
2020-02-01	3.178	6e-08	9.004	1.7e-07	0.019	0.0	0.054	0.0
2020-02-02	4.767	9e-08	13.771	2.7e-07	0.029	0.0	0.083	0.0
2020-02-03	6.621	1.3e-07	20.392	3.9e-07	0.04	0.0	0.122	0.0
2020-02-04	8.077	1.6e-07	28.469	5.5e-07	0.048	0.0	0.171	0.0
2020-02-05	9.137	1.8e-07	37.606	7.3e-07	0.055	0.0	0.226	0.0
2020-02-06	9.799	1.9e-07	47.404	9.2e-07	0.059	0.0	0.284	1e-08
2020-02-07	10.328	2e-07	57.733	1.12e-06	0.062	0.0	0.346	1e-08
2020-02-08	10.461	2e-07	68.193	1.32e-06	0.063	0.0	0.409	1e-08
2020-02-09	10.593	2.1e-07	78.787	1.53e-06	0.064	0.0	0.473	1e-08
2020-02-10	10.726	2.1e-07	89.512	1.73e-06	0.064	0.0	0.537	1e-08
2020-02-11	10.593	2.1e-07	100.105	1.94e-06	0.064	0.0	0.601	1e-08
2020-02-12	10.461	2e-07	110.566	2.14e-06	0.063	0.0	0.663	1e-08
2020-02-13	10.328	2e-07	120.894	2.34e-06	0.062	0.0	0.725	1e-08
2020-02-14	9.666	1.9e-07	130.561	2.53e-06	0.058	0.0	0.783	2e-08
2020-02-15	9.401	1.8e-07	139.962	2.71e-06	0.056	0.0	0.84	2e-08
2020-02-16	8.872	1.7e-07	148.834	2.88e-06	0.053	0.0	0.893	2e-08
2020-02-17	7.68	1.5e-07	156.514	3.03e-06	0.046	0.0	0.939	2e-08
2020-02-18	6.621	1.3e-07	163.135	3.16e-06	0.04	0.0	0.979	2e-08
2020-02-19	5.694	1.1e-07	168.828	3.27e-06	0.034	0.0	1.013	2e-08
2020-02-20	4.899	9e-08	173.728	3.36e-06	0.029	0.0	1.042	2e-08
2020-02-21	4.105	8e-08	177.833	3.44e-06	0.025	0.0	1.067	2e-08
2020-02-22	3.31	6e-08	181.143	3.51e-06	0.02	0.0	1.087	2e-08
2020-02-23	2.648	5e-08	183.791	3.56e-06	0.016	0.0	1.103	2e-08
2020-02-24	2.251	4e-08	186.042	3.6e-06	0.014	0.0	1.116	2e-08
2020-02-25	1.986	4e-08	188.028	3.64e-06	0.012	0.0	1.128	2e-08
2020-02-26	1.721	3e-08	189.75	3.67e-06	0.01	0.0	1.138	2e-08
2020-02-27	1.457	3e-08	191.206	3.7e-06	0.009	0.0	1.147	2e-08
2020-02-28	1.192	2e-08	192.398	3.73e-06	0.007	0.0	1.154	2e-08
2020-02-29	0.927	2e-08	193.325	3.74e-06	0.006	0.0	1.16	2e-08
2020-03-01	0.662	1e-08	193.987	3.76e-06	0.004	0.0	1.164	2e-08
2020-03-02	0.53	1e-08	194.517	3.77e-06	0.003	0.0	1.167	2e-08
2020-03-03	0.397	1e-08	194.914	3.77e-06	0.002	0.0	1.169	2e-08
2020-03-04	0.265	1e-08	195.179	3.78e-06	0.002	0.0	1.171	2e-08
2020-03-05	0.132	0.0	195.311	3.78e-06	0.001	0.0	1.172	2e-08
2020-03-06	195.311	3.78e-06	390.623	7.57e-06	1.172	2e-08	2.344	5e-08
