Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Transylvania	0.0	1.125	9.125	1.533	929.182	929.182	0.0	3.288e-05	0.0002667	4.48e-05	0.02715715	0.02715715
Cumberland	0.031	93.876	206.876	0.0	0.0	6.0	9e-08	0.00028248	0.0006225	0.0	0.0	1.805e-05
Jones	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0009339	0.0	0.0	0.00010377
Brunswick	0.0	2.911	38.911	0.002	5.071	7.071	0.0	2.129e-05	0.00028455	1e-08	3.708e-05	5.171e-05
Wayne	95.27	21883.885	22455.885	0.0	0.0	4.0	0.00077299	0.17755976	0.18220081	0.0	0.0	3.245e-05
Onslow	0.0	3.96	40.96	0.0	0.0	1.0	0.0	2.003e-05	0.0002072	0.0	0.0	5.06e-06
Anson	0.007	21.948	39.948	0.0	0.0	0.0	2.8e-07	0.00088226	0.00160582	0.0	0.0	0.0
Cherokee	2.337	536.93	552.93	0.0	0.0	1.0	8.234e-05	0.01891731	0.01948103	0.0	0.0	3.523e-05
Gates	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.00034563	0.0	0.0	0.0
Beaufort	0.0	1.239	16.239	0.0	0.0	0.0	0.0	2.632e-05	0.00034493	0.0	0.0	0.0
Wilson	0.118	182.835	298.835	0.024	14.635	18.635	1.45e-06	0.00224461	0.00366871	2.9e-07	0.00017967	0.00022878
Montgomery	0.062	40.824	58.824	0.0	0.0	1.0	2.27e-06	0.00149697	0.00215702	0.0	0.0	3.667e-05
Avery	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Iredell	0.0	14.118	96.118	0.0	0.0	3.0	0.0	7.912e-05	0.00053867	0.0	0.0	1.681e-05
Tyrrell	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.00096829	0.0	0.0	0.0
Currituck	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.00011082	0.0	0.0	0.0
Buncombe	0.137	82.933	129.933	0.002	5.288	8.288	5.3e-07	0.00032008	0.00050147	1e-08	2.041e-05	3.199e-05
Ashe	0.0	0.0	4.0	0.002	5.288	5.288	0.0	0.0	0.00014755	7e-08	0.00019506	0.00019506
Lincoln	0.006	18.349	37.349	0.002	5.288	5.288	7e-08	0.00021904	0.00044585	2e-08	6.313e-05	6.313e-05
Columbus	0.047	105.197	164.197	0.0	0.0	3.0	8.4e-07	0.00189016	0.00295027	0.0	0.0	5.39e-05
Camden	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hyde	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0001912	0.0	0.0	0.0
Alexander	0.008	7.075	10.075	0.0	0.0	0.0	2.1e-07	0.00018941	0.00026972	0.0	0.0	0.0
Henderson	0.055	167.372	295.372	0.068	52.77	63.77	4.7e-07	0.00143362	0.00253	5.8e-07	0.000452	0.00054622
Mitchell	0.0	2.331	7.331	0.068	52.77	52.77	0.0	0.0001554	0.00048873	4.53e-06	0.003518	0.003518
Wilkes	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	5.835e-05	0.0	0.0	1.459e-05
Lee	0.119	111.046	149.046	0.0	0.0	0.0	1.94e-06	0.00180704	0.00242541	0.0	0.0	0.0
Caldwell	0.0	11.004	34.004	0.0	0.0	0.0	0.0	0.00013415	0.00041454	0.0	0.0	0.0
Washington	0.0	3.644	24.644	0.0	0.0	2.0	0.0	0.00030728	0.00207808	0.0	0.0	0.00016865
Richmond	0.0	0.0	20.0	0.0	0.0	2.0	0.0	0.0	0.00044556	0.0	0.0	4.456e-05
Yadkin	0.0	0.269	11.269	0.0	0.0	1.0	0.0	7.17e-06	0.00030016	0.0	0.0	2.664e-05
Robeson	6.011	1380.685	1407.685	0.0	0.0	2.0	4.56e-05	0.01047314	0.01067795	0.0	0.0	1.517e-05
Surry	0.005	14.297	31.297	0.0	0.0	0.0	7e-08	0.00019871	0.00043499	0.0	0.0	0.0
Macon	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	5.668e-05	0.0	0.0	2.834e-05
Martin	0.003	10.126	19.126	0.0	0.0	0.0	1.3e-07	0.00044665	0.00084363	0.0	0.0	0.0
Davidson	0.0	11.292	105.292	0.0	0.0	2.0	0.0	6.777e-05	0.00063195	0.0	0.0	1.2e-05
Person	1.754	482.787	498.787	0.0	0.0	0.0	4.44e-05	0.01222029	0.01262528	0.0	0.0	0.0
Perquimans	0.009	27.013	35.013	0.0	0.0	0.0	6.7e-07	0.00201259	0.00260863	0.0	0.0	0.0
Alamance	0.0	33.073	83.073	0.0	0.0	0.0	0.0	0.00019871	0.00049913	0.0	0.0	0.0
Catawba	0.023	41.334	84.334	0.0	0.0	1.0	1.4e-07	0.00026053	0.00053157	0.0	0.0	6.3e-06
Lenoir	0.004	12.832	33.832	0.0	0.0	1.0	7e-08	0.00022924	0.0006044	0.0	0.0	1.786e-05
Halifax	0.015	45.021	78.021	0.0	0.0	1.0	3e-07	0.0008902	0.00154271	0.0	0.0	1.977e-05
McDowell	0.0	7.974	27.974	0.0	0.0	0.0	0.0	0.00017523	0.00061472	0.0	0.0	0.0
Cabarrus	0.135	412.183	624.183	0.028	21.579	28.579	6.4e-07	0.00195031	0.00295343	1.3e-07	0.0001021	0.00013523
Carteret	1.119	256.961	280.961	0.751	172.585	174.585	1.61e-05	0.003696	0.00404121	1.08e-05	0.00248238	0.00251115
Duplin	0.013	41.08	67.08	0.751	172.585	172.585	2.2e-07	0.00069797	0.00113973	1.276e-05	0.00293233	0.00293233
Rowan	0.176	535.554	785.554	0.082	63.337	75.337	1.25e-06	0.00379121	0.00556097	5.8e-07	0.00044837	0.00053331
Bladen	0.0	0.0	2.0	0.082	63.337	63.337	0.0	0.0	6.026e-05	2.47e-06	0.00190832	0.00190832
Alleghany	0.0	0.0	2.0	0.082	63.337	63.337	0.0	0.0	0.0001792	7.35e-06	0.00567485	0.00567485
Graham	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Madison	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bertie	0.027	33.16	57.16	0.0	0.0	1.0	1.42e-06	0.00174288	0.00300431	0.0	0.0	5.256e-05
Wake	0.195	594.533	1199.533	0.0	0.0	8.0	1.8e-07	0.00054429	0.00109817	0.0	0.0	7.32e-06
Edgecombe	0.153	155.507	213.507	0.0	0.0	1.0	2.94e-06	0.00299023	0.00410551	0.0	0.0	1.923e-05
Stokes	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.00021994	0.0	0.0	0.0
Guilford	0.1	155.931	331.931	0.064	39.027	52.027	1.9e-07	0.00029219	0.00062198	1.2e-07	7.313e-05	9.749e-05
Scotland	0.0	3.321	15.321	0.064	39.027	39.027	0.0	9.54e-05	0.00044013	1.84e-06	0.00112114	0.00112114
Northampton	0.0	33.334	105.334	0.0	0.0	2.0	0.0	0.00169415	0.00535343	0.0	0.0	0.00010165
Pasquotank	0.0	14.691	46.691	0.0	0.0	0.0	0.0	0.00037062	0.00117791	0.0	0.0	0.0
Johnston	0.0	27.77	150.77	0.0	5.353	14.353	0.0	0.00013702	0.0007439	0.0	2.641e-05	7.082e-05
