Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Albany	267	2	0	0	0.00086938	6.51e-06	666.666666667	307.692307692	200	0.00217	0.00100153846154	0.000651	14	0	7.7	-100
Ontario	28	0	0	0	0.00025486	0.0	140	56	35	0.0012743	0.00050972	0.000318575	2	0	0	100
Orleans	6	0	0	0	0.00014774	0.0	30	12	7.5	0.0007387	0.00029548	0.000184675	0	0	100	100
Delaware	24	1	0	0	0.000539	2.246e-05	333.333333333	153.846153846	100	0.00748666666667	0.00345538461538	0.002246	2	1	0	100
Broome	56	4	0	0	0.00029219	2.087e-05	1333.33333333	615.384615385	400	0.00695666666667	0.00321076923077	0.002087	10	0	150	-100
Montgomery	10	0	0	0	0.0002022	0.0	50	20	12.5	0.001011	0.0004044	0.00025275	2	0	100	100
Jefferson	18	0	0	0	0.00016107	0.0	90	36	22.5	0.00080535	0.00032214	0.0002013375	3	0	0	100
Warren	19	0	0	0	0.00029565	0.0	95	38	23.75	0.00147825	0.0005913	0.0003695625	1	0	100	100
Orange	2397	30	0	0	0.00627567	7.854e-05	10000	4615.38461538	3000	0.02618	0.0120830769231	0.007854	404	11	70.5	100
Cortland	14	0	0	0	0.00029275	0.0	70	28	17.5	0.00146375	0.0005855	0.0003659375	3	0	200	100
Putnam	252	7	0	0	0.00254823	7.078e-05	2333.33333333	1076.92307692	700	0.0235933333333	0.0108892307692	0.007078	36	7	300	100
Chautauqua	9	1	0	0	7.035e-05	7.82e-06	333.333333333	153.846153846	100	0.00260666666667	0.00120307692308	0.000782	1	0	100	100
Tioga	8	0	0	0	0.00016474	0.0	40	16	10	0.0008237	0.00032948	0.000205925	0	0	100	100
Columbia	51	2	0	0	0.00085119	3.338e-05	666.666666667	307.692307692	200	0.0111266666667	0.00513538461538	0.003338	6	1	50	100
Dutchess	809	5	0	0	0.00275434	1.702e-05	1666.66666667	769.230769231	500	0.00567333333333	0.00261846153846	0.001702	142	0	18.3	-100
Cayuga	6	0	0	0	7.778e-05	0.0	30	12	7.5	0.0003889	0.00015556	9.7225e-05	2	0	100	100
Otsego	21	1	0	0	0.00035147	1.674e-05	333.333333333	153.846153846	100	0.00558	0.00257538461538	0.001674	0	0	-100	100
Saint Lawrence	43	0	0	0	0.00039797	0.0	215	86	53.75	0.00198985	0.00079594	0.0004974625	4	0	-20	100
Rockland	4289	42	0	0	0.01316876	0.00012896	14000	6461.53846154	4200	0.0429866666667	0.01984	0.012896	538	24	25.1	100
Herkimer	14	2	0	0	0.00022642	3.235e-05	666.666666667	307.692307692	200	0.0107833333333	0.00497692307692	0.003235	0	0	-100	100
Hamilton	2	0	0	0	0.00045106	0.0	10	4	2.5	0.0022553	0.00090212	0.000563825	0	0	100	100
Unassigned	0	955	0	0	N/A	N/A	318333.333333	146923.076923	95500	N/A	N/A	N/A	0	280	100	154.5
