Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-14	17.902	2.7e-07	17.902	2.7e-07	0.107	0.0	0.107	0.0
2020-01-15	35.804	5.3e-07	53.705	8e-07	0.215	0.0	0.322	0.0
2020-01-16	71.607	1.07e-06	125.313	1.87e-06	0.43	1e-08	0.752	1e-08
2020-01-17	143.214	2.14e-06	268.527	4.01e-06	0.859	1e-08	1.611	2e-08
2020-01-18	248.835	3.71e-06	517.362	7.72e-06	1.493	2e-08	3.104	5e-08
2020-01-19	497.67	7.43e-06	1015.031	1.515e-05	2.986	4e-08	6.09	9e-08
2020-01-20	746.505	1.114e-05	1761.536	2.63e-05	4.479	7e-08	10.569	1.6e-07
2020-01-21	1493.009	2.229e-05	3254.545	4.858e-05	8.958	1.3e-07	19.527	2.9e-07
2020-01-22	2488.348	3.715e-05	5742.893	8.573e-05	14.93	2.2e-07	34.457	5.1e-07
2020-01-23	3732.523	5.572e-05	9475.416	0.00014145	22.395	3.3e-07	56.852	8.5e-07
2020-01-24	4976.697	7.429e-05	14452.113	0.00021574	29.86	4.5e-07	86.713	1.29e-06
2020-01-25	6220.871	9.287e-05	20672.983	0.00030861	37.325	5.6e-07	124.038	1.85e-06
2020-01-26	7465.045	0.00011144	28138.029	0.00042005	44.79	6.7e-07	168.828	2.52e-06
2020-01-27	8709.219	0.00013001	36847.248	0.00055006	52.255	7.8e-07	221.083	3.3e-06
2020-01-28	10451.063	0.00015602	47298.311	0.00070608	62.706	9.4e-07	283.79	4.24e-06
2020-01-29	12441.742	0.00018573	59740.053	0.00089181	74.65	1.11e-06	358.44	5.35e-06
2020-01-30	14930.09	0.00022288	74670.143	0.00111469	89.581	1.34e-06	448.021	6.69e-06
2020-01-31	17916.108	0.00026746	92586.251	0.00138215	107.497	1.6e-06	555.518	8.29e-06
2020-02-01	23141.64	0.00034546	115727.891	0.00172761	138.85	2.07e-06	694.367	1.037e-05
