Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Pasco	1330.0	28.0	0.0	1302.0	N/A	N/A	N/A	N/A	9333.33333333	4307.69230769	2800.0	N/A	N/A	N/A
Junin	5143.0	213.0	0.0	4930.0	N/A	N/A	N/A	N/A	71000.0	32769.2307692	21300.0	N/A	N/A	N/A
Loreto	9800.0	360.0	0.0	9440.0	N/A	N/A	N/A	N/A	120000.0	55384.6153846	36000.0	N/A	N/A	N/A
Ica	9294.0	609.0	0.0	8685.0	N/A	N/A	N/A	N/A	203000.0	93692.3076923	60900.0	N/A	N/A	N/A
Ayacucho	2289.0	34.0	0.0	2255.0	N/A	N/A	N/A	N/A	11333.3333333	5230.76923077	3400.0	N/A	N/A	N/A
Ancash	9554.0	549.0	0.0	9005.0	N/A	N/A	N/A	N/A	183000.0	84461.5384615	54900.0	N/A	N/A	N/A
San Martin	6608.0	180.0	0.0	6428.0	N/A	N/A	N/A	N/A	60000.0	27692.3076923	18000.0	N/A	N/A	N/A
Tumbes	3416.0	127.0	0.0	3289.0	N/A	N/A	N/A	N/A	42333.3333333	19538.4615385	12700.0	N/A	N/A	N/A
Apurimac	655.0	23.0	0.0	632.0	N/A	N/A	N/A	N/A	7666.66666667	3538.46153846	2300.0	N/A	N/A	N/A
Huanuco	3736.0	98.0	0.0	3638.0	N/A	N/A	N/A	N/A	32666.6666667	15076.9230769	9800.0	N/A	N/A	N/A
Arequipa	8917.0	406.0	0.0	8511.0	N/A	N/A	N/A	N/A	135333.333333	62461.5384615	40600.0	N/A	N/A	N/A
Madre de Dios	2431.0	79.0	0.0	2352.0	N/A	N/A	N/A	N/A	26333.3333333	12153.8461538	7900.0	N/A	N/A	N/A
Puno	1152.0	37.0	0.0	1115.0	N/A	N/A	N/A	N/A	12333.3333333	5692.30769231	3700.0	N/A	N/A	N/A
Unknown	0.0	0.0	217111.0	-217111.0	N/A	N/A	N/A	N/A	0.0	0.0	0.0	N/A	N/A	N/A
Lambayeque	15057.0	798.0	0.0	14259.0	N/A	N/A	N/A	N/A	266000.0	122769.230769	79800.0	N/A	N/A	N/A
La Libertad	11964.0	773.0	0.0	11191.0	N/A	N/A	N/A	N/A	257666.666667	118923.076923	77300.0	N/A	N/A	N/A
Cusco	2266.0	26.0	0.0	2240.0	N/A	N/A	N/A	N/A	8666.66666667	4000.0	2600.0	N/A	N/A	N/A
Amazonas	3333.0	93.0	0.0	3240.0	N/A	N/A	N/A	N/A	31000.0	14307.6923077	9300.0	N/A	N/A	N/A
Ucayali	8713.0	163.0	0.0	8550.0	N/A	N/A	N/A	N/A	54333.3333333	25076.9230769	16300.0	N/A	N/A	N/A
Callao	19080.0	715.0	0.0	18365.0	N/A	N/A	N/A	N/A	238333.333333	110000.0	71500.0	N/A	N/A	N/A
Moquegua	1341.0	25.0	0.0	1316.0	N/A	N/A	N/A	N/A	8333.33333333	3846.15384615	2500.0	N/A	N/A	N/A
Cajamarca	3494.0	129.0	0.0	3365.0	N/A	N/A	N/A	N/A	43000.0	19846.1538462	12900.0	N/A	N/A	N/A
Tacna	1302.0	12.0	0.0	1290.0	N/A	N/A	N/A	N/A	4000.0	1846.15384615	1200.0	N/A	N/A	N/A
Huancavelica	1082.0	24.0	0.0	1058.0	N/A	N/A	N/A	N/A	8000.0	3692.30769231	2400.0	N/A	N/A	N/A
Lima	175631.0	5530.0	0.0	170101.0	N/A	N/A	N/A	N/A	1843333.33333	850769.230769	553000.0	N/A	N/A	N/A
Piura	18738.0	839.0	0.0	17899.0	N/A	N/A	N/A	N/A	279666.666667	129076.923077	83900.0	N/A	N/A	N/A
