Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Cumberland	0.0	0.0	8.0	18.182	377.615	377.615	0.0	0.0	0.00081558	0.0018536	0.03849679	0.03849679
Floyd	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.331e-05	0.0	0.0	0.0
Greensville	16.554	151.365	167.365	18.182	377.615	377.615	0.00142376	0.01301841	0.01439451	0.00156377	0.03247742	0.03247742
Brunswick	18.613	153.04	162.04	18.182	377.615	377.615	0.00113605	0.00934082	0.00989014	0.00110974	0.02304779	0.02304779
Prince Edward	15.401	126.631	141.631	18.182	377.615	377.615	0.00067107	0.00551769	0.00617129	0.00079224	0.01645381	0.01645381
Poquoson	0.115	3.246	9.246	18.182	377.615	377.615	9.43e-06	0.00026628	0.00075849	0.00149155	0.03097744	0.03097744
Winchester	0.224	10.077	31.077	18.182	377.615	377.615	7.97e-06	0.00035851	0.00110563	0.00064686	0.01343443	0.01343443
Montgomery	1.806	50.844	84.844	18.182	377.615	377.615	1.825e-05	0.00051365	0.00085714	0.00018368	0.00381487	0.00381487
Rappahannock	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00013789	0.0	0.0	0.0
Page	0.192	5.405	11.405	18.182	377.615	377.615	8.02e-06	0.00022584	0.00047654	0.0007597	0.01577801	0.01577801
Fauquier	0.884	24.881	53.881	18.182	377.615	377.615	1.251e-05	0.00035205	0.00076238	0.00025726	0.00534298	0.00534298
Bath	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Caroline	1.153	32.454	41.454	18.182	377.615	377.615	3.747e-05	0.00105466	0.00134713	0.00059086	0.01227138	0.01227138
Nottoway	0.294	7.769	12.769	18.182	377.615	377.615	1.907e-05	0.00050383	0.00082808	0.00117912	0.02448865	0.02448865
Russell	0.0	0.0	2.0	18.182	377.615	377.615	0.0	0.0	7.477e-05	0.00067975	0.0141175	0.0141175
Radford	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.453e-05	0.0	0.0	0.0
Appomattox	0.0	0.0	7.0	18.182	377.615	377.615	0.0	0.0	0.00044189	0.00114778	0.02383783	0.02383783
Falls Church	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00013539	0.0	0.0	0.0
Sussex	0.0	0.0	10.0	18.182	377.615	377.615	0.0	0.0	0.00088992	0.00161805	0.03360461	0.03360461
Chesapeake	2.672	96.356	236.356	18.182	377.615	377.615	1.101e-05	0.00039712	0.00097413	7.494e-05	0.00155632	0.00155632
Middlesex	0.0	0.0	3.0	18.182	377.615	377.615	0.0	0.0	0.00027858	0.00168836	0.035065	0.035065
Manassas	1.999	56.251	109.251	18.182	377.615	377.615	4.801e-05	0.00135086	0.00262364	0.00043664	0.00906835	0.00906835
Frederick	3.098	87.192	160.192	18.182	377.615	377.615	3.506e-05	0.00098684	0.00181305	0.00020578	0.00427384	0.00427384
Lee	9.051	74.417	80.417	18.182	377.615	377.615	0.00038448	0.00316117	0.00341604	0.00077235	0.01604074	0.01604074
Louisa	16.828	160.999	189.999	18.182	377.615	377.615	0.00045756	0.00437759	0.0051661	0.00049437	0.01026742	0.01026742
Washington	1.499	42.188	69.188	18.182	377.615	377.615	2.755e-05	0.00077549	0.00127179	0.00033422	0.0069412	0.0069412
Richmond	0.0	0.0	7.0	18.182	377.615	377.615	0.0	0.0	0.00077451	0.00201173	0.04178081	0.04178081
Patrick	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bedford	0.899	25.314	41.314	18.182	377.615	377.615	1.142e-05	0.00032146	0.00052464	0.00023089	0.00479529	0.00479529
Norfolk	1.894	66.933	165.933	18.182	377.615	377.615	7.76e-06	0.00027423	0.00067984	7.449e-05	0.00154712	0.00154712
Culpeper	15.844	151.577	176.577	18.182	377.615	377.615	0.00030552	0.00292287	0.00340494	0.0003506	0.00728157	0.00728157
Emporia	0.0	0.0	7.0	18.182	377.615	377.615	0.0	0.0	0.00136692	0.00355048	0.07373853	0.07373853
Surry	0.0	0.0	3.0	18.182	377.615	377.615	0.0	0.0	0.00046339	0.00280846	0.05832793	0.05832793
Colonial Heights	0.0	0.0	17.0	0.0	176.143	176.143	0.0	0.0	0.00095329	0.0	0.00987736	0.00987736
Martinsville	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fredericksburg	0.446	12.548	27.548	18.182	377.615	377.615	1.53e-05	0.00043055	0.00094524	0.00062387	0.01295687	0.01295687
Pulaski	0.0	0.0	4.0	18.182	377.615	377.615	0.0	0.0	0.00011742	0.00053373	0.01108481	0.01108481
Chesterfield	11.388	285.718	539.718	18.182	377.615	377.615	3.267e-05	0.00081972	0.00154844	5.216e-05	0.00108337	0.00108337
Roanoke City	0.692	19.475	41.475	18.182	377.615	377.615	N/A	N/A	N/A	N/A	N/A	N/A
Northumberland	0.115	3.246	7.246	18.182	377.615	377.615	9.47e-06	0.00026723	0.00059653	0.00149683	0.0310871	0.0310871
Halifax	2.229	35.463	42.463	18.182	377.615	377.615	6.533e-05	0.00103936	0.00124452	0.00053288	0.01106726	0.01106726
Covington	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00018315	0.0	0.0	0.0
Lexington	0.0	0.0	3.0	18.182	377.615	377.615	0.0	0.0	0.0004204	0.00254793	0.0529169	0.0529169
Gloucester	0.735	20.699	40.699	18.182	377.615	377.615	1.968e-05	0.0005542	0.00108969	0.00048681	0.01011044	0.01011044
Grayson	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alleghany	0.231	6.49	10.49	18.182	377.615	377.615	1.549e-05	0.00043528	0.00070355	0.00121945	0.02532629	0.02532629
Prince George	0.0	0.695	27.695	0.0	26.209	26.209	0.0	1.825e-05	0.00072725	0.0	0.00068823	0.00068823
Fairfax	244.914	3896.802	5194.802	35.368	311.527	332.527	0.00021282	0.00338618	0.0045141	3.073e-05	0.00027071	0.00028895
Henry	0.384	10.817	18.817	35.368	311.527	311.527	7.54e-06	0.00021229	0.0003693	0.00069413	0.00611401	0.00611401
Botetourt	0.014	8.866	31.866	35.368	311.527	311.527	4.2e-07	0.00026643	0.0009576	0.00106284	0.00936163	0.00936163
Bristol	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.067e-05	0.0	0.0	0.0
