Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Wright	0.103	6.62	15.62	3.946	247.541	247.541	5.6e-06	0.00036021	0.00084993	0.00021471	0.01346942	0.01346942
Linn	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.00041539	0.0	0.0	8.308e-05
Pike	0.0	0.216	6.216	0.0	0.0	0.0	0.0	1.167e-05	0.00033593	0.0	0.0	0.0
Wayne	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Andrew	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.68e-05	0.0	0.0	0.0
Pemiscot	0.607	31.789	44.789	0.0	0.0	0.0	3.73e-05	0.0019536	0.00275252	0.0	0.0	0.0
Lewis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Montgomery	0.041	2.611	9.611	0.0	0.0	0.0	3.55e-06	0.00022637	0.00083328	0.0	0.0	0.0
Platte	0.0	1.944	28.944	0.0	0.0	0.0	0.0	1.888e-05	0.00028105	0.0	0.0	0.0
Webster	0.152	9.789	19.789	0.0	0.0	0.0	3.89e-06	0.0002503	0.000506	0.0	0.0	0.0
Reynolds	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0003198	0.0	0.0	0.0
Dent	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
St. Louis City	0.0	232.514	1091.514	0.01	21.734	51.734	N/A	N/A	N/A	N/A	N/A	N/A
Taney	0.09	5.082	14.082	0.0	0.0	1.0	1.61e-06	9.099e-05	0.00025213	0.0	0.0	1.79e-05
Lincoln	0.638	36.981	92.981	0.0	0.0	1.0	1.106e-05	0.00064107	0.00161185	0.0	0.0	1.734e-05
Ralls	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.792e-05	0.0	0.0	0.0
Camden	0.382	20.765	53.765	0.0	0.0	1.0	8.34e-06	0.00045324	0.00117352	0.0	0.0	2.183e-05
New Madrid	0.022	1.398	10.398	0.0	0.0	0.0	1.27e-06	8.083e-05	0.00060118	0.0	0.0	0.0
Howell	0.065	4.196	9.196	0.0	0.0	0.0	1.62e-06	0.0001047	0.00022946	0.0	0.0	0.0
Caldwell	0.065	4.196	6.196	0.0	0.0	0.0	7.14e-06	0.00046069	0.00068028	0.0	0.0	0.0
Washington	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.00020046	0.0	0.0	0.0
Gasconade	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00013601	0.0	0.0	0.0
Macon	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00013199	0.0	0.0	0.0
Dunklin	0.284	19.138	38.138	0.0	0.0	2.0	9.65e-06	0.00065044	0.0012962	0.0	0.0	6.797e-05
Bates	0.0	0.186	6.186	0.0	0.0	1.0	0.0	1.14e-05	0.00037904	0.0	0.0	6.127e-05
Cass	0.929	59.673	112.673	0.459	21.209	27.209	8.85e-06	0.00056856	0.00107355	4.37e-06	0.00020208	0.00025925
Jefferson	3.864	224.052	446.052	0.0	0.0	4.0	1.722e-05	0.00099869	0.00198822	0.0	0.0	1.783e-05
Newton	0.086	5.785	14.785	0.0	0.0	0.0	1.48e-06	9.929e-05	0.00025375	0.0	0.0	0.0
Pulaski	40.179	657.393	688.393	0.0	0.0	1.0	0.00077247	0.01263877	0.01323476	0.0	0.0	1.923e-05
