Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Cumberland	0.898	0.898	8.311e-05	8.311e-05
Vermilion	0.0	0.0	0.0	0.0
Logan	0.898	0.898	3.106e-05	3.106e-05
Pike	0.0	0.0	0.0	0.0
Kendall	3.892	3.892	3.043e-05	3.043e-05
Williamson	0.013	0.013	2e-07	2e-07
Montgomery	0.0	0.0	0.0	0.0
Ford	0.898	0.898	6.772e-05	6.772e-05
McHenry	10.779	10.779	3.493e-05	3.493e-05
La Salle	0.758	0.758	6.92e-06	6.92e-06
Woodford	0.479	0.479	1.246e-05	1.246e-05
Peoria	0.131	0.131	7.3e-07	7.3e-07
Lee	0.0	0.0	0.0	0.0
Washington	0.12	0.12	8.56e-06	8.56e-06
Jersey	0.0	0.0	0.0	0.0
Kankakee	5.449	5.449	4.953e-05	4.953e-05
Massac	0.0	0.0	0.0	0.0
Macon	0.0	0.0	0.0	0.0
Effingham	0.0	0.0	0.0	0.0
Fayette	2.767	2.767	0.0001292	0.0001292
Jefferson	0.0	0.0	0.0	0.0
Bureau	2.834	2.834	8.589e-05	8.589e-05
Bond	0.0	0.0	0.0	0.0
Monroe	1.078	1.078	3.139e-05	3.139e-05
Douglas	0.0	0.0	0.0	0.0
Lawrence	0.0	0.0	0.0	0.0
Marion	2.695	2.695	7.163e-05	7.163e-05
Winnebago	4.611	4.611	1.623e-05	1.623e-05
Mercer	0.0	0.0	0.0	0.0
McLean	3.114	3.114	1.802e-05	1.802e-05
Livingston	0.659	0.659	1.842e-05	1.842e-05
Henry	0.0	0.0	0.0	0.0
Madison	4.252	4.252	1.608e-05	1.608e-05
Boone	0.0	0.0	0.0	0.0
Tazewell	0.0	0.0	0.0	0.0
Rock Island	4.731	4.731	3.297e-05	3.297e-05
Ogle	0.0	0.0	0.0	0.0
Calhoun	0.0	0.0	0.0	0.0
Iroquois	0.0	0.0	0.0	0.0
Saline	0.898	0.898	3.758e-05	3.758e-05
Christian	1.198	1.198	3.667e-05	3.667e-05
Marshall	0.0	0.0	0.0	0.0
Lake	49.105	49.105	7.007e-05	7.007e-05
Unassigned	4.198	4.198	N/A	N/A
Will	55.693	55.693	8.044e-05	8.044e-05
Randolph	0.0	0.0	0.0	0.0
Macoupin	0.0	0.0	0.0	0.0
Mason	0.0	0.0	0.0	0.0
Adams	0.659	0.659	1.003e-05	1.003e-05
Stephenson	0.24	0.24	5.35e-06	5.35e-06
Cook	559.681	559.681	0.00010804	0.00010804
De Kalb	0.697	0.697	6.69e-06	6.69e-06
Franklin	1.889	1.889	4.882e-05	4.882e-05
Gallatin	0.0	0.0	0.0	0.0
Jo Daviess	0.479	0.479	2.242e-05	2.242e-05
Moultrie	0.0	0.0	0.0	0.0
Clark	1.797	1.797	0.00011519	0.00011519
Menard	1.797	1.797	0.0001462	0.0001462
Dewitt	-5.457	-5.457	-0.00034605	-0.00034605
Sangamon	2.276	2.276	1.165e-05	1.165e-05
Piatt	0.0	0.0	0.0	0.0
Carroll	0.0	0.0	0.0	0.0
Dupage	48.207	48.207	5.191e-05	5.191e-05
Morgan	0.0	0.0	0.0	0.0
Knox	0.898	0.898	1.793e-05	1.793e-05
Whiteside	2.036	2.036	3.66e-05	3.66e-05
Clinton	0.539	0.539	1.432e-05	1.432e-05
Crawford	0.0	0.0	0.0	0.0
Kane	13.773	13.773	2.578e-05	2.578e-05
Champaign	4.059	4.059	1.933e-05	1.933e-05
Grundy	0.641	0.641	1.258e-05	1.258e-05
Jasper	-6.443	-6.443	-0.00067039	-0.00067039
Wabash	0.0	0.0	0.0	0.0
Saint Clair	6.647	6.647	2.546e-05	2.546e-05
Jackson	1.437	1.437	2.503e-05	2.503e-05
