Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Mexico	41	0	4	N/A	3.2e-7	0	205	82	51.25	1.6e-6	6.4e-7	4e-7	NA	NA	2020-03-15
Mexico	53	0	4	N/A	4.2e-7	0	265	106	66.25	2.1e-6	8.4e-7	5.25e-7	12	0	NA	NA	2020-03-16
Mexico	82	0	4	N/A	6.5e-7	0	410	164	102.5	3.25e-6	1.3e-6	8.125e-7	29	0	141.7	100	NA	NA	2020-03-17
Mexico	93	0	4	N/A	7.4e-7	0	465	186	116.25	3.7e-6	1.48e-6	9.25e-7	11	0	-62.1	100	NA	NA	2020-03-18
Mexico	118	1	4	N/A	9.4e-7	1e-8	333.333333333	153.846153846	100	3.33333333333e-6	1.53846153846e-6	1e-6	25	1	127.3	100	NA	NA	2020-03-19
Mexico	164	1	4	N/A	1.3e-6	1e-8	333.333333333	153.846153846	100	3.33333333333e-6	1.53846153846e-6	1e-6	46	0	84	-100	1533	1.2e-5	2020-03-20
Mexico	203	2	4	N/A	1.61e-6	2e-8	666.666666667	307.692307692	200	6.66666666667e-6	3.07692307692e-6	2e-6	39	1	-15.2	100	NA	NA	2020-03-21
Mexico	251	2	4	245	1.99e-6	2e-8	666.666666667	307.692307692	200	6.66666666667e-6	3.07692307692e-6	2e-6	48	0	23.1	-100	1716	1.4e-5	2020-03-22
Mexico	316	3	4	309	2.5e-6	2e-8	1000	461.538461538	300	6.66666666667e-6	3.07692307692e-6	2e-6	65	1	35.4	100	NA	NA	2020-03-23
Mexico	367	4	4	359	2.91e-6	3e-8	1333.33333333	615.384615385	400	1e-5	4.61538461538e-6	3e-6	51	1	-21.5	0	2232	1.8e-5	2020-03-24
Mexico	405	5	4	396	3.21e-6	4e-8	1666.66666667	769.230769231	500	1.33333333333e-5	6.15384615385e-6	4e-6	38	1	-25.5	0	NA	NA	2020-03-25
Mexico	475	6	4	465	3.76e-6	5e-8	2000	923.076923077	600	1.66666666667e-5	7.69230769231e-6	5e-6	70	1	84.2	0	NA	NA	2020-03-26
Mexico	585	8	4	573	4.64e-6	6e-8	2666.66666667	1230.76923077	800	2e-5	9.23076923077e-6	6e-6	110	2	57.1	100	NA	NA	2020-03-27
Mexico	717	12	4	701	5.68e-6	1e-7	4000	1846.15384615	1200	3.33333333333e-5	1.53846153846e-5	1e-5	132	4	20	100	9481	7.5e-5	2020-03-28
Mexico	848	16	4	828	6.72e-6	1.3e-7	5333.33333333	2461.53846154	1600	4.33333333333e-5	2e-5	1.3e-5	131	4	-0.8	0	NA	NA	2020-03-29
Mexico	993	20	35	938	7.87e-6	1.6e-7	6666.66666667	3076.92307692	2000	5.33333333333e-5	2.46153846154e-5	1.6e-5	145	4	10.7	0	NA	NA	2020-03-30
Mexico	1094	28	35	1031	8.67e-6	2.2e-7	9333.33333333	4307.69230769	2800	7.33333333333e-5	3.38461538462e-5	2.2e-5	101	8	-30.3	100	NA	NA	2020-03-31
Mexico	1215	29	35	1151	9.63e-6	2.3e-7	9666.66666667	4461.53846154	2900	7.66666666667e-5	3.53846153846e-5	2.3e-5	121	1	19.8	-87.5	NA	NA	2020-04-01
Mexico	1378	37	35	1306	1.092e-5	2.9e-7	12333.3333333	5692.30769231	3700	9.66666666667e-5	4.46153846154e-5	2.9e-5	163	8	34.7	700	NA	NA	2020-04-02
Mexico	1510	50	633	827	1.197e-5	4e-7	16666.6666667	7692.30769231	5000	1.33333333333e-4	6.15384615385e-5	4e-5	132	13	-19	62.5	NA	NA	2020-04-03
Mexico	1688	60	633	995	1.338e-5	4.8e-7	20000	9230.76923077	6000	1.6e-4	7.38461538462e-5	4.8e-5	178	10	34.8	-23.1	15668	1.22e-4	2020-04-04
Mexico	1890	79	633	1178	1.498e-5	6.3e-7	26333.3333333	12153.8461538	7900	2.1e-4	9.69230769231e-5	6.3e-5	202	19	13.5	90	15668	1.5e-5	2020-04-05
