Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Davidson	1.0	0.0	0.0	0.0	6e-06	0.0	5.0	2.0	1.25	3e-05	1.2e-05	7.5e-06	2020-03-22
Davidson	2	0	0	0	1.2e-5	0	10	4	2.5	6e-5	2.4e-5	1.5e-5	1	0	2020-03-23
Davidson	3	0	0	0	1.801e-5	0	15	6	3.75	9.005e-5	3.602e-5	2.25125e-5	1	0	0	0	2020-03-24
Davidson	3	0	0	0	1.801e-05	0.0	15	6	3.75	9.005e-05	3.602e-05	2.25125e-05	0	0	0	0	2020-03-25
Davidson	4	0	0	0	2.401e-5	0	20	8	5	1.2005e-4	4.802e-5	3.00125e-5	1	0	0	0	2020-03-26
Davidson	12	0	0	0	7.202e-5	0	60	24	15	3.601e-4	1.4404e-4	9.0025e-5	8	0	0	0	2020-03-27
Davidson	14	0	0	0	8.403e-5	0	70	28	17.5	4.2015e-4	1.6806e-4	1.050375e-4	2	0	0	0	2020-03-28
Davidson	16	0	0	0	9.603e-5	0	80	32	20	4.8015e-4	1.9206e-4	1.200375e-4	2	0	0	0	2020-03-29
Davidson	17	0	0	0	0.00010203	0.0	85	34	21.25	0.00051015	0.00020406	0.0001275375	1	0	0	0	2020-03-30
Davidson	22	0	0	0	1.3204e-4	0	110	44	27.5	6.602e-4	2.6408e-4	1.6505e-4	5	0	0	0	2020-03-31
Davidson	41	0	0	0	2.4608e-4	0	205	82	51.25	0.0012304	4.9216e-4	3.076e-4	19	0	280	0	2020-04-01
Davidson	41	0	0	0	2.4608e-4	0	205	82	51.25	0.0012304	4.9216e-4	3.076e-4	0	0	-100	100	2020-04-02
Davidson	51	0	0	0	3.061e-4	0	255	102	63.75	0.0015305	6.122e-4	3.82625e-4	10	0	0	0	2020-04-03
Davidson	53	0	0	0	3.181e-4	0	265	106	66.25	0.0015905	6.362e-4	3.97625e-4	2	0	0	0	2020-04-04
Davidson	57	0	0	0	3.4211e-4	0	285	114	71.25	0.00171055	6.8422e-4	4.276375e-4	4	0	0	0	2020-04-05
