Name	Confirmed	Deaths	Recovered	Active
British Columbia	970	19	0	0
Newfoundland and Labrador	148	1	0	0
Grand Princess	13	0	0	0
Prince Edward Island	18	0	0	0
Diamond Princess	0	1	0	0
Ontario	1706	31	0	0
Nova Scotia	127	0	0	0
Quebec	3430	22	0	0
Saskatchewan	156	2	0	0
Alberta	661	3	0	0
Manitoba	96	1	0	0
Northwest Territories	1	0	0	0
New Brunswick	68	0	0	0
Yukon	4	0	0	0
