Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
British Columbia	884	17	0	0	0.00017609	3.39e-06	5666.66666667	2615.38461538	1700	0.00113	0.000521538461538	0.000339	159	3	100	100
Newfoundland and Labrador	120	0	0	0	0.0002291	0.0	600	240	150	0.0011455	0.0004582	0.000286375	18	0	-10	100
Grand Princess	13	0	0	0	N/A	N/A	65	26	16.25	N/A	N/A	N/A	0	0	100	100
Prince Edward Island	11	0	0	0	7.108e-05	0.0	55	22	13.75	0.0003554	0.00014216	8.885e-05	2	0	-50	100
Diamond Princess	0	1	0	0	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	0	0	100	100
Ontario	1144	18	0	0	7.919e-05	1.25e-06	6000	2769.23076923	1800	0.000416666666667	0.000192307692308	0.000125	150	0	10.3	-100
Nova Scotia	110	0	0	0	0.00011324	0.0	550	220	137.5	0.0005662	0.00022648	0.00014155	20	0	17.6	100
Quebec	2498	22	0	0	0.00029621	2.61e-06	7333.33333333	3384.61538462	2200	0.00087	0.000401538461538	0.000261	474	4	20.9	-60
Saskatchewan	134	0	0	0	0.00011468	0.0	670	268	167.5	0.0005734	0.00022936	0.00014335	39	0	100	100
Alberta	542	2	0	0	0.00012472	4.6e-07	666.666666667	307.692307692	200	0.000153333333333	7.07692307692e-05	4.6e-05	0	0	-100	100
Manitoba	64	1	0	0	4.705e-05	7.4e-07	333.333333333	153.846153846	100	0.000246666666667	0.000113846153846	7.4e-05	25	0	733.3	-100
Northwest Territories	1	0	0	0	2.242e-05	0.0	5	2	1.25	0.0001121	4.484e-05	2.8025e-05	0	0	100	100
New Brunswick	51	0	0	0	6.605e-05	0.0	255	102	63.75	0.00033025	0.0001321	8.25625e-05	6	0	-50	100
Yukon	4	0	0	0	9.909e-05	0.0	20	8	5	0.00049545	0.00019818	0.0001238625	1	0	100	100
