Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-27	15.704	8.2e-07	15.704	8.2e-07	0.0	0.0	0.0	0.0
2020-03-28	15.704	8.2e-07	31.407	1.65e-06	0.0	0.0	0.0	0.0
2020-03-29	15.704	8.2e-07	47.111	2.47e-06	0.0	0.0	0.0	0.0
2020-03-30	31.407	1.65e-06	78.518	4.12e-06	0.0	0.0	0.0	0.0
2020-03-31	78.518	4.12e-06	157.036	8.23e-06	0.0	0.0	0.0	0.0
2020-04-01	125.629	6.59e-06	282.665	1.482e-05	0.0	0.0	0.0	0.0
2020-04-02	172.74	9.05e-06	455.405	2.387e-05	0.0	0.0	0.0	0.0
2020-04-03	235.554	1.235e-05	690.959	3.622e-05	0.0	0.0	0.0	0.0
2020-04-04	376.887	1.976e-05	1067.846	5.597e-05	0.0	0.0	0.0	0.0
2020-04-05	565.33	2.963e-05	1633.176	8.561e-05	0.0	0.0	0.0	0.0
2020-04-06	785.181	4.116e-05	2418.356	0.00012676	0.094	0.0	0.094	0.0
2020-04-07	957.92	5.021e-05	3376.276	0.00017698	0.094	0.0	0.188	1e-08
2020-04-08	1083.549	5.68e-05	4459.826	0.00023377	0.094	0.0	0.283	1e-08
2020-04-09	1162.067	6.091e-05	5621.893	0.00029468	0.188	1e-08	0.471	2e-08
2020-04-10	1224.882	6.42e-05	6846.774	0.00035889	0.471	2e-08	0.942	5e-08
2020-04-11	1240.585	6.503e-05	8087.36	0.00042392	0.754	4e-08	1.696	9e-08
2020-04-12	1256.289	6.585e-05	9343.649	0.00048977	1.036	5e-08	2.732	1.4e-07
2020-04-13	1271.992	6.667e-05	10615.641	0.00055644	1.413	7e-08	4.146	2.2e-07
2020-04-14	1256.289	6.585e-05	11871.93	0.00062229	2.261	1.2e-07	6.407	3.4e-07
2020-04-15	1240.585	6.503e-05	13112.515	0.00068732	3.392	1.8e-07	9.799	5.1e-07
2020-04-16	1224.882	6.42e-05	14337.397	0.00075153	4.711	2.5e-07	14.51	7.6e-07
2020-04-17	1146.364	6.009e-05	15483.76	0.00081162	5.748	3e-07	20.258	1.06e-06
2020-04-18	1114.956	5.844e-05	16598.717	0.00087006	6.501	3.4e-07	26.759	1.4e-06
2020-04-19	1052.142	5.515e-05	17650.859	0.00092521	6.972	3.7e-07	33.731	1.77e-06
2020-04-20	910.809	4.774e-05	18561.668	0.00097295	7.349	3.9e-07	41.081	2.15e-06
2020-04-21	785.181	4.116e-05	19346.849	0.00101411	7.444	3.9e-07	48.524	2.54e-06
2020-04-22	675.255	3.54e-05	20022.104	0.0010495	7.538	4e-07	56.062	2.94e-06
2020-04-23	581.034	3.046e-05	20603.138	0.00107996	7.632	4e-07	63.694	3.34e-06
2020-04-24	486.812	2.552e-05	21089.95	0.00110548	7.538	4e-07	71.232	3.73e-06
2020-04-25	392.59	2.058e-05	21482.54	0.00112606	7.444	3.9e-07	78.675	4.12e-06
2020-04-26	314.072	1.646e-05	21796.612	0.00114252	7.349	3.9e-07	86.024	4.51e-06
2020-04-27	266.961	1.399e-05	22063.573	0.00115651	6.878	3.6e-07	92.903	4.87e-06
2020-04-28	235.554	1.235e-05	22299.128	0.00116886	6.69	3.5e-07	99.592	5.22e-06
2020-04-29	204.147	1.07e-05	22503.275	0.00117956	6.313	3.3e-07	105.905	5.55e-06
2020-04-30	172.74	9.05e-06	22676.014	0.00118861	5.465	2.9e-07	111.37	5.84e-06
2020-05-01	141.332	7.41e-06	22817.347	0.00119602	4.711	2.5e-07	116.081	6.08e-06
2020-05-02	109.925	5.76e-06	22927.272	0.00120178	4.052	2.1e-07	120.133	6.3e-06
2020-05-03	78.518	4.12e-06	23005.79	0.0012059	3.486	1.8e-07	123.619	6.48e-06
2020-05-04	62.814	3.29e-06	23068.605	0.00120919	2.921	1.5e-07	126.54	6.63e-06
2020-05-05	47.111	2.47e-06	23115.715	0.00121166	2.356	1.2e-07	128.895	6.76e-06
2020-05-06	31.407	1.65e-06	23147.123	0.00121331	1.884	1e-07	130.78	6.86e-06
2020-05-07	15.704	8.2e-07	23162.826	0.00121413	1.602	8e-08	132.381	6.94e-06
2020-05-08	0.0	0.0	23162.826	0.00121413	1.413	7e-08	133.795	7.01e-06
2020-05-09	0.0	0.0	23162.826	0.00121413	1.225	6e-08	135.02	7.08e-06
2020-05-10	0.0	0.0	23162.826	0.00121413	1.036	5e-08	136.056	7.13e-06
2020-05-11	0.0	0.0	23162.826	0.00121413	0.848	4e-08	136.904	7.18e-06
2020-05-12	0.0	0.0	23162.826	0.00121413	0.66	3e-08	137.564	7.21e-06
2020-05-13	0.0	0.0	23162.826	0.00121413	0.471	2e-08	138.035	7.24e-06
2020-05-14	0.0	0.0	23162.826	0.00121413	0.377	2e-08	138.412	7.26e-06
2020-05-15	0.0	0.0	23162.826	0.00121413	0.283	1e-08	138.694	7.27e-06
2020-05-16	0.0	0.0	23162.826	0.00121413	0.188	1e-08	138.883	7.28e-06
2020-05-17	0.0	0.0	23162.826	0.00121413	0.094	0.0	138.977	7.28e-06
