Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Mississippi	1.0	0.0	0.0	N/A	3.4e-07	0.0	5.0	2.0	1.25	1.7e-06	6.8e-07	4.25e-07
Grand Princess	21.0	0.0	0.0	N/A	N/A	N/A	105.0	42.0	26.25	N/A	N/A	N/A
Oklahoma	2.0	0.0	0.0	N/A	5.1e-07	0.0	10.0	4.0	2.5	2.55e-06	1.02e-06	6.375e-07
Delaware	4.0	0.0	0.0	N/A	4.11e-06	0.0	20.0	8.0	5.0	2.055e-05	8.22e-06	5.1375e-06
Minnesota	14.0	0.0	0.0	N/A	2.48e-06	0.0	70.0	28.0	17.5	1.24e-05	4.96e-06	3.1e-06
Illinois	46.0	0.0	2.0	N/A	3.63e-06	0.0	230.0	92.0	57.5	1.815e-05	7.26e-06	4.5375e-06
Diamond Princess	46.0	0.0	0.0	N/A	N/A	N/A	230.0	92.0	57.5	N/A	N/A	N/A
Arkansas	6.0	0.0	0.0	N/A	1.99e-06	0.0	30.0	12.0	7.5	9.95e-06	3.98e-06	2.4875e-06
New Mexico	10.0	0.0	0.0	N/A	4.77e-06	0.0	50.0	20.0	12.5	2.385e-05	9.54e-06	5.9625e-06
Indiana	13.0	0.0	0.0	N/A	1.93e-06	0.0	65.0	26.0	16.25	9.65e-06	3.86e-06	2.4125e-06
Maryland	18.0	0.0	0.0	N/A	2.98e-06	0.0	90.0	36.0	22.5	1.49e-05	5.96e-06	3.725e-06
Louisiana	36.0	0.0	0.0	N/A	7.74e-06	0.0	180.0	72.0	45.0	3.87e-05	1.548e-05	9.675e-06
Idaho	1.0	0.0	0.0	N/A	5.6e-07	0.0	5.0	2.0	1.25	2.8e-06	1.12e-06	7e-07
Wyoming	1.0	0.0	0.0	N/A	1.73e-06	0.0	5.0	2.0	1.25	8.65e-06	3.46e-06	2.1625e-06
Tennessee	26.0	0.0	0.0	N/A	3.81e-06	0.0	130.0	52.0	32.5	1.905e-05	7.62e-06	4.7625e-06
Arizona	9.0	0.0	1.0	N/A	1.24e-06	0.0	45.0	18.0	11.25	6.2e-06	2.48e-06	1.55e-06
Iowa	17.0	0.0	0.0	N/A	5.39e-06	0.0	85.0	34.0	21.25	2.695e-05	1.078e-05	6.7375e-06
Michigan	16.0	0.0	0.0	N/A	1.6e-06	0.0	80.0	32.0	20.0	8e-06	3.2e-06	2e-06
Kansas	5.0	1.0	0.0	N/A	1.72e-06	3.4e-07	333.333333333	153.846153846	100.0	0.000113333333333	5.23076923077e-05	3.4e-05
Utah	9.0	0.0	0.0	N/A	2.81e-06	0.0	45.0	18.0	11.25	1.405e-05	5.62e-06	3.5125e-06
Virginia	30.0	0.0	0.0	N/A	3.51e-06	0.0	150.0	60.0	37.5	1.755e-05	7.02e-06	4.3875e-06
Oregon	30.0	0.0	0.0	N/A	7.11e-06	0.0	150.0	60.0	37.5	3.555e-05	1.422e-05	8.8875e-06
Connecticut	11.0	0.0	0.0	N/A	3.09e-06	0.0	55.0	22.0	13.75	1.545e-05	6.18e-06	3.8625e-06
Montana	1.0	0.0	0.0	N/A	9.4e-07	0.0	5.0	2.0	1.25	4.7e-06	1.88e-06	1.175e-06
California	282.0	4.0	6.0	N/A	7.14e-06	1e-07	1333.33333333	615.384615385	400.0	3.33333333333e-05	1.53846153846e-05	1e-05
Massachusetts	123.0	0.0	1.0	N/A	1.785e-05	0.0	615.0	246.0	153.75	8.925e-05	3.57e-05	2.23125e-05
West Virginia	0.0	0.0	0.0	N/A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
South Carolina	13.0	0.0	0.0	N/A	2.52e-06	0.0	65.0	26.0	16.25	1.26e-05	5.04e-06	3.15e-06
New Hampshire	6.0	0.0	0.0	N/A	4.41e-06	0.0	30.0	12.0	7.5	2.205e-05	8.82e-06	5.5125e-06
Wisconsin	19.0	0.0	1.0	N/A	3.26e-06	0.0	95.0	38.0	23.75	1.63e-05	6.52e-06	4.075e-06
Vermont	2.0	0.0	0.0	N/A	3.21e-06	0.0	10.0	4.0	2.5	1.605e-05	6.42e-06	4.0125e-06
Georgia	42.0	1.0	0.0	N/A	3.96e-06	9e-08	333.333333333	153.846153846	100.0	3e-05	1.38461538462e-05	9e-06
North Dakota	1.0	0.0	0.0	N/A	1.31e-06	0.0	5.0	2.0	1.25	6.55e-06	2.62e-06	1.6375e-06
Pennsylvania	41.0	0.0	0.0	N/A	3.2e-06	0.0	205.0	82.0	51.25	1.6e-05	6.4e-06	4e-06
Florida	50.0	2.0	0.0	N/A	2.33e-06	9e-08	666.666666667	307.692307692	200.0	3e-05	1.38461538462e-05	9e-06
Alaska	1.0	0.0	0.0	N/A	1.37e-06	0.0	5.0	2.0	1.25	6.85e-06	2.74e-06	1.7125e-06
Kentucky	14.0	0.0	0.0	N/A	3.13e-06	0.0	70.0	28.0	17.5	1.565e-05	6.26e-06	3.9125e-06
Hawaii	2.0	0.0	0.0	N/A	1.41e-06	0.0	10.0	4.0	2.5	7.05e-06	2.82e-06	1.7625e-06
Nebraska	13.0	0.0	0.0	N/A	6.72e-06	0.0	65.0	26.0	16.25	3.36e-05	1.344e-05	8.4e-06
Missouri	2.0	0.0	0.0	N/A	3.3e-07	0.0	10.0	4.0	2.5	1.65e-06	6.6e-07	4.125e-07
Ohio	13.0	0.0	0.0	N/A	1.11e-06	0.0	65.0	26.0	16.25	5.55e-06	2.22e-06	1.3875e-06
Alabama	5.0	0.0	0.0	N/A	1.02e-06	0.0	25.0	10.0	6.25	5.1e-06	2.04e-06	1.275e-06
New York	421.0	0.0	0.0	N/A	2.164e-05	0.0	2105.0	842.0	526.25	0.0001082	4.328e-05	2.705e-05
South Dakota	8.0	1.0	0.0	N/A	9.04e-06	1.13e-06	333.333333333	153.846153846	100.0	0.000376666666667	0.000173846153846	0.000113
Colorado	49.0	0.0	0.0	N/A	8.51e-06	0.0	245.0	98.0	61.25	4.255e-05	1.702e-05	1.06375e-05
New Jersey	29.0	1.0	0.0	N/A	3.26e-06	1.1e-07	333.333333333	153.846153846	100.0	3.66666666667e-05	1.69230769231e-05	1.1e-05
Washington	568.0	37.0	1.0	N/A	7.459e-05	4.86e-06	12333.3333333	5692.30769231	3700.0	0.00162	0.000747692307692	0.000486
North Carolina	17.0	0.0	0.0	N/A	1.62e-06	0.0	85.0	34.0	21.25	8.1e-06	3.24e-06	2.025e-06
