Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Cumberland	0.0	0.0	0.0	0.0
Logan	0.175	0.175	6.48e-06	6.48e-06
Oldham	0.299	0.299	4.5e-06	4.5e-06
Pike	0.0	0.0	0.0	0.0
Wayne	3.593	3.593	0.00017555	0.00017555
Green	0.0	0.0	0.0	0.0
Powell	0.898	0.898	7.22e-05	7.22e-05
Pendleton	2.695	2.695	0.00018548	0.00018548
Lewis	1.797	1.797	0.00013552	0.00013552
Montgomery	0.479	0.479	1.699e-05	1.699e-05
McCreary	2.695	2.695	0.0001548	0.0001548
Webster	0.058	0.058	4.45e-06	4.45e-06
Todd	0.0	0.0	0.0	0.0
Bath	0.0	0.0	0.0	0.0
Larue	2.695	2.695	0.00018836	0.00018836
Russell	0.0	0.0	0.0	0.0
Woodford	8.084	8.084	0.00030469	0.00030469
Henderson	0.18	0.18	3.94e-06	3.94e-06
Caldwell	0.0	0.0	0.0	0.0
Washington	2.695	2.695	0.00022301	0.00022301
Graves	0.0	0.0	0.0	0.0
Breckinridge	2.623	2.623	0.00012865	0.00012865
Hardin	0.18	0.18	1.63e-06	1.63e-06
Ballard	0.0	0.0	0.0	0.0
Martin	0.0	0.0	0.0	0.0
Fayette	1.856	1.856	5.73e-06	5.73e-06
Jefferson	10.848	10.848	1.408e-05	1.408e-05
Pulaski	0.898	0.898	1.39e-05	1.39e-05
Hopkins	0.0	0.0	0.0	0.0
Ohio	0.0	0.0	0.0	0.0
Lyon	0.419	0.419	5.234e-05	5.234e-05
Monroe	0.0	0.0	0.0	0.0
Lawrence	0.898	0.898	5.769e-05	5.769e-05
Marion	3.593	3.593	0.00018517	0.00018517
Grayson	1.797	1.797	6.826e-05	6.826e-05
Mercer	3.593	3.593	0.00016502	0.00016502
McLean	0.904	0.904	9.772e-05	9.772e-05
Laurel	0.0	0.0	0.0	0.0
McCracken	0.816	0.816	1.249e-05	1.249e-05
Simpson	0.0	0.0	0.0	0.0
Henry	0.0	0.0	0.0	0.0
Carter	0.0	0.0	0.0	0.0
Madison	0.299	0.299	3.24e-06	3.24e-06
Boone	1.749	1.749	1.329e-05	1.329e-05
Edmonson	4.491	4.491	0.00036592	0.00036592
Scott	0.699	0.699	1.248e-05	1.248e-05
Bullitt	12.576	12.576	0.00015512	0.00015512
Breathitt	-0.06	-0.06	-4.71e-06	-4.71e-06
Christian	3.713	3.713	5.18e-05	5.18e-05
Marshall	0.0	0.0	0.0	0.0
Muhlenberg	1.399	1.399	4.546e-05	4.546e-05
Unassigned	5.629	5.629	N/A	N/A
Mason	2.695	2.695	0.00015713	0.00015713
Jessamine	0.479	0.479	8.89e-06	8.89e-06
Boyle	8.084	8.084	0.00026859	0.00026859
Calloway	0.359	0.359	9.18e-06	9.18e-06
Whitley	0.0	0.0	0.0	0.0
Shelby	9.881	9.881	0.00020366	0.00020366
Allen	0.057	0.057	2.68e-06	2.68e-06
Franklin	0.18	0.18	3.54e-06	3.54e-06
Butler	1.797	1.797	0.00014066	0.00014066
Crittenden	0.0	0.0	0.0	0.0
Letcher	0.0	0.0	0.0	0.0
Bourbon	0.12	0.12	5.93e-06	5.93e-06
Anderson	0.06	0.06	2.64e-06	2.64e-06
Leslie	0.0	0.0	0.0	0.0
Campbell	0.816	0.816	8.76e-06	8.76e-06
Daviess	2.156	2.156	2.132e-05	2.132e-05
Hancock	0.904	0.904	0.00010323	0.00010323
Union	2.695	2.695	0.00018578	0.00018578
Perry	0.0	0.0	0.0	0.0
Hart	0.0	0.0	0.0	0.0
Clark	0.098	0.098	2.72e-06	2.72e-06
Meade	0.0	0.0	0.0	0.0
Greenup	0.0	0.0	0.0	0.0
Bracken	0.898	0.898	0.00010903	0.00010903
Carroll	1.797	1.797	0.00016732	0.00016732
Nicholas	0.898	0.898	0.00012535	0.00012535
Spencer	0.0	0.0	0.0	0.0
Barren	0.898	0.898	2.033e-05	2.033e-05
Menifee	0.06	0.06	9.28e-06	9.28e-06
Kenton	2.216	2.216	1.334e-05	1.334e-05
Warren	1.018	1.018	7.76e-06	7.76e-06
Johnson	0.0	0.0	0.0	0.0
Harrison	0.18	0.18	9.57e-06	9.57e-06
Taylor	2.695	2.695	0.00010548	0.00010548
Clinton	0.0	0.0	0.0	0.0
Boyd	15.271	15.271	0.00032325	0.00032325
Grant	2.695	2.695	0.00010727	0.00010727
Rockcastle	5.39	5.39	0.00032177	0.00032177
Adair	0.0	0.0	0.0	0.0
Nelson	0.18	0.18	3.92e-06	3.92e-06
Jackson	0.0	0.0	0.0	0.0
