Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Cumberland	0.0	0.0	0.0	0.0
Logan	0.17	0.345	6.3e-06	1.278e-05
Oldham	0.291	0.591	4.38e-06	8.89e-06
Pike	0.0	0.0	0.0	0.0
Wayne	3.497	7.09	0.00017086	0.0003464
Green	0.0	0.0	0.0	0.0
Powell	0.874	1.773	7.027e-05	0.00014247
Pendleton	2.623	5.318	0.00018053	0.000366
Lewis	1.749	3.545	0.0001319	0.00026741
Montgomery	0.466	0.945	1.653e-05	3.352e-05
McCreary	2.623	5.318	0.00015067	0.00030547
Webster	0.057	0.115	4.32e-06	8.77e-06
Todd	0.0	0.0	0.0	0.0
Bath	0.0	0.0	0.0	0.0
Larue	2.623	5.318	0.00018333	0.00037168
Russell	0.0	0.0	0.0	0.0
Woodford	7.869	15.953	0.00029656	0.00060125
Henderson	0.175	0.355	3.84e-06	7.78e-06
Caldwell	0.0	0.0	0.0	0.0
Washington	2.623	5.318	0.00021705	0.00044006
Graves	0.0	0.0	0.0	0.0
Breckinridge	2.551	5.174	0.00012514	0.00025379
Hardin	0.175	0.355	1.58e-06	3.21e-06
Ballard	0.0	0.0	0.0	0.0
Martin	0.0	0.0	0.0	0.0
Fayette	1.807	3.663	5.58e-06	1.131e-05
Jefferson	10.151	20.999	1.317e-05	2.725e-05
Pulaski	0.874	1.773	1.353e-05	2.743e-05
Hopkins	0.0	0.0	0.0	0.0
Ohio	0.0	0.0	0.0	0.0
Lyon	0.408	0.827	5.094e-05	0.00010328
Monroe	0.0	0.0	0.0	0.0
Lawrence	0.874	1.773	5.615e-05	0.00011384
Marion	3.497	7.09	0.00018023	0.0003654
Grayson	1.749	3.545	6.643e-05	0.00013469
Mercer	3.497	7.09	0.00016061	0.00032563
McLean	1.041	1.945	0.00011255	0.00021027
Laurel	0.0	0.0	0.0	0.0
McCracken	0.794	1.61	1.215e-05	2.463e-05
Simpson	0.0	0.0	0.0	0.0
Henry	0.0	0.0	0.0	0.0
Carter	0.0	0.0	0.0	0.0
Madison	0.291	0.591	3.16e-06	6.4e-06
Boone	1.701	3.449	1.293e-05	2.623e-05
Edmonson	4.371	8.863	0.00035615	0.00072208
Scott	0.68	1.38	1.214e-05	2.463e-05
Bullitt	12.24	24.816	0.00015098	0.00030611
Breathitt	-0.058	-0.118	-4.58e-06	-9.29e-06
Christian	3.614	7.327	5.042e-05	0.00010222
Marshall	0.0	0.0	0.0	0.0
Muhlenberg	1.361	2.76	4.422e-05	8.967e-05
Unassigned	5.479	11.108	N/A	N/A
Mason	2.623	5.318	0.00015294	0.00031007
Jessamine	0.466	0.945	8.65e-06	1.753e-05
Boyle	7.869	15.953	0.00026141	0.00053
Calloway	0.35	0.709	8.94e-06	1.812e-05
Whitley	0.0	0.0	0.0	0.0
Shelby	9.617	19.498	0.00019822	0.00040187
Allen	0.055	0.112	2.61e-06	5.3e-06
Franklin	0.175	0.355	3.44e-06	6.98e-06
Butler	1.749	3.545	0.00013691	0.00027757
Crittenden	0.0	0.0	0.0	0.0
Letcher	0.0	0.0	0.0	0.0
Bourbon	0.117	0.236	5.78e-06	1.171e-05
Anderson	0.058	0.118	2.57e-06	5.21e-06
Leslie	0.0	0.0	0.0	0.0
Campbell	0.794	1.61	8.52e-06	1.728e-05
Daviess	2.098	4.254	2.075e-05	4.208e-05
Hancock	1.041	1.945	0.0001189	0.00022213
Union	2.623	5.318	0.00018082	0.00036661
Perry	0.0	0.0	0.0	0.0
Hart	0.0	0.0	0.0	0.0
Clark	0.084	0.182	2.31e-06	5.03e-06
Meade	0.0	0.0	0.0	0.0
Greenup	0.0	0.0	0.0	0.0
Bracken	0.874	1.773	0.00010611	0.00021514
Carroll	1.749	3.545	0.00016285	0.00033018
Nicholas	0.874	1.773	0.000122	0.00024736
Spencer	0.0	0.0	0.0	0.0
Barren	0.874	1.773	1.979e-05	4.012e-05
Menifee	0.058	0.118	9.04e-06	1.832e-05
Kenton	2.157	4.372	1.299e-05	2.633e-05
Warren	0.991	2.009	7.55e-06	1.53e-05
Johnson	0.0	0.0	0.0	0.0
Harrison	0.175	0.355	9.31e-06	1.888e-05
Taylor	2.623	5.318	0.00010266	0.00020814
Clinton	0.0	0.0	0.0	0.0
Boyd	14.863	30.133	0.00031462	0.00063788
Grant	2.623	5.318	0.00010441	0.00021168
Rockcastle	5.246	10.635	0.00031318	0.00063494
Adair	0.0	0.0	0.0	0.0
Nelson	0.175	0.355	3.81e-06	7.73e-06
Jackson	0.0	0.0	0.0	0.0
