Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Daviess	34	0	0	0	0.00033629	0.0	170	68	42.5	0.00168145	0.00067258	0.0004203625	7	0	100	0
Grant	1	0	0	0	3.981e-05	0.0	5	2	1.25	0.00019905	7.962e-05	4.97625e-05	0	0	100	0
Pendleton	1	0	0	0	6.883e-05	0.0	5	2	1.25	0.00034415	0.00013766	8.60375e-05	1	0	100	0
Carroll	2	0	0	0	0.00018627	0.0	10	4	2.5	0.00093135	0.00037254	0.0002328375	1	0	100	0
Martin	1	0	0	0	8.832e-05	0.0	5	2	1.25	0.0004416	0.00017664	0.0001104	-1	0	100	0
Lyon	1	0	0	0	0.00012486	0.0	5	2	1.25	0.0006243	0.00024972	0.000156075	0	0	100	0
Mason	1	0	0	0	5.831e-05	0.0	5	2	1.25	0.00029155	0.00011662	7.28875e-05	0	0	100	0
Pulaski	8	0	0	0	0.00012379	0.0	40	16	10	0.00061895	0.00024758	0.0001547375	1	0	100	0
Anderson	2	1	0	0	8.825e-05	4.412e-05	333.333333333	153.846153846	100	0.0147066666667	0.00678769230769	0.004412	0	0	100	0
Jefferson	206	3	0	0	0.00026735	3.89e-06	1000	461.538461538	300	0.00129666666667	0.000598461538462	0.000389	90	0	373.7	0
Webster	2	0	0	0	0.00015254	0.0	10	4	2.5	0.0007627	0.00030508	0.000190675	0	0	100	0
Butler	1	0	0	0	7.83e-05	0.0	5	2	1.25	0.0003915	0.0001566	9.7875e-05	0	0	100	0
Bourbon	2	1	0	0	9.909e-05	4.954e-05	333.333333333	153.846153846	100	0.0165133333333	0.00762153846154	0.004954	0	0	100	0
Nicholas	1	0	0	0	0.00013955	0.0	5	2	1.25	0.00069775	0.0002791	0.0001744375	0	0	100	0
Powell	1	0	0	0	8.037e-05	0.0	5	2	1.25	0.00040185	0.00016074	0.0001004625	1	0	100	0
Boyle	4	0	0	0	0.00013289	0.0	20	8	5	0.00066445	0.00026578	0.0001661125	3	0	100	0
Henderson	5	0	0	0	0.00010967	0.0	25	10	6.25	0.00054835	0.00021934	0.0001370875	2	0	100	0
Breathitt	2	0	0	0	0.00015716	0.0	10	4	2.5	0.0007858	0.00031432	0.00019645	0	0	100	0
Kenton	20	1	0	0	0.00012044	6.02e-06	333.333333333	153.846153846	100	0.00200666666667	0.000926153846154	0.000602	1	0	-50	0
Christian	7	0	0	0	9.767e-05	0.0	35	14	8.75	0.00048835	0.00019534	0.0001220875	1	0	100	0
Boyd	4	0	0	0	8.467e-05	0.0	20	8	5	0.00042335	0.00016934	0.0001058375	4	0	100	0
Lawrence	1	0	0	0	6.422e-05	0.0	5	2	1.25	0.0003211	0.00012844	8.0275e-05	1	0	100	0
McCracken	8	0	0	0	0.00012243	0.0	40	16	10	0.00061215	0.00024486	0.0001530375	3	0	50	0
Shelby	2	0	0	0	4.122e-05	0.0	10	4	2.5	0.0002061	8.244e-05	5.1525e-05	1	0	100	0
Menifee	2	0	0	0	0.00031003	0.0	10	4	2.5	0.00155015	0.00062006	0.0003875375	0	0	100	0
