Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Cumberland	0.0	0.0	0.0	0.0
Logan	0.175	0.175	6.48e-06	6.48e-06
Oldham	0.24	0.24	3.6e-06	3.6e-06
Pike	0.0	0.0	0.0	0.0
Wayne	0.0	0.0	0.0	0.0
Powell	0.898	0.898	7.22e-05	7.22e-05
Pendleton	1.797	1.797	0.00012365	0.00012365
Lewis	1.797	1.797	0.00013552	0.00013552
Montgomery	0.599	0.599	2.123e-05	2.123e-05
McCreary	0.898	0.898	5.16e-05	5.16e-05
Webster	0.175	0.175	1.334e-05	1.334e-05
Bath	0.0	0.0	0.0	0.0
Larue	2.695	2.695	0.00018836	0.00018836
Russell	0.0	0.0	0.0	0.0
Woodford	0.0	0.0	0.0	0.0
Henderson	0.18	0.18	3.94e-06	3.94e-06
Caldwell	0.0	0.0	0.0	0.0
Washington	1.797	1.797	0.00014867	0.00014867
Graves	0.0	0.0	0.0	0.0
Breckinridge	1.749	1.749	8.576e-05	8.576e-05
Hardin	0.539	0.539	4.88e-06	4.88e-06
Martin	0.0	0.0	0.0	0.0
Fayette	0.198	0.198	6.1e-07	6.1e-07
Jefferson	15.223	15.223	1.976e-05	1.976e-05
Pulaski	0.898	0.898	1.39e-05	1.39e-05
Hopkins	0.0	0.0	0.0	0.0
Ohio	0.0	0.0	0.0	0.0
Lyon	0.539	0.539	6.729e-05	6.729e-05
Lawrence	0.898	0.898	5.769e-05	5.769e-05
Marion	2.695	2.695	0.00013888	0.00013888
Grayson	1.797	1.797	6.826e-05	6.826e-05
Mercer	0.0	0.0	0.0	0.0
McLean	0.922	0.922	9.969e-05	9.969e-05
Laurel	0.0	0.0	0.0	0.0
McCracken	0.874	0.874	1.338e-05	1.338e-05
Simpson	0.699	0.699	3.775e-05	3.775e-05
Henry	0.0	0.0	0.0	0.0
Carter	0.0	0.0	0.0	0.0
Madison	0.24	0.24	2.59e-06	2.59e-06
Boone	1.224	1.224	9.31e-06	9.31e-06
Edmonson	4.491	4.491	0.00036592	0.00036592
Scott	1.399	1.399	2.497e-05	2.497e-05
Bullitt	0.0	0.0	0.0	0.0
Breathitt	-0.18	-0.18	-1.412e-05	-1.412e-05
Christian	4.252	4.252	5.932e-05	5.932e-05
Marshall	0.0	0.0	0.0	0.0
Muhlenberg	0.0	0.0	0.0	0.0
Unassigned	4.252	4.252	N/A	N/A
Mason	1.797	1.797	0.00010475	0.00010475
Jessamine	0.539	0.539	1e-05	1e-05
Boyle	0.0	0.0	0.0	0.0
Calloway	0.359	0.359	9.18e-06	9.18e-06
Shelby	0.0	0.0	0.0	0.0
Allen	0.0	0.0	0.0	0.0
Franklin	0.18	0.18	3.54e-06	3.54e-06
Butler	0.898	0.898	7.033e-05	7.033e-05
Crittenden	0.0	0.0	0.0	0.0
Bourbon	0.359	0.359	1.78e-05	1.78e-05
Anderson	0.18	0.18	7.93e-06	7.93e-06
Leslie	0.0	0.0	0.0	0.0
Campbell	0.758	0.758	8.13e-06	8.13e-06
Daviess	3.952	3.952	3.909e-05	3.909e-05
Hancock	0.922	0.922	0.00010531	0.00010531
Union	0.0	0.0	0.0	0.0
Perry	0.0	0.0	0.0	0.0
Clark	0.539	0.539	1.487e-05	1.487e-05
Meade	0.0	0.0	0.0	0.0
Greenup	0.0	0.0	0.0	0.0
Bracken	0.898	0.898	0.00010903	0.00010903
Carroll	0.0	0.0	0.0	0.0
Nicholas	0.898	0.898	0.00012535	0.00012535
Spencer	0.0	0.0	0.0	0.0
Barren	0.898	0.898	2.033e-05	2.033e-05
Menifee	0.18	0.18	2.785e-05	2.785e-05
Kenton	2.096	2.096	1.262e-05	1.262e-05
Warren	1.437	1.437	1.095e-05	1.095e-05
Johnson	0.0	0.0	0.0	0.0
Harrison	0.18	0.18	9.57e-06	9.57e-06
Taylor	1.797	1.797	7.032e-05	7.032e-05
Clinton	0.0	0.0	0.0	0.0
Boyd	13.474	13.474	0.00028522	0.00028522
Grant	1.797	1.797	7.152e-05	7.152e-05
Rockcastle	0.0	0.0	0.0	0.0
Adair	0.0	0.0	0.0	0.0
Nelson	0.18	0.18	3.92e-06	3.92e-06
