Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Cumberland	0.808	0.808	0.0001214	0.0001214
Logan	0.175	0.175	6.48e-06	6.48e-06
Oldham	0.499	0.499	7.51e-06	7.51e-06
Pike	0.808	0.808	1.384e-05	1.384e-05
Wayne	0.0	0.0	0.0	0.0
Green	0.0	0.0	0.0	0.0
Powell	0.0	0.0	0.0	0.0
Pendleton	0.153	0.153	1.054e-05	1.054e-05
Lewis	0.0	0.0	0.0	0.0
Montgomery	0.379	0.379	1.345e-05	1.345e-05
McCreary	0.306	0.306	1.759e-05	1.759e-05
Webster	0.291	0.291	2.223e-05	2.223e-05
Todd	0.0	0.0	0.0	0.0
Bath	0.808	0.808	6.528e-05	6.528e-05
Larue	0.0	0.0	0.0	0.0
Russell	3.234	3.234	0.00018145	0.00018145
Woodford	0.051	0.051	1.92e-06	1.92e-06
Henderson	0.579	0.579	1.27e-05	1.27e-05
Caldwell	4.042	4.042	0.00031789	0.00031789
Washington	0.153	0.153	1.267e-05	1.267e-05
Graves	4.042	4.042	0.00010831	0.00010831
Breckinridge	0.148	0.148	7.27e-06	7.27e-06
Hardin	0.0	0.0	0.0	0.0
Ballard	0.0	0.0	0.0	0.0
Martin	0.0	0.0	0.0	0.0
Fayette	2.575	2.575	7.95e-06	7.95e-06
Jefferson	10.165	10.165	1.319e-05	1.319e-05
Pulaski	1.417	1.417	2.193e-05	2.193e-05
Hopkins	3.42	3.42	7.588e-05	7.588e-05
Ohio	0.0	0.0	0.0	0.0
Lyon	0.379	0.379	4.736e-05	4.736e-05
Monroe	0.0	0.0	0.0	0.0
Lawrence	0.0	0.0	0.0	0.0
Marion	0.153	0.153	7.89e-06	7.89e-06
Grayson	0.0	0.0	0.0	0.0
Mercer	0.0	0.0	0.0	0.0
McLean	0.473	0.473	5.11e-05	5.11e-05
Laurel	0.35	0.35	5.76e-06	5.76e-06
McCracken	0.374	0.374	5.72e-06	5.72e-06
Simpson	0.175	0.175	9.44e-06	9.44e-06
Henry	2.425	2.425	0.00015058	0.00015058
Carter	0.808	0.808	2.994e-05	2.994e-05
Madison	0.399	0.399	4.32e-06	4.32e-06
Boone	1.399	1.399	1.064e-05	1.064e-05
Edmonson	0.0	0.0	0.0	0.0
Scott	0.027	0.027	4.9e-07	4.9e-07
Bullitt	0.459	0.459	5.67e-06	5.67e-06
Breathitt	0.0	0.0	0.0	0.0
Christian	3.134	3.134	4.373e-05	4.373e-05
Marshall	0.663	0.663	2.127e-05	2.127e-05
Muhlenberg	2.973	2.973	9.659e-05	9.659e-05
Unassigned	15.929	15.929	N/A	N/A
Mason	0.153	0.153	8.93e-06	8.93e-06
Jessamine	0.359	0.359	6.66e-06	6.66e-06
Boyle	0.306	0.306	1.017e-05	1.017e-05
Calloway	0.419	0.419	1.071e-05	1.071e-05
Whitley	0.0	0.0	0.0	0.0
Shelby	0.115	0.115	2.36e-06	2.36e-06
Allen	0.113	0.113	5.37e-06	5.37e-06
Franklin	0.299	0.299	5.89e-06	5.89e-06
Butler	0.153	0.153	1.199e-05	1.199e-05
Crittenden	0.0	0.0	0.0	0.0
Letcher	0.0	0.0	0.0	0.0
Bourbon	0.0	0.0	0.0	0.0
Anderson	0.0	0.0	0.0	0.0
Leslie	0.0	0.0	0.0	0.0
Campbell	2.273	2.273	2.44e-05	2.44e-05
Daviess	3.234	3.234	3.198e-05	3.198e-05
Hancock	0.158	0.158	1.799e-05	1.799e-05
Union	0.153	0.153	1.056e-05	1.056e-05
Perry	2.425	2.425	9.295e-05	9.295e-05
Hart	0.0	0.0	0.0	0.0
Clark	0.0	0.0	0.0	0.0
Meade	1.617	1.617	5.63e-05	5.63e-05
Greenup	1.617	1.617	4.584e-05	4.584e-05
Bracken	0.0	0.0	0.0	0.0
Carroll	0.0	0.0	0.0	0.0
Nicholas	0.0	0.0	0.0	0.0
Spencer	0.06	0.06	3.19e-06	3.19e-06
Barren	0.102	0.102	2.31e-06	2.31e-06
Menifee	0.0	0.0	0.0	0.0
Kenton	2.615	2.615	1.575e-05	1.575e-05
Warren	0.726	0.726	5.53e-06	5.53e-06
Johnson	0.808	0.808	3.611e-05	3.611e-05
Harrison	0.279	0.279	1.488e-05	1.488e-05
Taylor	0.153	0.153	5.99e-06	5.99e-06
Clinton	0.808	0.808	7.921e-05	7.921e-05
Boyd	0.013	0.013	2.7e-07	2.7e-07
Grant	0.153	0.153	6.1e-06	6.1e-06
Rockcastle	0.51	0.51	3.047e-05	3.047e-05
Adair	4.85	4.85	0.00025243	0.00025243
Nelson	0.299	0.299	6.53e-06	6.53e-06
Jackson	0.0	0.0	0.0	0.0
