Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Metcalfe	13.0	2.0	0.0	11.0	0.00129611	0.0001994	666.666666667	307.692307692	200.0	0.0664666666667	0.0306769230769	0.01994
Daviess	467.0	8.0	0.0	459.0	0.00461901	7.913e-05	2666.66666667	1230.76923077	800.0	0.0263766666667	0.0121738461538	0.007913
Russell	56.0	4.0	0.0	52.0	0.00314236	0.00022445	1333.33333333	615.384615385	400.0	0.0748166666667	0.0345307692308	0.022445
Shelby	528.0	17.0	0.0	511.0	0.01088256	0.00035039	5666.66666667	2615.38461538	1700.0	0.116796666667	0.0539061538462	0.035039
Union	30.0	0.0	0.0	30.0	0.00206825	0.0	150.0	60.0	37.5	0.01034125	0.0041365	0.0025853125
Montgomery	61.0	0.0	0.0	61.0	0.00216289	0.0	305.0	122.0	76.25	0.01081445	0.00432578	0.0027036125
Wayne	20.0	0.0	0.0	20.0	0.00097714	0.0	100.0	40.0	25.0	0.0048857	0.00195428	0.001221425
Robertson	1.0	0.0	0.0	1.0	0.00046838	0.0	5.0	2.0	1.25	0.0023419	0.00093676	0.000585475
Bourbon	35.0	1.0	0.0	34.0	0.00173405	4.954e-05	333.333333333	153.846153846	100.0	0.0165133333333	0.00762153846154	0.004954
Nicholas	9.0	0.0	0.0	9.0	0.00125593	0.0	45.0	18.0	11.25	0.00627965	0.00251186	0.0015699125
Powell	8.0	0.0	0.0	8.0	0.00064298	0.0	40.0	16.0	10.0	0.0032149	0.00128596	0.000803725
Boyle	43.0	0.0	0.0	43.0	0.00142857	0.0	215.0	86.0	53.75	0.00714285	0.00285714	0.0017857125
Henderson	169.0	3.0	0.0	166.0	0.00370687	6.58e-05	1000.0	461.538461538	300.0	0.0219333333333	0.0101230769231	0.00658
Menifee	13.0	0.0	0.0	13.0	0.00201519	0.0	65.0	26.0	16.25	0.01007595	0.00403038	0.0025189875
Breckinridge	28.0	2.0	0.0	26.0	0.00137336	9.81e-05	666.666666667	307.692307692	200.0	0.0327	0.0150923076923	0.00981
Casey	29.0	0.0	0.0	29.0	0.00182528	0.0	145.0	58.0	36.25	0.0091264	0.00365056	0.0022816
Adair	130.0	19.0	0.0	111.0	0.00676555	0.00098881	6333.33333333	2923.07692308	1900.0	0.329603333333	0.152124615385	0.098881
