Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-29	1.396	2.4e-07	1.396	2.4e-07	0.008	0.0	0.008	0.0
2020-03-01	1.396	2.4e-07	2.793	4.8e-07	0.008	0.0	0.017	0.0
2020-03-02	1.396	2.4e-07	4.189	7.2e-07	0.008	0.0	0.025	0.0
2020-03-03	2.793	4.8e-07	6.981	1.2e-06	0.017	0.0	0.042	1e-08
2020-03-04	6.981	1.2e-06	13.963	2.41e-06	0.042	1e-08	0.084	1e-08
2020-03-05	11.17	1.93e-06	25.133	4.34e-06	0.067	1e-08	0.151	3e-08
2020-03-06	15.359	2.65e-06	40.493	6.98e-06	0.092	2e-08	0.243	4e-08
2020-03-07	20.944	3.61e-06	61.437	1.06e-05	0.126	2e-08	0.369	6e-08
2020-03-08	33.511	5.78e-06	94.948	1.638e-05	0.201	3e-08	0.57	1e-07
2020-03-09	50.267	8.67e-06	145.215	2.505e-05	0.302	5e-08	0.871	1.5e-07
2020-03-10	69.815	1.204e-05	215.03	3.709e-05	0.419	7e-08	1.29	2.2e-07
2020-03-11	85.174	1.469e-05	300.204	5.178e-05	0.511	9e-08	1.801	3.1e-07
2020-03-12	96.344	1.662e-05	396.548	6.84e-05	0.578	1e-07	2.379	4.1e-07
2020-03-13	103.326	1.782e-05	499.874	8.622e-05	0.62	1.1e-07	2.999	5.2e-07
2020-03-14	108.911	1.879e-05	608.785	0.00010501	0.653	1.1e-07	3.653	6.3e-07
2020-03-15	110.307	1.903e-05	719.092	0.00012404	0.662	1.1e-07	4.315	7.4e-07
2020-03-16	111.704	1.927e-05	830.796	0.0001433	0.67	1.2e-07	4.985	8.6e-07
2020-03-17	113.1	1.951e-05	943.896	0.00016281	0.679	1.2e-07	5.663	9.8e-07
2020-03-18	111.704	1.927e-05	1055.6	0.00018208	0.67	1.2e-07	6.334	1.09e-06
2020-03-19	110.307	1.903e-05	1165.907	0.00020111	0.662	1.1e-07	6.995	1.21e-06
2020-03-20	108.911	1.879e-05	1274.818	0.00021989	0.653	1.1e-07	7.649	1.32e-06
2020-03-21	101.93	1.758e-05	1376.748	0.00023747	0.612	1.1e-07	8.26	1.42e-06
2020-03-22	99.137	1.71e-05	1475.885	0.00025457	0.595	1e-07	8.855	1.53e-06
2020-03-23	93.552	1.614e-05	1569.436	0.00027071	0.561	1e-07	9.417	1.62e-06
2020-03-24	80.985	1.397e-05	1650.422	0.00028468	0.486	8e-08	9.903	1.71e-06
2020-03-25	69.815	1.204e-05	1720.236	0.00029672	0.419	7e-08	10.321	1.78e-06
2020-03-26	60.041	1.036e-05	1780.277	0.00030708	0.36	6e-08	10.682	1.84e-06
2020-03-27	51.663	8.91e-06	1831.94	0.00031599	0.31	5e-08	10.992	1.9e-06
2020-03-28	43.285	7.47e-06	1875.225	0.00032346	0.26	4e-08	11.251	1.94e-06
2020-03-29	34.907	6.02e-06	1910.133	0.00032948	0.209	4e-08	11.461	1.98e-06
2020-03-30	27.926	4.82e-06	1938.058	0.0003343	0.168	3e-08	11.628	2.01e-06
2020-03-31	23.737	4.09e-06	1961.795	0.00033839	0.142	2e-08	11.771	2.03e-06
2020-04-01	20.944	3.61e-06	1982.74	0.000342	0.126	2e-08	11.896	2.05e-06
2020-04-02	18.152	3.13e-06	2000.892	0.00034513	0.109	2e-08	12.005	2.07e-06
2020-04-03	15.359	2.65e-06	2016.251	0.00034778	0.092	2e-08	12.098	2.09e-06
2020-04-04	12.567	2.17e-06	2028.818	0.00034995	0.075	1e-08	12.173	2.1e-06
2020-04-05	9.774	1.69e-06	2038.592	0.00035164	0.059	1e-08	12.232	2.11e-06
2020-04-06	6.981	1.2e-06	2045.573	0.00035284	0.042	1e-08	12.273	2.12e-06
2020-04-07	5.585	9.6e-07	2051.158	0.0003538	0.034	1e-08	12.307	2.12e-06
2020-04-08	4.189	7.2e-07	2055.347	0.00035453	0.025	0.0	12.332	2.13e-06
2020-04-09	2.793	4.8e-07	2058.14	0.00035501	0.017	0.0	12.349	2.13e-06
2020-04-10	1.396	2.4e-07	2059.536	0.00035525	0.008	0.0	12.357	2.13e-06
