Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Cumberland	31.402	372.886	582.886	0.049	0.823	3.823	0.000208	0.0024699	0.00386089	3.2e-07	5.45e-06	2.532e-05
Atlantic	14.807	243.973	565.973	0.0	0.0	13.0	5.579e-05	0.00091916	0.0021323	0.0	0.0	4.898e-05
Somerset	106.593	1720.032	3721.032	7.084	110.75	211.75	0.00032187	0.0051939	0.01123622	2.139e-05	0.00033443	0.00063941
Hunterdon	13.031	219.902	575.902	0.0	0.0	14.0	0.00010449	0.00176325	0.00461778	0.0	0.0	0.00011226
Hudson	364.207	6069.43	14580.43	20.624	304.491	616.491	0.00053872	0.00897764	0.02156674	3.051e-05	0.00045039	0.00091189
Ocean	106.546	2087.97	6103.97	7.894	131.554	297.554	0.00017709	0.0034704	0.01014537	1.312e-05	0.00021866	0.00049456
Camden	84.573	1364.707	2951.707	7.409	83.396	132.396	0.00016678	0.00269132	0.00582101	1.461e-05	0.00016446	0.0002611
Sussex	22.555	375.878	926.878	4.82	62.985	103.985	0.00016019	0.00266961	0.00658299	3.423e-05	0.00044734	0.00073854
Middlesex	295.244	4920.168	11496.168	1.187	84.855	332.855	0.00035585	0.00593016	0.01385606	1.43e-06	0.00010227	0.00040118
Gloucester	34.595	551.162	1153.162	1.246	13.288	27.288	0.00011872	0.00189138	0.00395721	4.28e-06	4.56e-05	9.364e-05
Morris	123.948	2182.233	5707.233	12.728	202.782	414.782	0.00025079	0.00441544	0.01154777	2.575e-05	0.0004103	0.00083925
Mercer	109.385	1742.7	3598.7	0.0	0.0	76.0	0.00029579	0.00471241	0.00973119	0.0	0.0	0.00020551
Unassigned	279.66	4660.47	5849.47	0.0	3.943	5.943	N/A	N/A	N/A	N/A	N/A	N/A
Bergen	202.567	4643.03	15491.03	31.752	512.368	1120.368	0.00021626	0.00495684	0.01653802	3.39e-05	0.000547	0.00119609
Essex	350.903	5847.725	14426.725	32.153	512.249	1102.249	0.00043876	0.00731179	0.01803866	4.02e-05	0.0006405	0.00137821
Burlington	56.638	943.865	2204.865	2.008	26.243	71.243	0.00012717	0.00211922	0.00495048	4.51e-06	5.892e-05	0.00015996
Salem	14.482	138.002	222.002	0.0	0.0	4.0	0.00023132	0.00220426	0.00354596	0.0	0.0	6.389e-05
Passaic	147.664	3295.854	10045.854	9.587	159.771	341.771	0.00029339	0.00654836	0.01995958	1.905e-05	0.00031744	0.00067905
Union	312.353	5205.286	12643.286	12.948	215.776	484.776	0.00055971	0.00932735	0.0226555	2.32e-05	0.00038665	0.00086867
Cape May	7.627	127.104	305.104	0.0	0.0	10.0	8.24e-05	0.00137321	0.00329628	0.0	0.0	0.00010804
Warren	20.414	340.19	808.19	4.117	53.796	83.796	0.00019299	0.00321604	0.00764036	3.892e-05	0.00050857	0.00079218
Monmouth	132.3	2423.609	6545.609	7.731	124.755	291.755	0.00021292	0.00390053	0.01053443	1.244e-05	0.00020078	0.00046955
