Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-16	12.836	7.4e-07	12.836	7.4e-07	0.0	0.0	0.0	0.0
2020-03-17	12.836	7.4e-07	25.671	1.49e-06	0.0	0.0	0.0	0.0
2020-03-18	12.836	7.4e-07	38.507	2.23e-06	0.0	0.0	0.0	0.0
2020-03-19	25.671	1.49e-06	64.178	3.72e-06	0.0	0.0	0.0	0.0
2020-03-20	64.178	3.72e-06	128.356	7.44e-06	0.0	0.0	0.0	0.0
2020-03-21	102.685	5.95e-06	231.041	1.34e-05	0.0	0.0	0.0	0.0
2020-03-22	141.191	8.19e-06	372.232	2.158e-05	0.0	0.0	0.0	0.0
2020-03-23	192.534	1.116e-05	564.766	3.274e-05	0.0	0.0	0.0	0.0
2020-03-24	308.054	1.786e-05	872.82	5.06e-05	0.0	0.0	0.0	0.0
2020-03-25	462.081	2.679e-05	1334.901	7.74e-05	0.0	0.0	0.0	0.0
2020-03-26	641.779	3.721e-05	1976.68	0.0001146	0.077	0.0	0.077	0.0
2020-03-27	782.971	4.54e-05	2759.651	0.00016	0.077	0.0	0.154	1e-08
2020-03-28	885.655	5.135e-05	3645.307	0.00021135	0.077	0.0	0.231	1e-08
2020-03-29	949.833	5.507e-05	4595.14	0.00026642	0.154	1e-08	0.385	2e-08
2020-03-30	1001.176	5.805e-05	5596.316	0.00032447	0.385	2e-08	0.77	4e-08
2020-03-31	1014.011	5.879e-05	6610.327	0.00038326	0.616	4e-08	1.386	8e-08
2020-04-01	1026.847	5.953e-05	7637.174	0.00044279	0.847	5e-08	2.233	1.3e-07
2020-04-02	1039.683	6.028e-05	8676.857	0.00050307	1.155	7e-08	3.389	2e-07
2020-04-03	1026.847	5.953e-05	9703.703	0.00056261	1.848	1.1e-07	5.237	3e-07
2020-04-04	1014.011	5.879e-05	10717.715	0.0006214	2.772	1.6e-07	8.009	4.6e-07
2020-04-05	1001.176	5.805e-05	11718.891	0.00067944	3.851	2.2e-07	11.86	6.9e-07
2020-04-06	936.998	5.433e-05	12655.888	0.00073377	4.698	2.7e-07	16.558	9.6e-07
2020-04-07	911.327	5.284e-05	13567.215	0.00078661	5.314	3.1e-07	21.872	1.27e-06
2020-04-08	859.984	4.986e-05	14427.199	0.00083647	5.699	3.3e-07	27.571	1.6e-06
2020-04-09	744.464	4.316e-05	15171.663	0.00087963	6.007	3.5e-07	33.578	1.95e-06
2020-04-10	641.779	3.721e-05	15813.443	0.00091684	6.084	3.5e-07	39.662	2.3e-06
2020-04-11	551.93	3.2e-05	16365.373	0.00094884	6.161	3.6e-07	45.823	2.66e-06
2020-04-12	474.917	2.753e-05	16840.29	0.00097637	6.238	3.6e-07	52.061	3.02e-06
2020-04-13	397.903	2.307e-05	17238.193	0.00099944	6.161	3.6e-07	58.222	3.38e-06
2020-04-14	320.89	1.86e-05	17559.082	0.00101805	6.084	3.5e-07	64.306	3.73e-06
2020-04-15	256.712	1.488e-05	17815.794	0.00103293	6.007	3.5e-07	70.313	4.08e-06
2020-04-16	218.205	1.265e-05	18033.999	0.00104558	5.622	3.3e-07	75.935	4.4e-06
2020-04-17	192.534	1.116e-05	18226.533	0.00105674	5.468	3.2e-07	81.403	4.72e-06
2020-04-18	166.863	9.67e-06	18393.396	0.00106642	5.16	3e-07	86.563	5.02e-06
2020-04-19	141.191	8.19e-06	18534.587	0.00107461	4.467	2.6e-07	91.03	5.28e-06
2020-04-20	115.52	6.7e-06	18650.107	0.0010813	3.851	2.2e-07	94.881	5.5e-06
2020-04-21	89.849	5.21e-06	18739.956	0.00108651	3.312	1.9e-07	98.192	5.69e-06
2020-04-22	64.178	3.72e-06	18804.134	0.00109023	2.85	1.7e-07	101.042	5.86e-06
2020-04-23	51.342	2.98e-06	18855.477	0.00109321	2.387	1.4e-07	103.429	6e-06
2020-04-24	38.507	2.23e-06	18893.984	0.00109544	1.925	1.1e-07	105.354	6.11e-06
2020-04-25	25.671	1.49e-06	18919.655	0.00109693	1.54	9e-08	106.895	6.2e-06
2020-04-26	12.836	7.4e-07	18932.49	0.00109768	1.309	8e-08	108.204	6.27e-06
2020-04-27	0.0	0.0	18932.49	0.00109768	1.155	7e-08	109.359	6.34e-06
2020-04-28	0.0	0.0	18932.49	0.00109768	1.001	6e-08	110.36	6.4e-06
2020-04-29	0.0	0.0	18932.49	0.00109768	0.847	5e-08	111.208	6.45e-06
2020-04-30	0.0	0.0	18932.49	0.00109768	0.693	4e-08	111.901	6.49e-06
2020-05-01	0.0	0.0	18932.49	0.00109768	0.539	3e-08	112.44	6.52e-06
2020-05-02	0.0	0.0	18932.49	0.00109768	0.385	2e-08	112.825	6.54e-06
2020-05-03	0.0	0.0	18932.49	0.00109768	0.308	2e-08	113.133	6.56e-06
2020-05-04	0.0	0.0	18932.49	0.00109768	0.231	1e-08	113.364	6.57e-06
2020-05-05	0.0	0.0	18932.49	0.00109768	0.154	1e-08	113.518	6.58e-06
2020-05-06	0.0	0.0	18932.49	0.00109768	0.077	0.0	113.595	6.59e-06
