Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
India	5	0	3	N/A	0.0	0.0	25	10	6.25	0.0	0.0	0.0	2	0
Malaysia	29	0	18	N/A	9.2e-07	0.0	145	58	36.25	4.6e-06	1.84e-06	1.15e-06	0	0
Sri Lanka	1	0	1	N/A	5e-08	0.0	5	2	1.25	2.5e-07	1e-07	6.25e-08	0	0
Lebanon	13	0	0	N/A	1.9e-06	0.0	65	26	16.25	9.5e-06	3.8e-06	2.375e-06	3	0
South Korea	4335	28	30	N/A	8.395e-05	5.4e-07	9333.33333333	4307.69230769	2800	0.00018	8.30769230769e-05	5.4e-05	599	11
Canada	26	0	5	N/A	7e-07	0.0	130	52	32.5	3.5e-06	1.4e-06	8.75e-07	3	0
Dominican Republic	1	0	0	N/A	9e-08	0.0	5	2	1.25	4.5e-07	1.8e-07	1.125e-07	0	0
United States of America	86	5	6	N/A	2.6e-07	2e-08	1666.66666667	769.230769231	500	6.66666666667e-06	3.07692307692e-06	2e-06	21	4
Mexico	5	0	0	N/A	4e-08	0.0	25	10	6.25	2e-07	8e-08	5e-08	0	0
Brazil	2	0	0	N/A	1e-08	0.0	10	4	2.5	5e-08	2e-08	1.25e-08	0	0
Ecuador	6	0	0	N/A	3.5e-07	0.0	30	12	7.5	1.75e-06	7e-07	4.375e-07	0	0
Diamond Princess	705	6	10	N/A	N/A	N/A	2000	923.076923077	600	N/A	N/A	N/A	0	0
