Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
East Timor	5510.799	0.00434615	941565.498	0.74257594	33.065	2.608e-05	5649.393	0.00445546
Cambodia	23541.365	0.00144872	12833916.056	0.78978927	141.248	8.69e-06	77003.496	0.00473874
Sri Lanka	31393.706	0.00144872	17114733.422	0.78978927	188.362	8.69e-06	102688.401	0.00473874
Bahrain	4372.449	0.002786	1208569.137	0.77006442	26.235	1.672e-05	7251.415	0.00462039
Saudi Arabia	106406.269	0.00315746	25757095.266	0.7643067	638.438	1.894e-05	154542.572	0.00458584
Japan	169204.532	0.00133728	100100529.708	0.79112654	1015.227	8.02e-06	600603.178	0.00474676
Jordan	31435.717	0.00315746	7609445.908	0.7643067	188.614	1.894e-05	45656.675	0.00458584
Oman	13454.916	0.002786	3719013.038	0.77006442	80.729	1.672e-05	22314.078	0.00462039
Yemen	197963.685	0.00694641	20073109.659	0.70435209	1187.782	4.168e-05	120438.658	0.00422611
Pakistan	591230.016	0.002786	163419244.534	0.77006442	3547.38	1.672e-05	980515.467	0.00462039
United Arab Emirates	15025.81	0.00156016	7592475.514	0.78834055	90.155	9.36e-06	45554.853	0.00473004
India	2110295.675	0.00156016	1066323088.097	0.78834055	12661.774	9.36e-06	6397938.529	0.00473004
South Korea	69050.672	0.00133728	40850021.673	0.79112654	414.304	8.02e-06	245100.13	0.00474676
Afghanistan	103562.082	0.002786	28625131.96	0.77006442	621.372	1.672e-05	171750.792	0.00462039
Mongolia	11776.245	0.00371466	2391215.352	0.75427712	70.657	2.229e-05	14347.292	0.00452566
Laos	33313.494	0.00471762	5213014.803	0.73822979	199.881	2.831e-05	31278.089	0.00442938
Singapore	7540.475	0.00133728	4460906.262	0.79112654	45.243	8.02e-06	26765.438	0.00474676
China	1241644.428	0.00089152	1107723483.869	0.79536126	7449.867	5.35e-06	6646340.903	0.00477217
Indonesia	845136.862	0.00315746	204576956.587	0.7643067	5070.821	1.894e-05	1227461.74	0.00458584
