Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Cambodia	2535.224	0.00015602	11473.647	0.00070608	15.211	9.4e-07	68.842	4.24e-06
Sri Lanka	3380.861	0.00015602	15300.74	0.00070608	20.285	9.4e-07	91.804	4.24e-06
Bahrain	5.83	3.71e-06	12.121	7.72e-06	0.035	2e-08	0.073	5e-08
Saudi Arabia	36.024	1.07e-06	63.042	1.87e-06	0.216	1e-08	0.378	1e-08
Japan	23500.629	0.00018573	112840.217	0.00089181	141.004	1.11e-06	677.041	5.35e-06
Jordan	10.643	1.07e-06	18.625	1.87e-06	0.064	1e-08	0.112	1e-08
Oman	17.94	3.71e-06	37.299	7.72e-06	0.108	2e-08	0.224	5e-08
Pakistan	788.307	3.71e-06	1638.997	7.72e-06	4.73	2e-08	9.834	5e-08
United Arab Emirates	1252.151	0.00013001	5297.64	0.00055006	7.513	7.8e-07	31.786	3.3e-06
India	175857.973	0.00013001	744025.623	0.00055006	1055.148	7.8e-07	4464.154	3.3e-06
South Korea	9590.371	0.00018573	46048.96	0.00089181	57.542	1.11e-06	276.294	5.35e-06
Afghanistan	138.083	3.71e-06	287.093	7.72e-06	0.828	2e-08	1.723	5e-08
Singapore	1047.288	0.00018573	5028.641	0.00089181	6.284	1.11e-06	30.172	5.35e-06
China	677730.917	0.00048662	3083826.412	0.00221423	4066.386	2.92e-06	18502.958	1.329e-05
Indonesia	286.123	1.07e-06	500.716	1.87e-06	1.717	1e-08	3.004	1e-08
Vietnam	17745.004	0.00018573	85204.106	0.00089181	106.47	1.11e-06	511.225	5.35e-06
Qatar	5.947	2.14e-06	11.151	4.01e-06	0.036	1e-08	0.067	2e-08
Malaysia	4933.217	0.00015602	22326.23	0.00070608	29.599	9.4e-07	133.957	4.24e-06
Maldives	0.138	2.7e-07	0.138	2.7e-07	0.001	0.0	0.001	0.0
Bangladesh	43.121	2.7e-07	43.121	2.7e-07	0.259	0.0	0.259	0.0
Brunei	0.115	2.7e-07	0.115	2.7e-07	0.001	0.0	0.001	0.0
Iran	911.581	1.114e-05	2151.068	2.63e-05	5.469	7e-08	12.906	1.6e-07
Thailand	12895.168	0.00018573	61917.217	0.00089181	77.371	1.11e-06	371.503	5.35e-06
Iraq	142.768	3.71e-06	296.834	7.72e-06	0.857	2e-08	1.781	5e-08
Lebanon	50.883	7.43e-06	103.779	1.515e-05	0.305	4e-08	0.623	9e-08
Taiwan	4416.731	0.00018573	21207.298	0.00089181	26.5	1.11e-06	127.244	5.35e-06
Bhutan	0.403	5.3e-07	0.605	8e-07	0.002	0.0	0.004	0.0
Nepal	4382.149	0.00015602	19832.266	0.00070608	26.293	9.4e-07	118.994	4.24e-06
Kuwait	15.369	3.71e-06	31.954	7.72e-06	0.092	2e-08	0.192	5e-08
Philippines	13866.147	0.00013001	58665.345	0.00055006	83.197	7.8e-07	351.992	3.3e-06
Cambodia	2535.224	0.00015602	11473.647	0.00070608	15.211	9.4e-07	68.84188279	4.24e-06
Sri Lanka	3380.861	0.00015602	15300.74	0.00070608	20.285	9.4e-07	91.80443966	4.24e-06
Bahrain	5.83	3.71e-06	12.121	7.72e-06	0.035	2e-08	0.07272736	5e-08
Saudi Arabia	36.024	1.07e-06	63.042	1.87e-06	0.216	1e-08	0.37825335	1e-08
Japan	23500.629	0.00018573	112840.217	0.00089181	141.004	1.11e-06	677.04129989	5.35e-06
Jordan	10.643	1.07e-06	18.625	1.87e-06	0.064	1e-08	0.11174779	1e-08
Oman	17.94	3.71e-06	37.299	7.72e-06	0.108	2e-08	0.22379687	5e-08
Pakistan	788.307	3.71e-06	1638.997	7.72e-06	4.73	2e-08	9.83398415	5e-08
United Arab Emirates	1252.151	0.00013001	5297.64	0.00055006	7.513	7.8e-07	31.7858427	3.3e-06
India	175857.973	0.00013001	744025.623	0.00055006	1055.148	7.8e-07	4464.15373814	3.3e-06
South Korea	9590.371	0.00018573	46048.96	0.00089181	57.542	1.11e-06	276.29376043	5.35e-06
Afghanistan	138.083	3.71e-06	287.093	7.72e-06	0.828	2e-08	1.7225578	5e-08
Singapore	1047.288	0.00018573	5028.641	0.00089181	6.284	1.11e-06	30.17184607	5.35e-06
China	677730.917	0.00048662	3083826.412	0.00221423	4066.386	2.92e-06	18502.95846918	1.329e-05
Indonesia	286.123	1.07e-06	500.716	1.87e-06	1.717	1e-08	3.00429523	1e-08
Vietnam	17745.004	0.00018573	85204.106	0.00089181	106.47	1.11e-06	511.22463704	5.35e-06
Qatar	5.947	2.14e-06	11.151	4.01e-06	0.036	1e-08	0.06690422	2e-08
Malaysia	4933.217	0.00015602	22326.23	0.00070608	29.599	9.4e-07	133.95737804	4.24e-06
Maldives	0.138	2.7e-07	0.138	2.7e-07	0.001	0.0	0.00082689	0.0
Bangladesh	43.121	2.7e-07	43.121	2.7e-07	0.259	0.0	0.2587264	0.0
Brunei	0.115	2.7e-07	0.115	2.7e-07	0.001	0.0	0.00068782	0.0
Iran	911.581	1.114e-05	2151.068	2.63e-05	5.469	7e-08	12.90640687	1.6e-07
Thailand	12895.168	0.00018573	61917.217	0.00089181	77.371	1.11e-06	371.50329954	5.35e-06
Iraq	142.768	3.71e-06	296.834	7.72e-06	0.857	2e-08	1.7810021	5e-08
Lebanon	50.883	7.43e-06	103.779	1.515e-05	0.305	4e-08	0.62267437	9e-08
Taiwan	4416.731	0.00018573	21207.298	0.00089181	26.5	1.11e-06	127.24378907	5.35e-06
Bhutan	0.403	5.3e-07	0.605	8e-07	0.002	0.0	0.0036289	0.0
Nepal	4382.149	0.00015602	19832.266	0.00070608	26.293	9.4e-07	118.99359753	4.24e-06
Kuwait	15.369	3.71e-06	31.954	7.72e-06	0.092	2e-08	0.19172172	5e-08
Philippines	13866.147	0.00013001	58665.345	0.00055006	83.197	7.8e-07	351.99207227	3.3e-06
Cambodia	41196877063.315	2535.22394945	186444448209.073	11473.64713143	15.211	9.4e-07	55.051	3.39e-06
Sri Lanka	73263250760.138	3380.8606719	331567034583.321	15300.73994385	20.285	9.4e-07	73.413	3.39e-06
Bahrain	9149723.133	5.82993231	19023525.073	12.12122617	0.0	0.0	0.0	0.0
Saudi Arabia	1214011213.729	36.02412828	2124519624.366	63.0422245	0.0	0.0	0.0	0.0
Japan	2973513494606.075	23500.62945683	14277571056260.4	112840.21664787	141.004	1.11e-06	569.655	4.5e-06
Jordan	105958303.975	10.64264633	185427031.987	18.62463109	0.0	0.0	0.0	0.0
Oman	86640381.327	17.93988742	180137195.695	37.29947816	0.0	0.0	0.0	0.0
Pakistan	167290527399.896	788.3066878	347819873485.958	1638.99735794	0.0	0.0	0.0	0.0
United Arab Emirates	12059413424.051	1252.1508423	51021357971.408	5297.64045007	7.513	7.8e-07	23.612	2.45e-06
India	237868541376094.97	175857.97287383	1006381950176956.9	744025.62302304	1055.148	7.8e-07	3316.179	2.45e-06
South Korea	495201264522.906	9590.37105428	2377749841795.302	46048.96007091	57.542	1.11e-06	232.471	4.5e-06
Afghanistan	5132866255.348	138.08277616	10671930558.793	287.09296624	0.0	0.0	0.0	0.0
Singapore	5905318923.83	1047.28821515	28354877385.898	5028.64101181	6.284	1.11e-06	25.386	4.5e-06
China	943896180055931.9	677730.91701617	4294937558130924.0	3083826.41153054	4066.386	2.92e-06	17320.94	1.244e-05
Indonesia	76584760184.86	286.12335557	134023330344.998	500.71587232	0.0	0.0	0.0	0.0
Vietnam	1695364718195.094	17745.00428008	8140433959427.537	85204.10617339	106.47	1.11e-06	430.139	4.5e-06
Qatar	16542748.137	5.94704135	31017652.753	11.15070253	0.0	0.0	0.0	0.0
Malaysia	155988324539.41	4933.21709486	705955382275.961	22326.2296735	29.599	9.4e-07	107.121	3.39e-06
Maldives	71070.897	0.13781549	71070.897	0.13781549	0.0	0.0	0.0	0.0
Bangladesh	6957844520.446	43.1210667	6957844520.446	43.1210667	0.0	0.0	0.0	0.0
Brunei	49174.722	0.11463655	49174.722	0.11463655	0.0	0.0	0.0	0.0
Iran	74567535566.213	911.58056664	175957925668.951	2151.06781212	0.0	0.0	0.0	0.0
Thailand	895292489131.308	12895.16811752	4298820958067.29	61917.21659051	77.371	1.11e-06	312.579	4.5e-06
Iraq	5487078880.159	142.76775738	11408387023.267	296.83368259	0.0	0.0	0.0	0.0
Lebanon	348492862.898	50.88285576	710775011.758	103.77906193	0.0	0.0	0.0	0.0
Taiwan	105029857562.688	4416.73076378	504309550671.42	21207.29817794	26.5	1.11e-06	107.062	4.5e-06
Bhutan	304180.044	0.40321111	456270.066	0.60481667	0.0	0.0	0.0	0.0
Nepal	123085248246.785	4382.14944261	557046136210.263	19832.26625508	26.293	9.4e-07	95.155	3.39e-06
Kuwait	63585045.673	15.36869634	132202001.423	31.95362044	0.0	0.0	0.0	0.0
Philippines	1478851236265.782	13866.14707483	6256771839457.412	58665.34537894	83.197	7.8e-07	261.476	2.45e-06
Cambodia	2535.224	0.00015602	11473.647	0.00070608	15.211	9.4e-07	55.051	3.39e-06
Sri Lanka	3380.861	0.00015602	15300.74	0.00070608	20.285	9.4e-07	73.413	3.39e-06
Bahrain	5.83	3.71e-06	12.121	7.72e-06	0.0	0.0	0.0	0.0
Saudi Arabia	36.024	1.07e-06	63.042	1.87e-06	0.0	0.0	0.0	0.0
Japan	23500.629	0.00018573	112840.217	0.00089181	141.004	1.11e-06	569.655	4.5e-06
Jordan	10.643	1.07e-06	18.625	1.87e-06	0.0	0.0	0.0	0.0
Oman	17.94	3.71e-06	37.299	7.72e-06	0.0	0.0	0.0	0.0
Pakistan	788.307	3.71e-06	1638.997	7.72e-06	0.0	0.0	0.0	0.0
United Arab Emirates	1252.151	0.00013001	5297.64	0.00055006	7.513	7.8e-07	23.612	2.45e-06
India	175857.973	0.00013001	744025.623	0.00055006	1055.148	7.8e-07	3316.179	2.45e-06
South Korea	9590.371	0.00018573	46048.96	0.00089181	57.542	1.11e-06	232.471	4.5e-06
Afghanistan	138.083	3.71e-06	287.093	7.72e-06	0.0	0.0	0.0	0.0
Singapore	1047.288	0.00018573	5028.641	0.00089181	6.284	1.11e-06	25.386	4.5e-06
China	677730.917	0.00048662	3083826.412	0.00221423	4066.386	2.92e-06	17320.94	1.244e-05
Indonesia	286.123	1.07e-06	500.716	1.87e-06	0.0	0.0	0.0	0.0
Vietnam	17745.004	0.00018573	85204.106	0.00089181	106.47	1.11e-06	430.139	4.5e-06
Qatar	5.947	2.14e-06	11.151	4.01e-06	0.0	0.0	0.0	0.0
Malaysia	4933.217	0.00015602	22326.23	0.00070608	29.599	9.4e-07	107.121	3.39e-06
Maldives	0.138	2.7e-07	0.138	2.7e-07	0.0	0.0	0.0	0.0
Bangladesh	43.121	2.7e-07	43.121	2.7e-07	0.0	0.0	0.0	0.0
Brunei	0.115	2.7e-07	0.115	2.7e-07	0.0	0.0	0.0	0.0
Iran	911.581	1.114e-05	2151.068	2.63e-05	0.0	0.0	0.0	0.0
Thailand	12895.168	0.00018573	61917.217	0.00089181	77.371	1.11e-06	312.579	4.5e-06
Iraq	142.768	3.71e-06	296.834	7.72e-06	0.0	0.0	0.0	0.0
Lebanon	50.883	7.43e-06	103.779	1.515e-05	0.0	0.0	0.0	0.0
Taiwan	4416.731	0.00018573	21207.298	0.00089181	26.5	1.11e-06	107.062	4.5e-06
Bhutan	0.403	5.3e-07	0.605	8e-07	0.0	0.0	0.0	0.0
Nepal	4382.149	0.00015602	19832.266	0.00070608	26.293	9.4e-07	95.155	3.39e-06
Kuwait	15.369	3.71e-06	31.954	7.72e-06	0.0	0.0	0.0	0.0
Philippines	13866.147	0.00013001	58665.345	0.00055006	83.197	7.8e-07	261.476	2.45e-06
Cambodia	693143.718	0.04265553	3136956.177	0.19304586	99.021	6.09e-06	205.877	1.267e-05
Sri Lanka	1232665.329	0.05688349	5578665.749	0.25743727	176.095	8.13e-06	366.126	1.69e-05
Bahrain	153.945	9.809e-05	320.074	0.00020394	0.0	0.0	0.0	0.0
Saudi Arabia	20425.923	0.00060611	35745.366	0.0010607	0.0	0.0	0.0	0.0
Japan	50029816.467	0.39540166	240222302.956	1.89855379	12007.156	9.49e-05	24489.415	0.00019355
Jordan	1782.765	0.00017906	3119.838	0.00031336	0.0	0.0	0.0	0.0
Oman	1457.738	0.00030184	3030.836	0.00062757	0.0	0.0	0.0	0.0
Pakistan	2814688.549	0.01326338	5852122.234	0.02757638	0.0	0.0	0.0	0.0
United Arab Emirates	202901.464	0.02106763	858442.102	0.08913361	20.019	2.08e-06	37.536	3.9e-06
India	4002174360.393	2.95883712	16932529263.682	12.51834419	394870.235	0.00029193	740381.691	0.00054737
South Korea	8331836.537	0.16135945	40006002.463	0.77478075	1999.641	3.873e-05	4078.404	7.898e-05
Afghanistan	86361.255	0.00232326	179556.854	0.00483038	0.0	0.0	0.0	0.0
Singapore	99357.888	0.01762078	477075.121	0.08460765	23.846	4.23e-06	48.635	8.63e-06
China	15881196684.683	11.40292568	72262977168.81	51.88584806	10910745.814	0.00783407	27698118.749	0.01988764
Indonesia	1288550.23	0.00481407	2254962.902	0.00842462	0.0	0.0	0.0	0.0
Vietnam	28524769.049	0.29856239	136964038.567	1.43357204	6845.945	7.165e-05	13962.772	0.00014615
Qatar	278.334	0.00010006	521.877	0.00018761	0.0	0.0	0.0	0.0
Malaysia	2624527.268	0.08300213	11877806.599	0.37564221	374.932	1.186e-05	779.536	2.465e-05
Maldives	1.196	2.32e-06	1.196	2.32e-06	0.0	0.0	0.0	0.0
Bangladesh	117066.792	0.00072552	117066.792	0.00072552	0.0	0.0	0.0	0.0
Brunei	0.827	1.93e-06	0.827	1.93e-06	0.0	0.0	0.0	0.0
Iran	1254610.119	0.01533748	2960518.842	0.03619204	0.0	0.0	0.0	0.0
