Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Yemen	423.452	1.486e-05	22813901.001	0.80052463	2.541	9e-08	136883.406	0.00480315
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.016	0.0	33918.54	0.0048033
Syria	6.28	3.7e-07	13534326.211	0.80055008	0.038	0.0	81205.957	0.0048033
Myanmar	49.877	9.3e-07	42996239.971	0.80054971	0.299	1e-08	257977.44	0.0048033
Yemen	423.452	1.486e-05	22813901.001	0.80052463	2.541	9e-08	136883.40600431	0.00480315
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.016	0.0	33918.53996867	0.0048033
Syria	6.28	3.7e-07	13534326.211	0.80055008	0.038	0.0	81205.95726339	0.0048033
Myanmar	49.877	9.3e-07	42996239.971	0.80054971	0.299	1e-08	257977.43982446	0.0048033
Yemen	12067818395.114	423.45173289	650166223868482.1	22813901.00071916	2.541	9e-08	136859.219	0.0048023
Laos	18523108.032	2.62310977	39919334569756.6	5653089.99477825	0.016	0.0	33912.547	0.00480245
Laos	18523108.032	2.62310977	39919334569756.6	5653089.99477825	0.011	0.0	33912.558	0.00480245
Laos	18523108.032	2.62310977	39919334569756.6	5653089.99477825	0.023	0.0	33912.581	0.00480246
Laos	18523108.032	2.62310977	39919334569756.6	5653089.99477825	0.045	1e-08	33912.626	0.00480246
Laos	18523108.032	2.62310977	39919334569756.6	5653089.99477825	0.091	1e-08	33912.717	0.00480248
Laos	18523108.032	2.62310977	39919334569756.6	5653089.99477825	0.157	2e-08	33912.874	0.0048025
Laos	18523108.032	2.62310977	39919334569756.6	5653089.99477825	0.315	4e-08	33913.189	0.00480254
Laos	18523108.032	2.62310977	39919334569756.6	5653089.99477825	0.472	7e-08	33913.661	0.00480261
Laos	18523108.032	2.62310977	39919334569756.6	5653089.99477825	0.944	1.3e-07	33914.605	0.00480274
Laos	18523108.032	2.62310977	39919334569756.6	5653089.99477825	1.574	2.2e-07	33916.179	0.00480297
Syria	106173306.05	6.28010936	228815149130133.16	13534326.21056522	0.038	0.0	81191.609	0.00480245
Syria	106173306.05	6.28010936	228815149130133.16	13534326.21056522	0.027	0.0	81191.636	0.00480245
Syria	106173306.05	6.28010936	228815149130133.16	13534326.21056522	0.054	0.0	81191.69	0.00480246
Syria	106173306.05	6.28010936	228815149130133.16	13534326.21056522	0.108	1e-08	81191.799	0.00480246
Syria	106173306.05	6.28010936	228815149130133.16	13534326.21056522	0.217	1e-08	81192.015	0.00480248
Syria	106173306.05	6.28010936	228815149130133.16	13534326.21056522	0.377	2e-08	81192.392	0.0048025
Syria	106173306.05	6.28010936	228815149130133.16	13534326.21056522	0.754	4e-08	81193.146	0.00480254
Syria	106173306.05	6.28010936	228815149130133.16	13534326.21056522	1.13	7e-08	81194.276	0.00480261
Syria	106173306.05	6.28010936	228815149130133.16	13534326.21056522	2.261	1.3e-07	81196.537	0.00480274
Syria	106173306.05	6.28010936	228815149130133.16	13534326.21056522	3.768	2.2e-07	81200.305	0.00480297
Myanmar	2678819360.022	49.87710692	2309259039863463.0	42996239.97074318	0.299	1e-08	257931.857	0.00480245
Yemen	423.452	1.486e-05	22813901.001	0.80052463	2.541	9e-08	136859.219	0.0048023
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.016	0.0	33912.547	0.00480245
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.011	0.0	33912.558	0.00480245
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.023	0.0	33912.581	0.00480246
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.045	1e-08	33912.626	0.00480246
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.091	1e-08	33912.717	0.00480248
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.157	2e-08	33912.874	0.0048025
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.315	4e-08	33913.189	0.00480254
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.472	7e-08	33913.661	0.00480261
Laos	2.623	3.7e-07	5653089.995	0.80055008	0.944	1.3e-07	33914.605	0.00480274
Laos	2.623	3.7e-07	5653089.995	0.80055008	1.574	2.2e-07	33916.179	0.00480297
Syria	6.28	3.7e-07	13534326.211	0.80055008	0.038	0.0	81191.609	0.00480245
Syria	6.28	3.7e-07	13534326.211	0.80055008	0.027	0.0	81191.636	0.00480245
Syria	6.28	3.7e-07	13534326.211	0.80055008	0.054	0.0	81191.69	0.00480246
Syria	6.28	3.7e-07	13534326.211	0.80055008	0.108	1e-08	81191.799	0.00480246
Syria	6.28	3.7e-07	13534326.211	0.80055008	0.217	1e-08	81192.015	0.00480248
Syria	6.28	3.7e-07	13534326.211	0.80055008	0.377	2e-08	81192.392	0.0048025
Syria	6.28	3.7e-07	13534326.211	0.80055008	0.754	4e-08	81193.146	0.00480254
Syria	6.28	3.7e-07	13534326.211	0.80055008	1.13	7e-08	81194.276	0.00480261
Syria	6.28	3.7e-07	13534326.211	0.80055008	2.261	1.3e-07	81196.537	0.00480274
Syria	6.28	3.7e-07	13534326.211	0.80055008	3.768	2.2e-07	81200.305	0.00480297
Myanmar	49.877	9.3e-07	42996239.971	0.80054971	0.299	1e-08	257931.857	0.00480245
Yemen	203042.879	0.00712464	10939145530.159	383.84735164	18273.859	0.00064122	65595279.82	2.30169481
