Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-27	11.891	2.7e-07	11.891	2.7e-07	0.071	0.0	0.071	0.0
2020-01-28	23.782	5.3e-07	35.672	8e-07	0.143	0.0	0.214	0.0
2020-01-29	47.563	1.07e-06	83.236	1.87e-06	0.285	1e-08	0.499	1e-08
2020-01-30	95.126	2.14e-06	178.362	4.01e-06	0.571	1e-08	1.07	2e-08
2020-01-31	165.282	3.71e-06	343.644	7.72e-06	0.992	2e-08	2.062	5e-08
2020-02-01	330.564	7.43e-06	674.208	1.515e-05	1.983	4e-08	4.045	9e-08
2020-02-02	495.846	1.114e-05	1170.054	2.63e-05	2.975	7e-08	7.02	1.6e-07
2020-02-03	991.692	2.229e-05	2161.745	4.858e-05	5.95	1.3e-07	12.97	2.9e-07
2020-02-04	1652.819	3.715e-05	3814.565	8.573e-05	9.917	2.2e-07	22.887	5.1e-07
2020-02-05	2479.229	5.572e-05	6293.794	0.00014145	14.875	3.3e-07	37.763	8.5e-07
2020-02-06	3305.639	7.429e-05	9599.433	0.00021574	19.834	4.5e-07	57.597	1.29e-06
2020-02-07	4132.049	9.287e-05	13731.482	0.00030861	24.792	5.6e-07	82.389	1.85e-06
2020-02-08	4958.458	0.00011144	18689.94	0.00042005	29.751	6.7e-07	112.14	2.52e-06
2020-02-09	5784.868	0.00013001	24474.808	0.00055006	34.709	7.8e-07	146.849	3.3e-06
2020-02-10	6941.842	0.00015602	31416.65	0.00070608	41.651	9.4e-07	188.5	4.24e-06
2020-02-11	8264.097	0.00018573	39680.747	0.00089181	49.585	1.11e-06	238.084	5.35e-06
2020-02-12	9916.917	0.00022288	49597.664	0.00111469	59.502	1.34e-06	297.586	6.69e-06
2020-02-13	11900.3	0.00026746	61497.964	0.00138215	71.402	1.6e-06	368.988	8.29e-06
2020-02-14	15371.221	0.00034546	76869.186	0.00172761	92.227	2.07e-06	461.215	1.037e-05
2020-02-15	21651.935	0.00048662	98521.121	0.00221423	129.912	2.92e-06	591.127	1.329e-05
2020-02-16	31238.288	0.00070207	129759.409	0.0029163	187.43	4.21e-06	778.556	1.75e-05
2020-02-17	38532.731	0.00086601	168292.14	0.00378231	231.196	5.2e-06	1009.753	2.269e-05
2020-02-18	48240.291	0.00108419	216532.431	0.0048665	289.442	6.51e-06	1299.195	2.92e-05
2020-02-19	58741.204	0.00132019	275273.636	0.00618669	352.447	7.92e-06	1651.642	3.712e-05
2020-02-20	71379.764	0.00160424	346653.399	0.00779093	428.279	9.63e-06	2079.92	4.675e-05
2020-02-21	85913.556	0.00193088	432566.956	0.00972181	515.481	1.159e-05	2595.402	5.833e-05
2020-02-22	105152.375	0.00236327	537719.331	0.01208507	630.914	1.418e-05	3226.316	7.251e-05
2020-02-23	129867.536	0.00291873	667586.867	0.01500381	779.205	1.751e-05	4005.521	9.002e-05
2020-02-24	159750.512	0.00359034	827337.379	0.01859415	958.503	2.154e-05	4964.024	0.00011156
2020-02-25	192355.131	0.00432312	1019692.509	0.02291727	1154.131	2.594e-05	6118.155	0.0001375
2020-02-26	230623.411	0.00518319	1250315.92	0.02810046	1383.74	3.11e-05	7501.896	0.0001686
2020-02-27	270875.075	0.00608783	1521190.995	0.03418829	1625.25	3.653e-05	9127.146	0.00020513
2020-02-28	314939.242	0.00707816	1836130.237	0.04126645	1889.635	4.247e-05	11016.781	0.0002476
2020-02-29	364127.15	0.00818364	2200257.387	0.0494501	2184.763	4.91e-05	13201.544	0.0002967
2020-03-01	420091.617	0.00944143	2620349.004	0.05889152	2520.55	5.665e-05	15722.094	0.00035335
2020-03-02	474249.002	0.0106586	3094598.006	0.06955012	2845.494	6.395e-05	18567.588	0.0004173
2020-03-03	519492.181	0.01167542	3614090.186	0.08122555	3116.953	7.005e-05	21684.541	0.00048735
2020-03-04	560779.611	0.01260335	4174869.797	0.09382889	3364.678	7.562e-05	25049.219	0.00056297
2020-03-05	608843.602	0.01368357	4783713.399	0.10751246	3653.062	8.21e-05	28702.28	0.00064507
2020-03-06	671176.933	0.01508449	5454890.332	0.12259695	4027.062	9.051e-05	32729.342	0.00073558
2020-03-07	745840.299	0.01676253	6200730.631	0.13935948	4475.042	0.00010058	37204.384	0.00083616
2020-03-08	822784.555	0.01849183	7023515.185	0.1578513	4936.707	0.00011095	42141.091	0.00094711
2020-03-09	859466.128	0.01931623	7882981.314	0.17716754	5156.797	0.0001159	47297.888	0.00106301
2020-03-10	892522.518	0.02005916	8775503.831	0.1972267	5355.135	0.00012035	52653.023	0.00118336
2020-03-11	909050.712	0.02043063	9684554.544	0.21765733	5454.304	0.00012258	58107.327	0.00130594
2020-03-12	925578.907	0.0208021	10610133.451	0.23845943	5553.473	0.00012481	63660.801	0.00143076
2020-03-13	925578.907	0.0208021	11535712.358	0.25926152	5553.473	0.00012481	69214.274	0.00155557
2020-03-14	917314.81	0.02061636	12453027.168	0.27987789	5503.889	0.0001237	74718.163	0.00167927
2020-03-15	909050.712	0.02043063	13362077.88	0.30030852	5454.304	0.00012258	80172.467	0.00180185
2020-03-16	900786.615	0.0202449	14262864.495	0.32055341	5404.72	0.00012147	85577.187	0.00192332
2020-03-17	884258.42	0.01987343	15147122.916	0.34042684	5305.551	0.00011924	90882.737	0.00204256
2020-03-18	867730.226	0.01950197	16014853.141	0.35992881	5206.381	0.00011701	96089.119	0.00215957
2020-03-19	851202.031	0.0191305	16866055.172	0.37905931	5107.212	0.00011478	101196.331	0.00227436
2020-03-20	826409.738	0.0185733	17692464.911	0.39763261	4958.458	0.00011144	106154.789	0.0023858
2020-03-21	801617.446	0.0180161	18494082.357	0.41564871	4809.705	0.0001081	110964.494	0.00249389
2020-03-22	776825.154	0.0174589	19270907.511	0.43310761	4660.951	0.00010475	115625.445	0.00259865
2020-03-23	760296.96	0.01708744	20031204.471	0.45019505	4561.782	0.00010252	120187.227	0.00270117
2020-03-24	743768.765	0.01671597	20774973.236	0.46691102	4462.613	0.0001003	124649.839	0.00280147
2020-03-25	727240.57	0.0163445	21502213.806	0.48325552	4363.443	9.807e-05	129013.283	0.00289953
2020-03-26	710712.375	0.01597304	22212926.181	0.49922856	4264.274	9.584e-05	133277.557	0.00299537
2020-03-27	685920.083	0.01541584	22898846.264	0.5146444	4115.52	9.25e-05	137393.078	0.00308787
2020-03-28	661127.791	0.01485864	23559974.055	0.52950304	3966.767	8.915e-05	141359.844	0.00317702
2020-03-29	636335.499	0.01430144	24196309.554	0.54380448	3818.013	8.581e-05	145177.857	0.00326283
2020-03-30	611543.207	0.01374424	24807852.76	0.55754872	3669.259	8.247e-05	148847.117	0.00334529
2020-03-31	586750.914	0.01318704	25394603.675	0.57073577	3520.505	7.912e-05	152367.622	0.00342441
2020-04-01	561958.622	0.01262984	25956562.297	0.58336561	3371.752	7.578e-05	155739.374	0.00350019
2020-04-02	537166.33	0.01207265	26493728.627	0.59543825	3222.998	7.244e-05	158962.372	0.00357263
2020-04-03	512374.038	0.01151545	27006102.665	0.6069537	3074.244	6.909e-05	162036.616	0.00364172
2020-04-04	490887.385	0.01103254	27496990.049	0.61798624	2945.324	6.62e-05	164981.94	0.00370792
2020-04-05	469400.732	0.01054963	27966390.781	0.62853588	2816.404	6.33e-05	167798.345	0.00377122
2020-04-06	446261.259	0.01002958	28412652.04	0.63856546	2677.568	6.018e-05	170475.912	0.00383139
2020-04-07	423121.786	0.00950953	28835773.826	0.64807499	2538.731	5.706e-05	173014.643	0.00388845
2020-04-08	403287.952	0.00906377	29239061.779	0.65713876	2419.728	5.438e-05	175434.371	0.00394283
2020-04-09	383454.119	0.00861801	29622515.897	0.66575677	2300.725	5.171e-05	177735.095	0.00399454
2020-04-10	380148.48	0.00854372	30002664.377	0.67430049	2280.891	5.126e-05	180015.986	0.0040458
2020-04-11	360314.646	0.00809796	30362979.023	0.68239845	2161.888	4.859e-05	182177.874	0.00409439
2020-04-12	342133.632	0.00768935	30705112.655	0.69008779	2052.802	4.614e-05	184230.676	0.00414053
2020-04-13	325605.437	0.00731788	31030718.092	0.69740567	1953.633	4.391e-05	186184.309	0.00418443
2020-04-14	309077.242	0.00694641	31339795.334	0.70435209	1854.463	4.168e-05	188038.772	0.00422611
2020-04-15	292549.047	0.00657495	31632344.382	0.71092704	1755.294	3.945e-05	189794.066	0.00426556
2020-04-16	276020.853	0.00620348	31908365.234	0.71713052	1656.125	3.722e-05	191450.191	0.00430278
2020-04-17	259492.658	0.00583202	32167857.892	0.72296253	1556.956	3.499e-05	193007.147	0.00433778
2020-04-18	242964.463	0.00546055	32410822.355	0.72842308	1457.787	3.276e-05	194464.934	0.00437054
2020-04-19	226436.268	0.00508908	32637258.624	0.73351217	1358.618	3.053e-05	195823.552	0.00440107
2020-04-20	209908.074	0.00471762	32847166.697	0.73822979	1259.448	2.831e-05	197083.0	0.00442938
2020-04-21	193379.879	0.00434615	33040546.576	0.74257594	1160.279	2.608e-05	198243.279	0.00445546
2020-04-22	181810.143	0.00408613	33222356.719	0.74666206	1090.861	2.452e-05	199334.14	0.00447997
2020-04-23	173546.045	0.00390039	33395902.764	0.75056246	1041.276	2.34e-05	200375.417	0.00450337
2020-04-24	165281.948	0.00371466	33561184.712	0.75427712	991.692	2.229e-05	201367.108	0.00452566
2020-04-25	157017.85	0.00352893	33718202.562	0.75780604	942.107	2.117e-05	202309.215	0.00454684
2020-04-26	148753.753	0.00334319	33866956.315	0.76114924	892.523	2.006e-05	203201.738	0.0045669
2020-04-27	140489.656	0.00315746	34007445.97	0.7643067	842.938	1.894e-05	204044.676	0.00458584
2020-04-28	132225.558	0.00297173	34139671.529	0.76727843	793.353	1.783e-05	204838.029	0.00460367
2020-04-29	123961.461	0.002786	34263632.989	0.77006442	743.769	1.672e-05	205581.798	0.00462039
2020-04-30	115697.363	0.00260026	34379330.353	0.77266468	694.184	1.56e-05	206275.982	0.00463599
2020-05-01	107433.266	0.00241453	34486763.619	0.77507921	644.6	1.449e-05	206920.582	0.00465048
2020-05-02	99169.169	0.0022288	34585932.787	0.77730801	595.015	1.337e-05	207515.597	0.00466385
2020-05-03	94210.71	0.00211736	34680143.498	0.77942537	565.264	1.27e-05	208080.861	0.00467655
2020-05-04	89252.252	0.00200592	34769395.749	0.78143128	535.514	1.204e-05	208616.374	0.00468859
2020-05-05	84293.793	0.00189448	34853689.543	0.78332576	505.763	1.137e-05	209122.137	0.00469995
2020-05-06	79335.335	0.00178304	34933024.878	0.7851088	476.012	1.07e-05	209598.149	0.00471065
2020-05-07	74376.876	0.0016716	35007401.754	0.78678039	446.261	1.003e-05	210044.411	0.00472068
2020-05-08	69418.418	0.00156016	35076820.172	0.78834055	416.511	9.36e-06	210460.921	0.00473004
2020-05-09	64459.96	0.00144872	35141280.132	0.78978927	386.76	8.69e-06	210847.681	0.00473874
2020-05-10	59501.501	0.00133728	35200781.633	0.79112654	357.009	8.02e-06	211204.69	0.00474676
2020-05-11	54543.043	0.00122584	35255324.676	0.79235238	327.258	7.36e-06	211531.948	0.00475411
2020-05-12	49584.584	0.0011144	35304909.26	0.79346678	297.508	6.69e-06	211829.456	0.0047608
