Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
British Columbia	1203	38	0	0	0.00023963	7.57e-06	12666.6666667	5846.15384615	3800	0.00252333333333	0.00116461538462	0.000757	29	7	-45.3	100
Newfoundland and Labrador	195	1	0	0	0.00037229	1.91e-06	333.333333333	153.846153846	100	0.000636666666667	0.000293846153846	0.000191	0	0	-100	100
Grand Princess	13	0	0	0	N/A	N/A	65	26	16.25	N/A	N/A	N/A	0	0	100	100
Prince Edward Island	22	0	0	0	0.00014217	0.0	110	44	27.5	0.00071085	0.00028434	0.0001777125	0	0	100	100
Diamond Princess	0	1	0	0	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	0	0	100	100
Ontario	3630	94	0	0	0.00025127	6.51e-06	31333.3333333	14461.5384615	9400	0.00217	0.00100153846154	0.000651	375	27	-18.8	92.9
Nova Scotia	236	0	0	0	0.00024295	0.0	1180	472	295	0.00121475	0.0004859	0.0003036875	29	0	107.1	100
Quebec	6101	61	0	0	0.00072344	7.23e-06	20333.3333333	9384.61538462	6100	0.00241	0.00111230769231	0.000723	0	0	-100	-100
Saskatchewan	220	3	0	0	0.00018829	2.57e-06	1000	461.538461538	300	0.000856666666667	0.000395384615385	0.000257	0	0	-100	100
Alberta	1075	18	0	0	0.00024737	4.14e-06	6000	2769.23076923	1800	0.00138	0.000636923076923	0.000414	106	5	100	100
Manitoba	182	2	0	0	0.00013378	1.47e-06	666.666666667	307.692307692	200	0.00049	0.000226153846154	0.000147	0	0	-100	-100
Northwest Territories	4	0	0	0	8.969e-05	0.0	20	8	5	0.00044845	0.00017938	0.0001121125	2	0	100	100
New Brunswick	91	0	0	0	0.00011786	0.0	455	182	113.75	0.0005893	0.00023572	0.000147325	0	0	100	100
Yukon	6	0	0	0	0.00014863	0.0	30	12	7.5	0.00074315	0.00029726	0.0001857875	0	0	100	100
