Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Daviess	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shelby	10	0	0	0	2.2425e-4	0	50	20	12.5	0.00112125	4.485e-4	2.803125e-4	4	0	0	0
Union	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montgomery	4	0	0	0	1.0431e-4	0	20	8	5	5.2155e-4	2.0862e-4	1.303875e-4	1	0	0	0
Wayne	1	0	0	0	1.517e-5	0	5	2	1.25	7.585e-5	3.034e-5	1.89625e-5	0	0	0	0
Wabash	1	0	0	0	3.197e-5	0	5	2	1.25	1.5985e-4	6.394e-5	3.99625e-5	0	0	0	0
White	1	0	0	0	4.144e-5	0	5	2	1.25	2.072e-4	8.288e-5	5.18e-5	1	0	0	0
Porter	9	0	0	0	5.307e-5	0	45	18	11.25	2.6535e-4	1.0614e-4	6.63375e-5	3	0	0	0
Brown	2	0	0	0	1.3129e-4	0	10	4	2.5	6.5645e-4	2.6258e-4	1.641125e-4	0	0	0	0
LaPorte	4	0	0	0	3.636e-5	0	20	8	5	1.818e-4	7.272e-5	4.545e-5	2	0	0	0
Jay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jennings	10	0	0	0	3.6217e-4	0	50	20	12.5	0.00181085	7.2434e-4	4.527125e-4	5	0	0	0
Dearborn	8	1	0	0	1.6139e-4	2.017e-5	333.333333333	153.846153846	100	0.00672333333333	0.00310307692308	0.002017	4	0	0	0
Miami	1	0	0	0	2.812e-5	0	5	2	1.25	1.406e-4	5.624e-5	3.515e-5	0	0	0	0
Hancock	19	1	0	0	2.4885e-4	1.31e-5	333.333333333	153.846153846	100	0.00436666666667	0.00201538461538	0.00131	6	0	0	0
Henry	1	0	0	0	2.072e-5	0	5	2	1.25	1.036e-4	4.144e-5	2.59e-5	0	0	0	0
Vigo	4	1	0	0	3.725e-5	9.31e-6	333.333333333	153.846153846	100	0.00310333333333	0.00143230769231	9.31e-4	1	1	0	0
Sullivan	1	0	0	0	4.833e-5	0	5	2	1.25	2.4165e-4	9.666e-5	6.04125e-5	0	0	0	0
Dubois	1	0	0	0	2.349e-5	0	5	2	1.25	1.1745e-4	4.698e-5	2.93625e-5	0	0	0	0
Newton	1	0	0	0	7.137e-5	0	5	2	1.25	3.5685e-4	1.4274e-4	8.92125e-5	1	0	0	0
Washington	4	0	0	0	1.4315e-4	0	20	8	5	7.1575e-4	2.863e-4	1.789375e-4	0	0	0	0
Bartholomew	7	0	0	0	8.459e-5	0	35	14	8.75	4.2295e-4	1.6918e-4	1.057375e-4	1	0	0	0
Marion	584	10	0	0	6.1173e-4	1.047e-5	3333.33333333	1538.46153846	1000	0.00349	0.00161076923077	0.001047	100	2	0	0
Jasper	5	1	0	0	1.4984e-4	2.997e-5	333.333333333	153.846153846	100	0.00999	0.00461076923077	0.002997	1	0	0	0
Vermillion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allen	23	1	0	0	6.128e-5	2.66e-6	333.333333333	153.846153846	100	8.86666666667e-4	4.09230769231e-4	2.66e-4	2	0	0	0
Warren	1	0	0	0	1.2102e-4	0	5	2	1.25	6.051e-4	2.4204e-4	1.51275e-4	0	0	0	0
Perry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jackson	7	0	0	0	1.5869e-4	0	35	14	8.75	7.9345e-4	3.1738e-4	1.983625e-4	3	0	0	0
Grant	5	0	0	0	7.583e-5	0	25	10	6.25	3.7915e-4	1.5166e-4	9.47875e-5	0	0	0	0
Jefferson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
