Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Brazil	151.0	0.0	0.0	N/A	7.2e-07	0.0	755.0	302.0	188.75	3.6e-06	1.44e-06	9e-07
Peru	38.0	0.0	0.0	N/A	1.19e-06	0.0	190.0	76.0	47.5	5.95e-06	2.38e-06	1.4875e-06
Suriname	1.0	0.0	0.0	N/A	1.74e-06	0.0	5.0	2.0	1.25	8.7e-06	3.48e-06	2.175e-06
Uruguay	4.0	0.0	0.0	N/A	1.16e-06	0.0	20.0	8.0	5.0	5.8e-06	2.32e-06	1.45e-06
Chile	61.0	0.0	0.0	N/A	3.26e-06	0.0	305.0	122.0	76.25	1.63e-05	6.52e-06	4.075e-06
Aruba	2.0	0.0	0.0	N/A	1.89e-05	0.0	10.0	4.0	2.5	9.45e-05	3.78e-05	2.3625e-05
Colombia	22.0	0.0	0.0	N/A	4.4e-07	0.0	110.0	44.0	27.5	2.2e-06	8.8e-07	5.5e-07
Guyana	1.0	1.0	0.0	N/A	1.28e-06	1.28e-06	333.333333333	153.846153846	100.0	0.000426666666667	0.000196923076923	0.000128
Argentina	34.0	2.0	1.0	N/A	7.6e-07	4e-08	666.666666667	307.692307692	200.0	1.33333333333e-05	6.15384615385e-06	4e-06
Bolivia	10.0	0.0	0.0	N/A	8.8e-07	0.0	50.0	20.0	12.5	4.4e-06	1.76e-06	1.1e-06
Venezuela	2.0	0.0	0.0	N/A	7e-08	0.0	10.0	4.0	2.5	3.5e-07	1.4e-07	8.75e-08
Ecuador	28.0	2.0	0.0	N/A	1.64e-06	1.2e-07	666.666666667	307.692307692	200.0	4e-05	1.84615384615e-05	1.2e-05
Curacao	1.0	0.0	0.0	N/A	6.26e-06	0.0	5.0	2.0	1.25	3.13e-05	1.252e-05	7.825e-06
