Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-30	21.999	2.7e-07	21.999	2.7e-07	0.132	0.0	0.132	0.0
2020-01-31	43.999	5.3e-07	65.998	8e-07	0.264	0.0	0.396	0.0
2020-02-01	87.997	1.07e-06	153.995	1.87e-06	0.528	1e-08	0.924	1e-08
2020-02-02	175.994	2.14e-06	329.989	4.01e-06	1.056	1e-08	1.98	2e-08
2020-02-03	305.79	3.71e-06	635.779	7.72e-06	1.835	2e-08	3.815	5e-08
2020-02-04	611.58	7.43e-06	1247.358	1.515e-05	3.669	4e-08	7.484	9e-08
2020-02-05	917.369	1.114e-05	2164.728	2.63e-05	5.504	7e-08	12.988	1.6e-07
2020-02-06	1834.739	2.229e-05	3999.466	4.858e-05	11.008	1.3e-07	23.997	2.9e-07
2020-02-07	3057.898	3.715e-05	7057.364	8.573e-05	18.347	2.2e-07	42.344	5.1e-07
2020-02-08	4586.847	5.572e-05	11644.211	0.00014145	27.521	3.3e-07	69.865	8.5e-07
2020-02-09	6115.796	7.429e-05	17760.007	0.00021574	36.695	4.5e-07	106.56	1.29e-06
2020-02-10	7644.745	9.287e-05	25404.752	0.00030861	45.868	5.6e-07	152.429	1.85e-06
2020-02-11	9173.694	0.00011144	34578.445	0.00042005	55.042	6.7e-07	207.471	2.52e-06
2020-02-12	10702.643	0.00013001	45281.088	0.00055006	64.216	7.8e-07	271.687	3.3e-06
2020-02-13	12843.171	0.00015602	58124.259	0.00070608	77.059	9.4e-07	348.746	4.24e-06
2020-02-14	15289.489	0.00018573	73413.748	0.00089181	91.737	1.11e-06	440.482	5.35e-06
2020-02-15	18347.387	0.00022288	91761.135	0.00111469	110.084	1.34e-06	550.567	6.69e-06
2020-02-16	22016.865	0.00026746	113778.0	0.00138215	132.101	1.6e-06	682.668	8.29e-06
2020-02-17	28438.45	0.00034546	142216.45	0.00172761	170.631	2.07e-06	853.299	1.037e-05
2020-02-18	40058.462	0.00048662	182274.913	0.00221423	240.351	2.92e-06	1093.649	1.329e-05
2020-02-19	57794.27	0.00070207	240069.182	0.0029163	346.766	4.21e-06	1440.415	1.75e-05
2020-02-20	71289.792	0.00086601	311358.975	0.00378231	427.739	5.2e-06	1868.154	2.269e-05
2020-02-21	89249.846	0.00108419	400608.821	0.0048665	535.499	6.51e-06	2403.653	2.92e-05
2020-02-22	108677.691	0.00132019	509286.512	0.00618669	652.066	7.92e-06	3055.719	3.712e-05
2020-02-23	132060.416	0.00160424	641346.928	0.00779093	792.362	9.63e-06	3848.082	4.675e-05
2020-02-24	158949.532	0.00193088	800296.459	0.00972181	953.697	1.159e-05	4801.779	5.833e-05
2020-02-25	194543.463	0.00236327	994839.922	0.01208507	1167.261	1.418e-05	5969.04	7.251e-05
2020-02-26	240269.229	0.00291873	1235109.151	0.01500381	1441.615	1.751e-05	7410.655	9.002e-05
2020-02-27	295556.023	0.00359034	1530665.174	0.01859415	1773.336	2.154e-05	9183.991	0.00011156
2020-02-28	355878.155	0.00432312	1886543.329	0.02291727	2135.269	2.594e-05	11319.26	0.0001375
2020-02-29	426678.684	0.00518319	2313222.013	0.02810046	2560.072	3.11e-05	13879.332	0.0001686
2020-03-01	501148.69	0.00608783	2814370.703	0.03418829	3006.892	3.653e-05	16886.224	0.00020513
2020-03-02	582672.247	0.00707816	3397042.95	0.04126645	3496.033	4.247e-05	20382.258	0.0002476
2020-03-03	673675.288	0.00818364	4070718.238	0.0494501	4042.052	4.91e-05	24424.309	0.0002967
2020-03-04	777215.71	0.00944143	4847933.949	0.05889152	4663.294	5.665e-05	29087.604	0.00035335
2020-03-05	877412.831	0.0106586	5725346.78	0.06955012	5264.477	6.395e-05	34352.081	0.0004173
2020-03-06	961117.689	0.01167542	6686464.468	0.08122555	5766.706	7.005e-05	40118.787	0.00048735
2020-03-07	1037503.977	0.01260335	7723968.446	0.09382889	6225.024	7.562e-05	46343.811	0.00056297
2020-03-08	1126427.648	0.01368357	8850396.094	0.10751246	6758.566	8.21e-05	53102.377	0.00064507
2020-03-09	1241751.17	0.01508449	10092147.263	0.12259695	7450.507	9.051e-05	60552.884	0.00073558
2020-03-10	1379886.61	0.01676253	11472033.873	0.13935948	8279.32	0.00010058	68832.203	0.00083616
2020-03-11	1522241.949	0.01849183	12994275.823	0.1578513	9133.452	0.00011095	77965.655	0.00094711
2020-03-12	1590106.896	0.01931623	14584382.719	0.17716754	9540.641	0.0001159	87506.296	0.00106301
2020-03-13	1651264.853	0.02005916	16235647.572	0.1972267	9907.589	0.00012035	97413.885	0.00118336
2020-03-14	1681843.832	0.02043063	17917491.404	0.21765733	10091.063	0.00012258	107504.948	0.00130594
2020-03-15	1712422.811	0.0208021	19629914.215	0.23845943	10274.537	0.00012481	117779.485	0.00143076
2020-03-16	1712422.811	0.0208021	21342337.026	0.25926152	10274.537	0.00012481	128054.022	0.00155557
2020-03-17	1697133.321	0.02061636	23039470.347	0.27987789	10182.8	0.0001237	138236.822	0.00167927
2020-03-18	1681843.832	0.02043063	24721314.179	0.30030852	10091.063	0.00012258	148327.885	0.00180185
2020-03-19	1666554.343	0.0202449	26387868.521	0.32055341	9999.326	0.00012147	158327.211	0.00192332
2020-03-20	1635975.364	0.01987343	28023843.885	0.34042684	9815.852	0.00011924	168143.063	0.00204256
2020-03-21	1605396.385	0.01950197	29629240.271	0.35992881	9632.378	0.00011701	177775.442	0.00215957
2020-03-22	1574817.407	0.0191305	31204057.677	0.37905931	9448.904	0.00011478	187224.346	0.00227436
2020-03-23	1528948.938	0.0185733	32733006.615	0.39763261	9173.694	0.00011144	196398.04	0.0023858
2020-03-24	1483080.47	0.0180161	34216087.086	0.41564871	8898.483	0.0001081	205296.523	0.00249389
2020-03-25	1437212.002	0.0174589	35653299.088	0.43310761	8623.272	0.00010475	213919.795	0.00259865
2020-03-26	1406633.024	0.01708744	37059932.111	0.45019505	8439.798	0.00010252	222359.593	0.00270117
2020-03-27	1376054.044	0.01671597	38435986.156	0.46691102	8256.324	0.0001003	230615.917	0.00280147
2020-03-28	1345475.066	0.0163445	39781461.221	0.48325552	8072.85	9.807e-05	238688.767	0.00289953
2020-03-29	1314896.087	0.01597304	41096357.308	0.49922856	7889.377	9.584e-05	246578.144	0.00299537
2020-03-30	1269027.619	0.01541584	42365384.927	0.5146444	7614.166	9.25e-05	254192.31	0.00308787
2020-03-31	1223159.15	0.01485864	43588544.078	0.52950304	7338.955	8.915e-05	261531.264	0.00317702
2020-04-01	1177290.683	0.01430144	44765834.76	0.54380448	7063.744	8.581e-05	268595.009	0.00326283
2020-04-02	1131422.215	0.01374424	45897256.975	0.55754872	6788.533	8.247e-05	275383.542	0.00334529
2020-04-03	1085553.746	0.01318704	46982810.721	0.57073577	6513.322	7.912e-05	281896.864	0.00342441
2020-04-04	1039685.278	0.01262984	48022495.999	0.58336561	6238.112	7.578e-05	288134.976	0.00350019
2020-04-05	993816.81	0.01207265	49016312.809	0.59543825	5962.901	7.244e-05	294097.877	0.00357263
2020-04-06	947948.341	0.01151545	49964261.15	0.6069537	5687.69	6.909e-05	299785.567	0.00364172
2020-04-07	908195.669	0.01103254	50872456.819	0.61798624	5449.174	6.62e-05	305234.741	0.00370792
2020-04-08	868442.997	0.01054963	51740899.816	0.62853588	5210.658	6.33e-05	310445.399	0.00377122
2020-04-09	825632.427	0.01002958	52566532.243	0.63856546	4953.795	6.018e-05	315399.193	0.00383139
2020-04-10	782821.856	0.00950953	53349354.1	0.64807499	4696.931	5.706e-05	320096.125	0.00388845
2020-04-11	746127.082	0.00906377	54095481.182	0.65713876	4476.762	5.438e-05	324572.887	0.00394283
2020-04-12	709432.307	0.00861801	54804913.489	0.66575677	4256.594	5.171e-05	328829.481	0.00399454
2020-04-13	703316.512	0.00854372	55508230.001	0.67430049	4219.899	5.126e-05	333049.38	0.0040458
2020-04-14	666621.737	0.00809796	56174851.738	0.68239845	3999.73	4.859e-05	337049.11	0.00409439
2020-04-15	632984.86	0.00768935	56807836.598	0.69008779	3797.909	4.614e-05	340847.02	0.00414053
2020-04-16	602405.882	0.00731788	57410242.48	0.69740567	3614.435	4.391e-05	344461.455	0.00418443
2020-04-17	571826.903	0.00694641	57982069.383	0.70435209	3430.961	4.168e-05	347892.416	0.00422611
2020-04-18	541247.924	0.00657495	58523317.307	0.71092704	3247.488	3.945e-05	351139.904	0.00426556
2020-04-19	510668.945	0.00620348	59033986.253	0.71713052	3064.014	3.722e-05	354203.918	0.00430278
2020-04-20	480089.967	0.00583202	59514076.219	0.72296253	2880.54	3.499e-05	357084.457	0.00433778
2020-04-21	449510.988	0.00546055	59963587.207	0.72842308	2697.066	3.276e-05	359781.523	0.00437054
2020-04-22	418932.009	0.00508908	60382519.216	0.73351217	2513.592	3.053e-05	362295.115	0.00440107
2020-04-23	388353.03	0.00471762	60770872.246	0.73822979	2330.118	2.831e-05	364625.233	0.00442938
2020-04-24	357774.052	0.00434615	61128646.298	0.74257594	2146.644	2.608e-05	366771.878	0.00445546
2020-04-25	336368.766	0.00408613	61465015.064	0.74666206	2018.213	2.452e-05	368790.09	0.00447997
2020-04-26	321079.277	0.00390039	61786094.341	0.75056246	1926.476	2.34e-05	370716.566	0.00450337
2020-04-27	305789.788	0.00371466	62091884.129	0.75427712	1834.739	2.229e-05	372551.305	0.00452566
2020-04-28	290500.298	0.00352893	62382384.427	0.75780604	1743.002	2.117e-05	374294.307	0.00454684
2020-04-29	275210.809	0.00334319	62657595.236	0.76114924	1651.265	2.006e-05	375945.571	0.0045669
2020-04-30	259921.32	0.00315746	62917516.556	0.7643067	1559.528	1.894e-05	377505.099	0.00458584
2020-05-01	244631.83	0.00297173	63162148.386	0.76727843	1467.791	1.783e-05	378972.89	0.00460367
2020-05-02	229342.341	0.002786	63391490.727	0.77006442	1376.054	1.672e-05	380348.944	0.00462039
2020-05-03	214052.851	0.00260026	63605543.578	0.77266468	1284.317	1.56e-05	381633.261	0.00463599
2020-05-04	198763.362	0.00241453	63804306.94	0.77507921	1192.58	1.449e-05	382825.842	0.00465048
2020-05-05	183473.873	0.0022288	63987780.813	0.77730801	1100.843	1.337e-05	383926.685	0.00466385
2020-05-06	174300.179	0.00211736	64162080.992	0.77942537	1045.801	1.27e-05	384972.486	0.00467655
2020-05-07	165126.485	0.00200592	64327207.477	0.78143128	990.759	1.204e-05	385963.245	0.00468859
2020-05-08	155952.792	0.00189448	64483160.269	0.78332576	935.717	1.137e-05	386898.962	0.00469995
2020-05-09	146779.098	0.00178304	64629939.367	0.7851088	880.675	1.07e-05	387779.636	0.00471065
2020-05-10	137605.404	0.0016716	64767544.771	0.78678039	825.632	1.003e-05	388605.269	0.00472068
2020-05-11	128431.711	0.00156016	64895976.482	0.78834055	770.59	9.36e-06	389375.859	0.00473004
2020-05-12	119258.017	0.00144872	65015234.499	0.78978927	715.548	8.69e-06	390091.407	0.00473874
2020-05-13	110084.324	0.00133728	65125318.823	0.79112654	660.506	8.02e-06	390751.913	0.00474676
2020-05-14	100910.63	0.00122584	65226229.453	0.79235238	605.464	7.36e-06	391357.377	0.00475411
2020-05-15	91736.936	0.0011144	65317966.389	0.79346678	550.422	6.69e-06	391907.798	0.0047608
