Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Arkansas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Arkansas	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-23
Arkansas	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-24
Arkansas	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-25
Arkansas	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-26
Arkansas	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-27
Arkansas	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-28
Arkansas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-29
Arkansas	1.0	0.0	0.0	0.0	5.628e-05	0.0	5.0	2.0	1.25	0.0002814	0.00011256	7.035e-05	2020-03-30
Arkansas	1.0	0.0	0.0	0.0	5.628e-05	0.0	5.0	2.0	1.25	0.0002814	0.00011256	7.035e-05	2020-03-31
Arkansas	1.0	0.0	0.0	0.0	5.628e-05	0.0	5.0	2.0	1.25	0.0002814	0.00011256	7.035e-05	2020-04-01
Arkansas	1.0	0.0	0.0	0.0	5.628e-05	0.0	5.0	2.0	1.25	0.0002814	0.00011256	7.035e-05	2020-04-02
Arkansas	1.0	0.0	0.0	0.0	5.628e-05	0.0	5.0	2.0	1.25	0.0002814	0.00011256	7.035e-05	2020-04-03
Arkansas	1.0	0.0	0.0	0.0	5.628e-05	0.0	5.0	2.0	1.25	0.0002814	0.00011256	7.035e-05	2020-04-04
Arkansas	1.0	0.0	0.0	0.0	5.628e-05	0.0	5.0	2.0	1.25	0.0002814	0.00011256	7.035e-05	2020-04-05
Arkansas	1.0	0.0	0.0	0.0	5.628e-05	0.0	5.0	2.0	1.25	0.0002814	0.00011256	7.035e-05	2020-04-06
Arkansas	1.0	0.0	0.0	0.0	5.628e-05	0.0	5.0	2.0	1.25	0.0002814	0.00011256	7.035e-05	2020-04-07
Arkansas	1.0	0.0	0.0	0.0	5.628e-05	0.0	5.0	2.0	1.25	0.0002814	0.00011256	7.035e-05	2020-04-08
Arkansas	2.0	0.0	0.0	0.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-09
Arkansas	2.0	0.0	0.0	0.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-10
Arkansas	2.0	0.0	0.0	0.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-11
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-12
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-13
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-14
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-15
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-16
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-17
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-18
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-19
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-20
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-21
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-22
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-23
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-24
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-25
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-26
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-27
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-28
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-29
Arkansas	2.0	0.0	0.0	2.0	0.00011256	0.0	10.0	4.0	2.5	0.0005628	0.00022512	0.0001407	2020-04-30
