2020-03-15	0.0	0.0	0.0	0.0
2020-03-16	0.0	['5']	0.0	['0']
2020-03-17	2.0	7.0	0.0	0.0
2020-03-18	5.0	12.0	0.0	0.0
2020-03-19	2.0	14.0	0.0	0.0
2020-03-20	1.0	15.0	0.0	0.0
2020-03-21	6.0	21.0	0.0	0.0
2020-03-22	7.0	28.0	0.0	0.0
2020-03-23	13.0	41.0	0.0	0.0
2020-03-24	0.0	51.0	0.0	0.0
2020-03-25	10.0	68.0	0.0	0.0
2020-03-26	17.0	73.0	0.0	0.0
2020-03-27	5.0	90.0	0.0	0.0
2020-03-28	17.0	110.0	0.0	0.0
2020-03-29	20.0	122.0	0.0	0.0
2020-03-30	12.0	127.0	0.0	0.0
2020-03-31	5.0	147.0	0.0	0.0
2020-04-01	20.0	173.0	0.0	0.0
2020-04-02	26.0	193.0	0.0	0.0
2020-04-03	20.0	207.0	0.0	0.0
2020-04-04	14.0	236.0	0.0	0.0
2020-04-05	29.0	262.0	0.0	0.0
2020-04-06	26.0	293.0	0.0	0.0
2020-04-07	31.0	310.0	0.0	1.0
2020-04-08	17.0	310.0	0.0	1.0
2020-04-09	0.0	342.0	0.0	1.0
