2020-01-27	0.0	N/A	0.0	N/A
2020-01-28	0.0	N/A	0.0	N/A
2020-01-29	0.0	N/A	0.0	N/A
2020-01-30	1.0	N/A	0.0	N/A
2020-01-31	1.0	N/A	0.0	N/A
2020-02-01	1.0	N/A	0.0	N/A
2020-02-02	0.0	N/A	0.0	N/A
2020-02-03	0.0	N/A	0.0	N/A
2020-02-04	-1.0	N/A	0.0	N/A
2020-02-05	0.0	N/A	0.0	N/A
2020-02-06	0.0	N/A	0.0	N/A
2020-02-07	4.0	N/A	0.0	N/A
2020-02-08	0.0	N/A	0.0	N/A
2020-02-09	0.0	N/A	0.0	N/A
2020-02-10	0.0	N/A	0.0	N/A
2020-02-11	0.0	N/A	0.0	N/A
2020-02-12	0.0	N/A	0.0	N/A
2020-02-13	0.0	N/A	0.0	N/A
2020-02-14	0.0	N/A	0.0	N/A
2020-02-15	0.0	N/A	0.0	N/A
2020-02-16	0.0	N/A	0.0	N/A
2020-02-17	1.0	N/A	0.0	N/A
2020-02-18	0.0	N/A	0.0	N/A
2020-02-19	0.0	N/A	0.0	N/A
2020-02-20	0.0	N/A	0.0	N/A
2020-02-21	1.0	N/A	0.0	N/A
2020-02-22	0.0	N/A	0.0	N/A
2020-02-23	0.0	N/A	0.0	N/A
2020-02-24	1.0	N/A	0.0	N/A
2020-02-25	1.0	N/A	0.0	N/A
2020-02-26	0.0	N/A	0.0	N/A
2020-02-27	2.0	N/A	0.0	N/A
2020-02-28	0.0	N/A	0.0	N/A
2020-02-29	6.0	N/A	0.0	N/A
2020-03-01	4.0	N/A	0.0	N/A
2020-03-02	3.0	N/A	0.0	N/A
2020-03-03	3.0	N/A	0.0	N/A
2020-03-04	3.0	N/A	0.0	N/A
2020-03-05	5.0	N/A	0.0	N/A
2020-03-06	11.0	N/A	0.0	N/A
2020-03-07	5.0	N/A	0.0	N/A
2020-03-08	-17.0	N/A	0.0	N/A
2020-03-09	8.0	N/A	0.0	N/A
2020-03-10	35.0	N/A	0.0	N/A
2020-03-11	29.0	N/A	0.0	N/A
2020-03-12	9.0	N/A	0.0	N/A
2020-03-13	76.0	N/A	0.0	N/A
2020-03-14	3.0	N/A	0.0	N/A
2020-03-15	54.0	N/A	0.0	N/A
2020-03-16	165.0	N/A	0.0	N/A
2020-03-17	63.0	N/A	3.0	N/A
2020-03-18	179.0	N/A	1.0	N/A
2020-03-19	143.0	N/A	3.0	N/A
