2020-03-09	0.06666666666666667
2020-03-10	0.2
2020-03-11	0.4
2020-03-12	0.6000000000000001
2020-03-13	0.8
2020-03-14	1.0
2020-03-15	1.2
2020-03-16	1.4
2020-03-17	1.6
2020-03-18	1.7999999999999998
2020-03-19	1.9999999999999998
2020-03-20	2.533333333333333
2020-03-21	3.466666666666667
2020-03-22	5.066666666666666
2020-03-23	7.0
2020-03-24	9.466666666666667
2020-03-25	12.0
2020-03-26	14.733333333333334
2020-03-27	17.200000000000003
2020-03-28	19.6
2020-03-29	2.533
2020-03-30	2.51
2020-03-31	2.477
2020-04-01	2.44
2020-04-02	2.393
2020-04-03	2.337
2020-04-04	2.276
2020-04-05	2.215
2020-04-06	2.154
2020-04-07	2.099
2020-04-08	2.048
2020-04-09	1.996
2020-04-10	1.939
2020-04-11	1.878
2020-04-12	1.812
2020-04-13	1.741
2020-04-14	1.67
2020-04-15	1.599
2020-04-16	1.529
2020-04-17	1.461
2020-04-18	1.394
2020-04-19	1.328
2020-04-20	1.264
2020-04-21	1.202
2020-04-22	1.141
2020-04-23	1.083
2020-04-24	1.027
2020-04-25	0.974
2020-04-26	0.923
2020-04-27	0.874
2020-04-28	0.827
2020-04-29	0.782
2020-04-30	0.737
2020-05-01	0.692
2020-05-02	0.648
2020-05-03	0.603
2020-05-04	0.56
2020-05-05	0.519
2020-05-06	0.483
2020-05-07	0.452
2020-05-08	0.426
2020-05-09	0.403
2020-05-10	0.381
2020-05-11	0.36
2020-05-12	0.338
2020-05-13	0.317
2020-05-14	0.296
2020-05-15	0.275
2020-05-16	0.256
2020-05-17	0.239
2020-05-18	0.223
2020-05-19	0.209
2020-05-20	0.197
2020-05-21	0.184
2020-05-22	0.172
2020-05-23	0.16
2020-05-24	0.147
2020-05-25	0.135
2020-05-26	0.122
2020-05-27	0.11
2020-05-28	0.099
2020-05-29	0.088
2020-05-30	0.079
2020-05-31	0.07
2020-06-01	0.062
2020-06-02	0.054
2020-06-03	0.046
2020-06-04	0.038
2020-06-05	0.03
2020-06-06	0.021
2020-06-07	0.014
2020-06-08	0.008
2020-06-09	0.005
2020-06-10	0.003
2020-06-11	0.002
2020-06-12	0.002
2020-06-13	0.002
2020-06-14	0.001
2020-06-15	0.001
2020-06-16	0.001
2020-06-17	0.001
2020-06-18	0.0
2020-06-19	0.0
2020-06-20	0.0
2020-06-21	0.0
2020-06-22	0.0
2020-06-23	0.0
2020-06-24	0.0
2020-06-25	0.0
2020-06-26	0.0
2020-06-27	0.0
2020-06-28	0.0
2020-06-29	0.0
2020-06-30	0.0
2020-07-01	0.0
2020-07-02	0.0
2020-07-03	0.0
2020-07-04	0.0
2020-07-05	0.0
2020-07-06	0.0
2020-07-07	0.0
2020-07-08	0.0
2020-07-09	0.0
2020-07-10	0.0
2020-07-11	0.0
2020-07-12	0.0
2020-07-13	0.0
2020-07-14	0.0
2020-07-15	0.0
2020-07-16	0.0
2020-07-17	0.0
2020-07-18	0.0
2020-07-19	0.0
2020-07-20	0.0
2020-07-21	0.0
2020-07-22	0.0
2020-07-23	0.0
2020-07-24	0.0
2020-07-25	0.0
2020-07-26	0.0
2020-07-27	0.0
2020-07-28	0.0
2020-07-29	0.0
2020-07-30	0.0
2020-07-31	0.0
2020-08-01	0.0
2020-08-02	0.0
2020-08-03	0.0
2020-08-04	0.0
2020-08-05	0.0
2020-08-06	0.0
2020-08-07	0.0
2020-08-08	0.0
2020-08-09	0.0
2020-08-10	0.0
2020-08-11	0.0
2020-08-12	0.0
2020-08-13	0.0
2020-08-14	0.0
2020-08-15	0.0
2020-08-16	0.0
2020-08-17	0.0
2020-08-18	0.0
2020-08-19	0.0
2020-08-20	0.0
2020-08-21	0.0
2020-08-22	0.0
2020-08-23	0.0
2020-08-24	0.0
2020-08-25	0.0
2020-08-26	0.0
2020-08-27	0.0
2020-08-28	0.0
2020-08-29	0.0
2020-08-30	0.0
