2020-05-28	4.386	2945.619	0.39	112.489
2020-05-29	3.936	2949.555	0.369	112.858
2020-05-30	3.525	2953.08	0.347	113.205
2020-05-31	3.149	2956.229	0.325	113.53
2020-06-01	2.804	2959.033	0.303	113.833
2020-06-02	2.48	2961.513	0.282	114.115
2020-06-03	2.159	2963.672	0.262	114.377
2020-06-04	1.837	2965.509	0.244	114.621
2020-06-05	1.512	2967.021	0.229	114.85
2020-06-06	1.182	2968.203	0.214	115.064
2020-06-07	0.839	2969.042	0.202	115.266
2020-06-08	0.54	2969.582	0.189	115.455
2020-06-09	0.333	2969.915	0.176	115.631
2020-06-10	0.21	2970.125	0.163	115.794
2020-06-11	0.139	2970.264	0.151	115.945
2020-06-12	0.099	2970.363	0.138	116.083
2020-06-13	0.077	2970.44	0.125	116.208
2020-06-14	0.061	2970.501	0.113	116.321
2020-06-15	0.049	2970.55	0.101	116.422
2020-06-16	0.038	2970.588	0.091	116.513
2020-06-17	0.029	2970.617	0.081	116.594
2020-06-18	0.021	2970.638	0.072	116.666
2020-06-19	0.0	2970.638	0.0	116.666
2020-06-20	0.0	2970.638	0.0	116.666
2020-06-21	0.0	2970.638	0.0	116.666
2020-06-22	0.0	2970.638	0.0	116.666
2020-06-23	0.0	2970.638	0.0	116.666
2020-06-24	0.0	2970.638	0.0	116.666
2020-06-25	0.0	2970.638	0.0	116.666
2020-06-26	0.0	2970.638	0.0	116.666
2020-06-27	0.0	2970.638	0.0	116.666
2020-06-28	0.0	2970.638	0.0	116.666
2020-06-29	0.0	2970.638	0.0	116.666
2020-06-30	0.0	2970.638	0.0	116.666
2020-07-01	0.0	2970.638	0.0	116.666
2020-07-02	0.0	2970.638	0.0	116.666
2020-07-03	0.0	2970.638	0.0	116.666
2020-07-04	0.0	2970.638	0.0	116.666
2020-07-05	0.0	2970.638	0.0	116.666
2020-07-06	0.0	2970.638	0.0	116.666
2020-07-07	0.0	2970.638	0.0	116.666
2020-07-08	0.0	2970.638	0.0	116.666
2020-07-09	0.0	2970.638	0.0	116.666
2020-07-10	0.0	2970.638	0.0	116.666
2020-07-11	0.0	2970.638	0.0	116.666
2020-07-12	0.0	2970.638	0.0	116.666
2020-07-13	0.0	2970.638	0.0	116.666
2020-07-14	0.0	2970.638	0.0	116.666
2020-07-15	0.0	2970.638	0.0	116.666
2020-07-16	0.0	2970.638	0.0	116.666
2020-07-17	0.0	2970.638	0.0	116.666
2020-07-18	0.0	2970.638	0.0	116.666
2020-07-19	0.0	2970.638	0.0	116.666
2020-07-20	0.0	2970.638	0.0	116.666
2020-07-21	0.0	2970.638	0.0	116.666
2020-07-22	0.0	2970.638	0.0	116.666
2020-07-23	0.0	2970.638	0.0	116.666
2020-07-24	0.0	2970.638	0.0	116.666
2020-07-25	0.0	2970.638	0.0	116.666
2020-07-26	0.0	2970.638	0.0	116.666
2020-07-27	0.0	2970.638	0.0	116.666
2020-07-28	0.0	2970.638	0.0	116.666
2020-07-29	0.0	2970.638	0.0	116.666
2020-07-30	0.0	2970.638	0.0	116.666
2020-07-31	0.0	2970.638	0.0	116.666
2020-08-01	0.0	2970.638	0.0	116.666
2020-08-02	0.0	2970.638	0.0	116.666
2020-08-03	0.0	2970.638	0.0	116.666
2020-08-04	0.0	2970.638	0.0	116.666
2020-08-05	0.0	2970.638	0.0	116.666
2020-08-06	0.0	2970.638	0.0	116.666
2020-08-07	0.0	2970.638	0.0	116.666
2020-08-08	0.0	2970.638	0.0	116.666
2020-08-09	0.0	2970.638	0.0	116.666
2020-08-10	0.0	2970.638	0.0	116.666
2020-08-11	0.0	2970.638	0.0	116.666
2020-08-12	0.0	2970.638	0.0	116.666
2020-08-13	0.0	2970.638	0.0	116.666
2020-08-14	0.0	2970.638	0.0	116.666
2020-08-15	0.0	2970.638	0.0	116.666
2020-08-16	0.0	2970.638	0.0	116.666
2020-08-17	0.0	2970.638	0.0	116.666
2020-08-18	0.0	2970.638	0.0	116.666
2020-08-19	0.0	2970.638	0.0	116.666
2020-08-20	0.0	2970.638	0.0	116.666
2020-08-21	0.0	2970.638	0.0	116.666
2020-08-22	0.0	2970.638	0.0	116.666
2020-08-23	0.0	2970.638	0.0	116.666
2020-08-24	0.0	2970.638	0.0	116.666
2020-08-25	0.0	2970.638	0.0	116.666
2020-08-26	0.0	2970.638	0.0	116.666
2020-08-27	0.0	2970.638	0.0	116.666
2020-08-28	0.0	2970.638	0.0	116.666
2020-08-29	0.0	2970.638	0.0	116.666
2020-08-30	0.0	2970.638	0.0	116.666
