Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Voru	0.0	-0.31	N/A	N/A
Rapla	0.0	-13.167	N/A	N/A
Jogeva	0.0	0.0	N/A	N/A
Saare	0.0	-130.096	N/A	N/A
Laane-Viru	0.0	0.0	N/A	N/A
other	0.0	0.0	N/A	N/A
Ida-Viru	0.0	-18.059	N/A	N/A
Parnu	0.0	-3.606	N/A	N/A
Hiiu	0.0	0.0	N/A	N/A
Viljandi	0.0	0.0	N/A	N/A
Tartu	0.0	-144.712	N/A	N/A
Jarva	0.0	-3.29	N/A	N/A
Polva	0.0	0.0	N/A	N/A
Laane	0.0	-5.195	N/A	N/A
Harju	0.0	-28.405	N/A	N/A
Valga	0.0	-6.584	N/A	N/A
