Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Voru	-0.003	-0.009	N/A	N/A
Rapla	-0.09	-0.278	N/A	N/A
Jogeva	0.0	0.0	N/A	N/A
Saare	-0.894	-2.743	N/A	N/A
Laane-Viru	0.0	0.0	N/A	N/A
other	0.0	0.0	N/A	N/A
Ida-Viru	-0.124	-0.381	N/A	N/A
Parnu	-0.026	-0.079	N/A	N/A
Hiiu	0.0	0.0	N/A	N/A
Viljandi	0.0	0.0	N/A	N/A
Tartu	0.0	0.0	N/A	N/A
Jarva	-0.023	-0.069	N/A	N/A
Polva	0.0	0.0	N/A	N/A
Laane	0.0	0.0	N/A	N/A
Harju	-0.2	-0.614	N/A	N/A
Valga	-0.045	-0.139	N/A	N/A
