Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Wilson	725.0	16.0	0.0	709.0	0.00515556	0.00011378	5333.33333333	2461.53846154	1600.0	0.0379266666667	0.0175046153846	0.011378
Blount	156.0	3.0	0.0	153.0	0.00118768	2.284e-05	1000.0	461.538461538	300.0	0.00761333333333	0.00351384615385	0.002284
Shelby	9139.0	182.0	0.0	8957.0	0.00976635	0.00019449	60666.6666667	28000.0	18200.0	0.06483	0.0299215384615	0.019449
Union	11.0	0.0	0.0	11.0	0.00055872	0.0	55.0	22.0	13.75	0.0027936	0.00111744	0.0006984
Humphreys	20.0	1.0	0.0	19.0	0.0010819	5.409e-05	333.333333333	153.846153846	100.0	0.01803	0.00832153846154	0.005409
Montgomery	438.0	7.0	0.0	431.0	0.00212673	3.399e-05	2333.33333333	1076.92307692	700.0	0.01133	0.00522923076923	0.003399
Wayne	74.0	0.0	0.0	74.0	0.00446914	0.0	370.0	148.0	92.5	0.0223457	0.00893828	0.005586425
Robertson	751.0	11.0	0.0	740.0	0.01057568	0.0001549	3666.66666667	1692.30769231	1100.0	0.0516333333333	0.0238307692308	0.01549
White	61.0	3.0	0.0	58.0	0.00225034	0.00011067	1000.0	461.538461538	300.0	0.03689	0.0170261538462	0.011067
Hamblen	181.0	4.0	0.0	177.0	0.0028032	6.195e-05	1333.33333333	615.384615385	400.0	0.02065	0.00953076923077	0.006195
Henderson	31.0	0.0	0.0	31.0	0.00111323	0.0	155.0	62.0	38.75	0.00556615	0.00222646	0.0013915375
Weakley	49.0	1.0	0.0	48.0	0.00146641	2.993e-05	333.333333333	153.846153846	100.0	0.00997666666667	0.00460461538462	0.002993
Dickson	159.0	0.0	0.0	159.0	0.00297497	0.0	795.0	318.0	198.75	0.01487485	0.00594994	0.0037187125
Bedford	482.0	5.0	0.0	477.0	0.00982911	0.00010196	1666.66666667	769.230769231	500.0	0.0339866666667	0.0156861538462	0.010196
Obion	87.0	2.0	0.0	85.0	0.00287442	6.608e-05	666.666666667	307.692307692	200.0	0.0220266666667	0.0101661538462	0.006608
Smith	67.0	1.0	0.0	66.0	0.00335974	5.015e-05	333.333333333	153.846153846	100.0	0.0167166666667	0.00771538461538	0.005015
Hancock	3.0	0.0	0.0	3.0	0.00045809	0.0	15.0	6.0	3.75	0.00229045	0.00091618	0.0005726125
Henry	40.0	0.0	0.0	40.0	0.00123617	0.0	200.0	80.0	50.0	0.00618085	0.00247234	0.0015452125
Trousdale	1476.0	5.0	0.0	1471.0	0.1340356	0.00045405	1666.66666667	769.230769231	500.0	0.15135	0.0698538461538	0.045405
Moore	6.0	0.0	0.0	6.0	0.00093589	0.0	30.0	12.0	7.5	0.00467945	0.00187178	0.0011698625
Sullivan	83.0	2.0	0.0	81.0	0.00052642	1.268e-05	666.666666667	307.692307692	200.0	0.00422666666667	0.00195076923077	0.001268
Maury	276.0	3.0	0.0	273.0	0.00292559	3.18e-05	1000.0	461.538461538	300.0	0.0106	0.00489230769231	0.00318
Washington	121.0	0.0	0.0	121.0	0.00094085	0.0	605.0	242.0	151.25	0.00470425	0.0018817	0.0011760625
Bradley	444.0	3.0	0.0	441.0	0.00416015	2.811e-05	1000.0	461.538461538	300.0	0.00937	0.00432461538462	0.002811
Marion	57.0	4.0	0.0	53.0	0.00199475	0.00013998	1333.33333333	615.384615385	400.0	0.04666	0.0215353846154	0.013998
Hickman	69.0	0.0	0.0	69.0	0.00275306	0.0	345.0	138.0	86.25	0.0137653	0.00550612	0.003441325
Polk	38.0	0.0	0.0	38.0	0.00224879	0.0	190.0	76.0	47.5	0.01124395	0.00449758	0.0028109875
Warren	55.0	0.0	0.0	55.0	0.00134547	0.0	275.0	110.0	68.75	0.00672735	0.00269094	0.0016818375
Perry	29.0	0.0	0.0	29.0	0.00359623	0.0	145.0	58.0	36.25	0.01798115	0.00719246	0.0044952875
Jackson	22.0	0.0	0.0	22.0	0.00187107	0.0	110.0	44.0	27.5	0.00935535	0.00374214	0.0023388375
Anderson	90.0	2.0	0.0	88.0	0.00117675	2.615e-05	666.666666667	307.692307692	200.0	0.00871666666667	0.00402307692308	0.002615
Jefferson	91.0	0.0	0.0	91.0	0.00168481	0.0	455.0	182.0	113.75	0.00842405	0.00336962	0.0021060125
Rhea	262.0	0.0	0.0	262.0	0.00792882	0.0	1310.0	524.0	327.5	0.0396441	0.01585764	0.009911025
Hardin	89.0	5.0	0.0	84.0	0.00345282	0.00019398	1666.66666667	769.230769231	500.0	0.06466	0.0298430769231	0.019398
Putnam	735.0	7.0	0.0	728.0	0.00932232	8.878e-05	2333.33333333	1076.92307692	700.0	0.0295933333333	0.0136584615385	0.008878
Coffee	103.0	0.0	0.0	103.0	0.00184919	0.0	515.0	206.0	128.75	0.00924595	0.00369838	0.0023114875
Sevier	549.0	3.0	0.0	546.0	0.00560822	3.065e-05	1000.0	461.538461538	300.0	0.0102166666667	0.00471538461538	0.003065
Crockett	28.0	3.0	0.0	25.0	0.00195422	0.00020938	1000.0	461.538461538	300.0	0.0697933333333	0.0322123076923	0.020938
Hamilton	2321.0	29.0	0.0	2292.0	0.00637137	7.961e-05	9666.66666667	4461.53846154	2900.0	0.0265366666667	0.0122476923077	0.007961
Lauderdale	99.0	2.0	0.0	97.0	0.00383349	7.744e-05	666.666666667	307.692307692	200.0	0.0258133333333	0.0119138461538	0.007744
Johnson	34.0	0.0	0.0	34.0	0.00191248	0.0	170.0	68.0	42.5	0.0095624	0.00382496	0.0023906
Rutherford	2362.0	34.0	0.0	2328.0	0.00727015	0.00010465	11333.3333333	5230.76923077	3400.0	0.0348833333333	0.0161	0.010465
Greene	74.0	2.0	0.0	72.0	0.00107111	2.895e-05	666.666666667	307.692307692	200.0	0.00965	0.00445384615385	0.002895
Chester	19.0	0.0	0.0	19.0	0.00109979	0.0	95.0	38.0	23.75	0.00549895	0.00219958	0.0013747375
Overton	51.0	0.0	0.0	51.0	0.00231104	0.0	255.0	102.0	63.75	0.0115552	0.00462208	0.0028888
Clay	13.0	0.0	0.0	13.0	0.00168459	0.0	65.0	26.0	16.25	0.00842295	0.00336918	0.0021057375
McMinn	203.0	17.0	0.0	186.0	0.0038097	0.00031904	5666.66666667	2615.38461538	1700.0	0.106346666667	0.0490830769231	0.031904
