Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Wilson	7	0	0	0	4.978e-05	0.0	35	14	8.75	0.0002489	9.956e-05	6.2225e-05	1	0	-75	0
Blount	3	0	0	0	2.284e-05	0.0	15	6	3.75	0.0001142	4.568e-05	2.855e-05	1	0	0	0
Shelby	135	0	0	0	0.00014427	0.0	675	270	168.75	0.00072135	0.00028854	0.0001803375	42	0	55.6	0
Union	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Humphreys	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Montgomery	6	0	0	0	2.913e-05	0.0	30	12	7.5	0.00014565	5.826e-05	3.64125e-05	3	0	100	0
Wayne	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Robertson	12	0	0	0	0.00016899	0.0	60	24	15	0.00084495	0.00033798	0.0002112375	6	0	100	0
White	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Hamblen	2	0	0	0	3.097e-05	0.0	10	4	2.5	0.00015485	6.194e-05	3.87125e-05	-1	0	-200	0
Henderson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Weakley	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	-1	0	-200	0
Dickson	5	0	0	0	9.355e-05	0.0	25	10	6.25	0.00046775	0.0001871	0.0001169375	0	0	-100	0
Bedford	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Obion	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Smith	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Hancock	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Henry	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Trousdale	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Moore	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Sullivan	2	0	0	0	1.268e-05	0.0	10	4	2.5	6.34e-05	2.536e-05	1.585e-05	0	0	-100	0
Maury	6	0	0	0	6.36e-05	0.0	30	12	7.5	0.000318	0.0001272	7.95e-05	0	0	-100	0
Washington	7	0	0	0	5.443e-05	0.0	35	14	8.75	0.00027215	0.00010886	6.80375e-05	1	0	-75	0
Bradley	2	0	0	0	1.874e-05	0.0	10	4	2.5	9.37e-05	3.748e-05	2.3425e-05	1	0	-200	0
Marion	1	0	0	0	3.5e-05	0.0	5	2	1.25	0.000175	7e-05	4.375e-05	0	0	100	0
Hickman	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Polk	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Warren	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Perry	1	0	0	0	0.00012401	0.0	5	2	1.25	0.00062005	0.00024802	0.0001550125	-1	0	-200	0
Jackson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Anderson	1	0	0	0	1.307e-05	0.0	5	2	1.25	6.535e-05	2.614e-05	1.63375e-05	0	0	100	0
Jefferson	4	0	0	0	7.406e-05	0.0	20	8	5	0.0003703	0.00014812	9.2575e-05	1	0	0	0
Rhea	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Hardin	1	0	0	0	3.88e-05	0.0	5	2	1.25	0.000194	7.76e-05	4.85e-05	0	0	-100	0
Putnam	8	0	0	0	0.00010147	0.0	40	16	10	0.00050735	0.00020294	0.0001268375	2	0	100	0
Coffee	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Sevier	2	0	0	0	2.043e-05	0.0	10	4	2.5	0.00010215	4.086e-05	2.55375e-05	1	0	100	0
Crockett	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Hamilton	8	0	0	0	2.196e-05	0.0	40	16	10	0.0001098	4.392e-05	2.745e-05	-4	0	-200	0
Lauderdale	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Johnson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Rutherford	13	0	0	0	4.001e-05	0.0	65	26	16.25	0.00020005	8.002e-05	5.00125e-05	4	0	300	0
Greene	5	0	0	0	7.237e-05	0.0	25	10	6.25	0.00036185	0.00014474	9.04625e-05	1	0	-50	0
Chester	1	0	0	0	5.788e-05	0.0	5	2	1.25	0.0002894	0.00011576	7.235e-05	0	0	100	0
Overton	1	0	0	0	4.531e-05	0.0	5	2	1.25	0.00022655	9.062e-05	5.66375e-05	1	0	100	0
Clay	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
McMinn	2	0	0	0	3.753e-05	0.0	10	4	2.5	0.00018765	7.506e-05	4.69125e-05	0	0	-100	0
